% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708347371.4466 0 0 0 0
1708347371.4558 0 0 0 0
1708347371.4617 0 4294967295 0 -1
1708347371.4694 4294967295 4294967294 -1 -1
1708347371.4778 4294967295 4294967294 0 0
1708347371.4852 4294967295 4294967294 0 0
1708347371.4932 4294967295 4294967294 0 0
1708347371.5017 4294967295 4294967294 0 0
1708347371.5099 4294967295 4294967294 0 0
1708347371.5181 4294967295 4294967294 0 0
1708347371.5256 4294967295 4294967294 0 0
1708347371.5338 4294967295 4294967294 0 0
1708347371.5419 4294967295 4294967294 0 0
1708347371.5495 4294967295 4294967294 0 0
1708347371.5575 4294967295 4294967294 0 0
1708347371.5655 4294967295 4294967294 0 0
1708347371.5742 0 0 1 2
1708347371.5822 3 2 3 2
1708347371.5904 8 4 5 2
1708347371.5983 10 6 2 2
1708347371.6061 11 9 1 3
1708347371.6156 13 11 2 2
1708347371.6256 16 15 3 4
1708347371.6348 20 19 4 4
1708347371.6435 24 23 4 4
1708347371.6595 29 29 5 6
1708347371.6621 34 34 5 5
1708347371.6701 40 40 6 6
1708347371.6747 45 46 5 6
1708347371.6848 46 49 1 3
1708347371.6874 48 52 2 3
1708347371.6934 53 55 5 3
1708347371.7018 59 60 6 5
1708347371.7113 65 68 6 8
1708347371.7265 72 76 7 8
1708347371.7284 80 82 8 6
1708347371.7407 87 86 7 4
1708347371.7425 86 83 -1 -3
1708347371.7641 82 79 -4 -4
1708347371.7757 84 83 2 4
1708347371.7776 93 95 9 12
1708347371.7902 105 109 12 14
1708347371.7935 115 119 10 10
1708347371.8100 116 119 1 0
1708347371.8121 109 114 -7 -5
1708347371.8284 101 106 -8 -8
1708347371.8303 88 94 -13 -12
1708347371.8322 80 86 -8 -8
1708347371.8538 84 87 4 1
1708347371.8556 96 96 12 9
1708347371.8594 113 111 17 15
1708347371.8643 133 129 20 18
1708347371.8663 151 146 18 17
1708347371.8694 153 149 2 3
1708347371.8776 146 144 -7 -5
1708347371.8861 142 141 -4 -3
1708347371.8938 143 141 1 0
1708347371.9022 146 143 3 2
1708347371.9097 148 147 2 4
1708347371.9182 152 151 4 4
1708347371.9262 155 155 3 4
1708347371.9337 157 157 2 2
1708347371.9420 158 159 1 2
1708347371.9501 161 162 3 3
1708347371.9580 166 167 5 5
1708347371.9654 172 170 6 3
1708347371.9734 177 175 5 5
1708347371.9822 181 180 4 5
1708347371.9897 185 182 4 2
1708347371.9976 191 185 6 3
1708347372.0062 198 189 7 4
1708347372.0171 206 194 8 5
1708347372.0258 212 199 6 5
1708347372.0301 218 205 6 6
1708347372.0387 223 209 5 4
1708347372.0471 227 211 4 2
1708347372.0534 232 215 5 4
1708347372.0648 238 220 6 5
1708347372.0699 244 225 6 5
1708347372.0791 249 231 5 6
1708347372.0854 253 234 4 3
1708347372.0943 257 237 4 3
1708347372.1017 264 243 7 6
1708347372.1098 272 250 8 7
1708347372.1174 277 254 5 4
1708347372.1261 280 257 3 3
1708347372.1335 286 263 6 6
1708347372.1416 293 269 7 6
1708347372.1494 299 275 6 6
1708347372.1574 304 281 5 6
1708347372.1665 311 286 7 5
1708347372.1785 317 291 6 5
1708347372.1822 322 297 5 6
1708347372.1902 328 303 6 6
1708347372.2000 332 306 4 3
1708347372.2054 337 311 5 5
1708347372.2137 344 318 7 7
1708347372.2218 350 325 6 7
1708347372.2294 356 330 6 5
1708347372.2392 364 335 8 5
1708347372.2461 372 343 8 8
1708347372.2538 379 352 7 9
1708347372.2614 383 357 4 5
1708347372.2698 387 360 4 3
1708347372.2781 395 366 8 6
1708347372.2854 403 374 8 8
1708347372.2938 410 381 7 7
