% Edge sensor logfile normalized 'log_20240304_135851.552/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709557132.3779 0 0 0 0 0 0 0 0  0.0000
1709557132.3854 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.3931 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4011 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4087 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4178 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4249 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4332 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4411 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4494 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4576 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4649 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4736 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4812 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4893 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.4974 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5050 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5132 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5214 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5294 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5375 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5450 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5531 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5616 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5688 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5766 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5854 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.5927 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6019 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6093 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6170 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6249 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6335 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6409 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6489 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6573 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6651 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6800 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6819 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6894 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.6970 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7052 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7127 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7208 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7300 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7367 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7456 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7538 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7613 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7693 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7779 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7849 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.7927 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8023 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8097 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8167 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8261 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8331 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8411 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8495 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8569 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8647 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8748 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8809 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8887 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.8984 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9057 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9129 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9213 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9308 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9367 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9455 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9537 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9608 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9724 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9793 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9855 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557132.9933 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
