% Edge sensor logfile normalized 'log_20240216_161558.620/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708096558.7809 0 0 0 0 0 0 0 0  0.0000
1708096558.7896 666 648 668 681 753 781 829 915  0.0640
1708096558.7962 356 359 376 447 492 559 627 730  0.0050
1708096558.8045 543 531 536 559 605 603 617 665  0.0000
1708096558.8124 925 827 814 850 854 834 867 957  0.1200
1708096558.8196 615 592 619 649 714 742 801 945  0.0551
1708096558.8278 428 423 427 445 470 476 535 580  0.0000
1708096558.8360 235 209 149 109 62 0 0 0  0.0000
1708096558.8441 524 516 522 549 573 571 582 562  0.0000
1708096558.8524 868 807 807 854 865 858 895 992  0.1200
1708096558.8605 547 537 534 564 603 629 697 765  0.0164
1708096558.8677 687 628 633 667 657 654 689 715  0.0099
1708096558.8762 861 829 854 889 939 936 982 1000  0.1200
1708096558.8842 598 567 585 613 660 721 833 977  0.0402
1708096558.8924 932 841 857 883 920 913 980 1000  0.1200
1708096558.8995 532 537 538 542 570 585 633 705  0.0012
1708096558.9083 458 476 501 519 550 583 646 692  0.0000
1708096558.9155 42 122 118 145 191 241 264 257  0.0000
1708096558.9236 547 457 407 388 342 273 223 110  0.0000
1708096558.9317 798 757 769 797 836 839 916 1000  0.1200
1708096558.9400 496 512 515 563 600 596 621 682  0.0000
1708096558.9482 462 507 524 559 603 603 629 722  0.0041
1708096558.9561 1000 905 902 913 893 835 852 917  0.1200
1708096558.9737 934 881 925 956 1000 1000 1000 1000  0.1200
1708096558.9764 753 722 767 828 930 955 1000 1000  0.1200
1708096558.9800 562 530 550 622 657 652 667 722  0.0069
1708096558.9886 346 392 454 575 651 615 648 717  0.0042
1708096558.9960 104 194 314 487 545 493 549 572  0.0000
1708096559.0039 386 323 357 441 378 283 207 165  0.0000
1708096559.0132 647 617 713 823 841 703 654 697  0.0548
1708096559.0203 569 540 671 842 854 728 677 742  0.0828
1708096559.0282 203 296 440 655 674 596 502 515  0.0000
1708096559.0361 800 693 812 961 957 827 675 710  0.1200
1708096559.0445 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096559.0525 734 745 980 1000 1000 1000 1000 1000  0.1200
1708096559.0598 518 524 734 946 962 793 685 745  0.0885
1708096559.0680 205 285 467 691 698 560 434 465  0.0000
1708096559.0759 469 502 699 918 969 786 681 717  0.0856
1708096559.0839 350 411 633 852 884 763 660 717  0.0805
1708096559.0924 367 375 517 693 658 483 345 287  0.0000
1708096559.1003 439 492 710 923 916 733 578 532  0.0559
1708096559.1084 212 289 486 698 658 497 349 297  0.0000
1708096559.1155 617 595 789 998 964 834 700 767  0.0936
1708096559.1243 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096559.1345 951 939 1000 1000 1000 1000 1000 1000  0.1200
1708096559.1403 414 509 732 991 1000 962 922 1000  0.0882
1708096559.1476 346 376 557 734 740 550 366 322  0.0240
1708096559.1557 581 564 779 948 996 858 702 710  0.0920
