% Edge sensor logfile normalized 'log_20240304_152236.022/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709562156.5007 0 0 0 0 0 0 0 0  0.0000
1709562156.5086 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5180 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5232 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5314 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5398 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5474 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5554 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5647 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5749 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5858 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.5982 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6047 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6129 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6200 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6282 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6370 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6439 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6519 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6611 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6685 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6764 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6844 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.6932 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7000 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7088 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7155 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7235 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7326 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7404 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7481 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7571 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7641 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7722 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7805 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7884 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.7956 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8044 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8119 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8201 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8293 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8362 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8442 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8540 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8604 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8680 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8770 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8846 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.8925 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9004 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9077 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9157 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9244 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9322 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9402 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9492 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9566 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9643 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9723 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9802 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9883 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562156.9963 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562157.0043 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562157.0125 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562157.0204 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562157.0276 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562157.0363 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
