% Edge logfile: log_20240224_141814.142/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708780695.0393 2 0 0.0200 0.0000 0.0000 0
1708780695.0466 2 0 0.0200 0.0000 0.0000 0
1708780695.0551 2 0 0.0200 0.0000 0.0000 0
1708780695.0627 2 0 0.0200 0.0000 0.0000 0
1708780695.0713 2 0 0.0200 0.0000 0.0000 0
1708780695.0798 2 0 0.0200 0.0000 0.0000 0
1708780695.0874 2 0 0.0200 0.0000 0.0000 0
1708780695.0955 2 0 0.0200 0.0000 0.0000 0
1708780695.1031 2 0 0.0200 0.0000 0.0000 0
1708780695.1106 2 0 0.0200 0.0000 0.0000 0
1708780695.1192 2 0 0.0200 0.0000 0.0000 0
1708780695.1276 2 0 0.0200 0.0000 0.0000 0
1708780695.1352 2 0 0.0200 0.0000 0.0000 0
1708780695.1432 2 0 0.0200 0.0000 0.0000 0
1708780695.1507 2 0 0.0200 0.0000 0.0000 0
1708780695.1594 2 0 0.0200 0.0000 0.0000 0
1708780695.1667 2 0 0.0200 0.0000 0.0000 0
1708780695.1752 2 0 0.0200 0.0000 0.0000 0
1708780695.1827 2 0 0.0200 0.0000 0.0000 0
1708780695.1907 2 0 0.0200 0.0000 0.0000 0
1708780695.1993 2 0 0.0200 0.0000 0.0000 0
1708780695.2069 2 0 0.0200 0.0000 0.0000 0
1708780695.2152 2 0 0.0200 0.0000 0.0000 0
1708780695.2233 2 0 0.0200 0.0000 0.0000 0
1708780695.2309 2 0 0.0200 0.0000 0.0000 0
1708780695.2389 2 0 0.0200 0.0000 0.0000 0
1708780695.2475 2 0 0.0200 0.0000 0.0000 0
1708780695.2551 2 0 0.0200 0.0000 0.0000 0
1708780695.2634 2 0 0.0200 0.0000 0.0000 0
1708780695.2710 2 0 0.0200 0.0000 0.0000 0
1708780695.2785 2 0 0.0200 0.0000 0.0000 0
1708780695.2870 2 0 0.0200 0.0000 0.0000 0
1708780695.2952 2 0 0.0200 0.0000 0.0000 0
1708780695.3028 2 0 0.0200 0.0000 0.0000 0
1708780695.3112 2 0 0.0200 0.0000 0.0000 0
1708780695.3188 2 0 0.0200 0.0000 0.0000 0
1708780695.3275 2 0 0.0200 0.0000 0.0000 0
1708780695.3350 2 0 0.0200 0.0000 0.0000 0
1708780695.3432 2 0 0.0200 0.0000 0.0000 0
1708780695.3506 2 0 0.0200 0.0000 0.0000 0
1708780695.3591 2 0 0.0200 0.0000 0.0000 0
1708780695.3666 2 0 0.0200 0.0000 0.0000 0
1708780695.3750 2 0 0.0200 0.0000 0.0000 0
1708780695.3835 2 0 0.0200 0.0000 0.0000 0
1708780695.3907 2 0 0.0200 0.0000 0.0000 0
1708780695.3992 2 0 0.0200 0.0000 0.0000 0
1708780695.4076 2 0 0.0200 0.0000 0.0000 0
1708780695.4152 2 0 0.0200 0.0000 0.0000 0
1708780695.4228 2 0 0.0200 0.0000 0.0000 0
1708780695.4313 2 0 0.0200 0.0000 0.0000 0
1708780695.4405 2 0 0.0200 0.0000 0.0000 0
1708780695.4470 2 0 0.0200 0.0000 0.0000 0
1708780695.4556 2 0 0.0200 0.0000 0.0000 0
1708780695.4632 2 0 0.0200 0.0000 0.0000 0
1708780695.4709 2 0 0.0200 0.0000 0.0000 0
1708780695.4795 2 0 0.0200 0.0000 0.0000 0
1708780695.4869 2 0 0.0200 0.0000 0.0000 0
1708780695.4952 2 0 0.0200 0.0000 0.0000 0
1708780695.5026 2 0 0.0200 0.0000 0.0000 0
1708780695.5112 2 0 0.0200 0.0000 0.0000 0
1708780695.5188 2 0 0.0200 0.0000 0.0000 0
1708780695.5275 2 0 0.0200 0.0000 0.0000 0
1708780695.5349 2 0 0.0200 0.0000 0.0000 0
1708780695.5435 2 0 0.0200 0.0000 0.0000 0
1708780695.5511 2 0 0.0200 0.0000 0.0000 0
1708780695.5590 2 0 0.0200 0.0000 0.0000 0
1708780695.5671 2 0 0.0200 0.0000 0.0000 0
1708780695.5748 2 0 0.0200 0.0000 0.0000 0
1708780695.5831 2 0 0.0200 0.0000 0.0000 0
1708780695.5908 2 0 0.0200 0.0000 0.0000 0
1708780695.5995 2 0 0.0200 0.0000 0.0000 0
