% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708771480.7663 0 0 0 0
1708771480.7743 0 0 0 0
1708771480.7821 0 0 0 0
1708771480.7898 0 0 0 0
1708771480.7978 0 0 0 0
1708771480.8049 0 0 0 0
1708771480.8136 0 0 0 0
1708771480.8223 0 0 0 0
1708771480.8291 0 0 0 0
1708771480.8378 0 0 0 0
1708771480.8449 0 0 0 0
1708771480.8533 0 0 0 0
1708771480.8613 0 0 0 0
1708771480.8699 0 0 0 0
1708771480.8779 0 0 0 0
1708771480.8858 0 0 0 0
1708771480.8936 0 1 0 1
1708771480.9008 7 7 7 6
1708771480.9097 16 15 9 8
1708771480.9174 26 22 10 7
1708771480.9257 33 26 7 4
1708771480.9334 38 31 5 5
1708771480.9418 44 38 6 7
1708771480.9502 54 47 10 9
1708771480.9570 64 57 10 10
1708771480.9651 74 66 10 9
1708771480.9737 82 73 8 7
1708771480.9818 93 84 11 11
1708771480.9892 106 95 13 11
1708771480.9979 118 105 12 10
1708771481.0058 130 115 12 10
1708771481.0133 142 125 12 10
1708771481.0215 154 137 12 12
1708771481.0295 167 149 13 12
1708771481.0370 180 160 13 11
1708771481.0459 194 173 14 13
1708771481.0532 208 187 14 14
1708771481.0617 224 200 16 13
1708771481.0698 239 213 15 13
1708771481.0775 254 226 15 13
1708771481.0851 268 241 14 15
1708771481.0939 281 254 13 13
1708771481.1020 295 266 14 12
1708771481.1092 312 279 17 13
1708771481.1176 327 293 15 14
1708771481.1250 339 305 12 12
1708771481.1332 353 318 14 13
1708771481.1416 368 330 15 12
1708771481.1495 382 343 14 13
1708771481.1577 396 357 14 14
1708771481.1660 408 369 12 12
1708771481.1734 421 382 13 13
1708771481.1816 436 395 15 13
1708771481.1891 449 407 13 12
1708771481.1980 461 419 12 12
1708771481.2054 473 432 12 13
1708771481.2135 487 446 14 14
1708771481.2217 502 460 15 14
1708771481.2309 515 471 13 11
1708771481.2375 527 482 12 11
1708771481.2457 539 496 12 14
1708771481.2534 550 508 11 12
1708771481.2620 562 520 12 12
1708771481.2700 576 533 14 13
1708771481.2786 590 546 14 13
1708771481.2858 601 559 11 13
1708771481.2939 612 572 11 13
1708771481.3014 625 584 13 12
1708771481.3092 638 598 13 14
1708771481.3170 650 612 12 14
1708771481.3255 660 625 10 13
1708771481.3339 672 638 12 13
1708771481.3417 686 652 14 14
1708771481.3499 700 667 14 15
1708771481.3571 711 680 11 13
1708771481.3658 721 692 10 12
1708771481.3736 733 704 12 12
1708771481.3810 747 718 14 14
1708771481.3895 759 733 12 15
1708771481.3979 769 747 10 14
1708771481.4051 781 760 12 13
1708771481.4132 794 773 13 13
1708771481.4226 806 786 12 13
1708771481.4298 816 800 10 14
1708771481.4380 829 814 13 14
1708771481.4456 842 826 13 12
1708771481.4534 854 838 12 12
1708771481.4631 865 852 11 14
1708771481.4693 876 868 11 16
1708771481.4776 890 882 14 14
1708771481.4856 902 892 12 10
1708771481.4932 912 904 10 12
1708771481.5019 924 918 12 14
1708771481.5090 938 932 14 14
1708771481.5175 952 945 14 13
1708771481.5256 963 956 11 11
1708771481.5336 973 970 10 14
1708771481.5418 986 985 13 15
1708771481.5500 1000 998 14 13
1708771481.5571 1013 1010 13 12
1708771481.5654 1023 1022 10 12
1708771481.5734 1034 1034 11 12
1708771481.5819 1048 1048 14 14
1708771481.5957 1062 1062 14 14
1708771481.5987 1077 1075 15 13
1708771481.6053 1089 1087 12 12
1708771481.6132 1096 1094 7 7
1708771481.6219 1103 1103 7 9
1708771481.6299 1114 1114 11 11
1708771481.6379 1130 1129 16 15
1708771481.6453 1145 1142 15 13
1708771481.6535 1155 1153 10 11
1708771481.6619 1163 1162 8 9
1708771481.6692 1175 1174 12 12
1708771481.6778 1190 1187 15 13
1708771481.6859 1204 1198 14 11
1708771481.6932 1215 1209 11 11
1708771481.7013 1225 1221 10 12
1708771481.7098 1237 1232 12 11
1708771481.7172 1252 1244 15 12
1708771481.7258 1265 1257 13 13
1708771481.7331 1275 1268 10 11
1708771481.7415 1288 1279 13 11
1708771481.7498 1302 1291 14 12
1708771481.7570 1315 1304 13 13
1708771481.7655 1328 1316 13 12
1708771481.7731 1341 1327 13 11
1708771481.7818 1355 1339 14 12
1708771481.7894 1367 1352 12 13
1708771481.7974 1381 1365 14 13
1708771481.8058 1394 1376 13 11
1708771481.8132 1407 1386 13 10
1708771481.8227 1420 1398 13 12
1708771481.8299 1433 1412 13 14
1708771481.8373 1447 1426 14 14
1708771481.8454 1460 1437 13 11
1708771481.8539 1472 1446 12 9
1708771481.8611 1485 1458 13 12
1708771481.8690 1499 1472 14 14
1708771481.8780 1512 1485 13 13
1708771481.8853 1525 1496 13 11
1708771481.8931 1539 1508 14 12
1708771481.9015 1552 1520 13 12
1708771481.9098 1564 1531 12 11
1708771481.9177 1577 1544 13 13
1708771481.9258 1592 1557 15 13
1708771481.9332 1607 1569 15 12
1708771481.9412 1618 1580 11 11
1708771481.9499 1629 1591 11 11
1708771481.9571 1641 1604 12 13
1708771481.9651 1656 1617 15 13
1708771481.9732 1670 1629 14 12
1708771481.9816 1682 1640 12 11
1708771481.9897 1695 1652 13 12
1708771481.9980 1708 1666 13 14
1708771482.0052 1723 1678 15 12
1708771482.0133 1737 1690 14 12
1708771482.0225 1748 1701 11 11
1708771482.0299 1759 1714 11 13
1708771482.0379 1773 1728 14 14
1708771482.0455 1787 1739 14 11
1708771482.0531 1800 1750 13 11
1708771482.0610 1810 1763 10 13
1708771482.0694 1822 1777 12 14
1708771482.0775 1836 1789 14 12
1708771482.0864 1850 1801 14 12
1708771482.0937 1863 1815 13 14
1708771482.1011 1875 1828 12 13
1708771482.1091 1886 1839 11 11
1708771482.1174 1897 1851 11 12
1708771482.1255 1911 1866 14 15
1708771482.1333 1926 1881 15 15
1708771482.1417 1938 1894 12 13
1708771482.1491 1949 1904 11 10
1708771482.1570 1960 1918 11 14
1708771482.1653 1973 1933 13 15
1708771482.1736 1987 1947 14 14
1708771482.1814 1999 1959 12 12
1708771482.1898 2010 1972 11 13
1708771482.1972 2023 1986 13 14
1708771482.2051 2036 2000 13 14
1708771482.2135 2048 2013 12 13
1708771482.2226 2059 2026 11 13
1708771482.2295 2072 2040 13 14
1708771482.2379 2086 2055 14 15
1708771482.2453 2097 2067 11 12
1708771482.2533 2106 2078 9 11
1708771482.2620 2117 2092 11 14
1708771482.2694 2132 2108 15 16
1708771482.2772 2145 2122 13 14
1708771482.2858 2155 2133 10 11
1708771482.2932 2165 2145 10 12
1708771482.3011 2176 2161 11 16
1708771482.3095 2189 2176 13 15
1708771482.3179 2200 2188 11 12
1708771482.3258 2211 2201 11 13
1708771482.3332 2222 2216 11 15
1708771482.3416 2235 2232 13 16
1708771482.3497 2246 2244 11 12
1708771482.3580 2257 2255 11 11
1708771482.3653 2269 2268 12 13
1708771482.3730 2281 2283 12 15
1708771482.3813 2293 2297 12 14
1708771482.3895 2303 2310 10 13
1708771482.3975 2315 2324 12 14
1708771482.4057 2329 2338 14 14
1708771482.4131 2341 2351 12 13
1708771482.4227 2352 2364 11 13
1708771482.4300 2363 2376 11 12
1708771482.4373 2377 2390 14 14
1708771482.4462 2389 2403 12 13
1708771482.4535 2401 2415 12 12
1708771482.4620 2414 2429 13 14
1708771482.4699 2426 2442 12 13
1708771482.4780 2439 2454 13 12
1708771482.4853 2452 2466 13 12
1708771482.4939 2465 2479 13 13
1708771482.5013 2477 2491 12 12
1708771482.5099 2491 2503 14 12
1708771482.5179 2505 2516 14 13
1708771482.5259 2519 2529 14 13
1708771482.5333 2532 2541 13 12
1708771482.5413 2545 2552 13 11
1708771482.5499 2557 2563 12 11
1708771482.5573 2570 2576 13 13
1708771482.5652 2585 2590 15 14
