% Edge logfile: log_20240224_144609.483/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708782370.5738 2 0 0.0000 -0.0114 -0.7311 0
1708782370.5823 2 0 0.0000 -0.0092 -0.5688 0
1708782370.5896 2 0 0.0000 -0.0092 -0.5601 0
1708782370.5981 2 0 0.0000 -0.0116 -0.6966 0
1708782370.6056 2 0 0.0000 -0.0089 -0.5091 0
1708782370.6133 2 0 0.0000 0.0069 0.5129 0
1708782370.6215 2 0 0.0000 -0.0086 -0.4921 0
1708782370.6299 2 0 0.0000 0.0000 0.0000 0
1708782370.6378 2 0 0.0000 0.0000 0.0000 0
1708782370.6453 2 0 0.0000 0.0000 0.0000 0
1708782370.6536 2 0 0.0000 0.0000 0.0000 0
1708782370.6616 2 0 0.0000 0.0000 0.0000 0
1708782370.6698 2 0 0.0000 0.0000 0.0000 0
1708782370.6776 2 0 0.0000 0.0000 0.0000 0
1708782370.6859 2 0 0.0000 0.0000 0.0000 0
1708782370.6941 2 0 0.0000 0.0000 0.0000 0
1708782370.7035 2 0 0.0000 0.0000 0.0000 0
1708782370.7096 2 0 0.0000 0.0000 0.0000 0
1708782370.7179 2 0 0.0000 0.0000 0.0000 0
1708782370.7257 2 0 0.0000 0.0000 0.0000 0
1708782370.7339 2 0 0.0000 0.0000 0.0000 0
1708782370.7421 2 0 0.0000 0.0000 0.0000 0
1708782370.7625 2 0 0.0000 0.0000 0.0000 0
1708782370.7649 2 0 0.0000 0.0000 0.0000 0
1708782370.7677 2 0 0.0000 0.0000 0.0000 1
1708782370.7737 2 0 0.0000 0.0000 0.0000 1
1708782370.7813 2 0 0.0000 0.0000 0.0000 0
1708782370.7918 2 0 0.0000 0.0000 0.0000 0
1708782370.7978 2 0 0.0000 0.0000 0.0000 0
1708782370.8054 2 0 0.0000 0.0000 0.0000 0
1708782370.8140 2 0 0.0000 0.0024 0.2213 0
1708782370.8218 2 0 0.0000 -0.0094 -0.5446 0
1708782370.8301 2 0 0.0000 -0.0088 -0.4922 0
1708782370.8373 2 0 0.0000 -0.0091 -0.5018 0
1708782370.8459 2 0 0.0000 -0.0099 -0.5425 0
1708782370.8543 2 0 0.0000 -0.0060 -0.2805 0
1708782370.8620 2 0 0.0000 -0.0033 -0.1010 0
1708782370.8695 2 0 0.0000 -0.0030 -0.0827 0
1708782370.8781 2 0 0.0000 0.0038 0.3534 0
1708782370.8859 2 0 0.0000 0.0043 0.3727 0
1708782370.8935 2 0 0.0000 0.0003 0.1016 0
1708782370.9016 2 0 0.0000 0.0048 0.3889 0
1708782370.9098 2 0 0.0000 0.0044 0.3465 0
1708782370.9174 2 0 0.0000 -0.0011 -0.0119 0
1708782370.9258 2 0 0.0000 -0.0000 0.0530 0
1708782370.9340 2 0 0.0000 -0.0015 -0.0464 0
1708782370.9419 2 0 0.0000 -0.0039 -0.1979 0
1708782370.9502 2 0 0.0000 -0.0062 -0.3427 0
1708782370.9585 2 0 0.0000 -0.0033 -0.1501 0
1708782370.9656 2 0 0.0000 -0.0020 -0.0644 0
1708782370.9740 2 0 0.0000 -0.0021 -0.0676 0
1708782370.9816 2 0 0.0000 0.0022 0.2065 0
1708782370.9898 2 0 0.0000 0.0022 0.1964 0
1708782370.9981 2 0 0.0000 -0.0010 -0.0113 0
1708782371.0062 2 0 0.0000 0.0006 0.0856 0
1708782371.0134 2 0 0.0000 0.0005 0.0801 0
1708782371.0216 2 0 0.0000 -0.0017 -0.0667 0
1708782371.0302 2 0 0.0000 -0.0005 0.0130 0
1708782371.0411 2 0 0.0000 -0.0002 0.0270 0
1708782371.0453 2 0 0.0000 -0.0007 -0.0068 0
1708782371.0535 2 0 0.0000 0.0024 0.1956 0
1708782371.0625 2 0 0.0000 0.0019 0.1554 0
1708782371.0709 2 0 0.0000 0.0001 0.0328 0
1708782371.0773 2 0 0.0000 0.0016 0.1282 0
1708782371.0862 2 0 0.0000 0.0014 0.1148 0
1708782371.0935 2 0 0.0000 0.0004 0.0450 0
1708782371.1020 2 0 0.0000 0.0018 0.1320 0
1708782371.1097 2 0 0.0000 0.0019 0.1378 0
1708782371.1179 2 0 0.0000 0.0013 0.0903 0
1708782371.1252 2 0 0.0000 0.0037 0.2453 0
1708782371.1341 2 0 0.0000 0.0049 0.3138 0
1708782371.1414 2 0 0.0000 0.0048 0.2996 0
1708782371.1500 2 0 0.0000 0.0023 0.1316 0
1708782371.1582 2 0 0.0000 0.0035 0.2059 0
1708782371.1659 2 0 0.0000 0.0035 0.1998 0
1708782371.1742 2 0 0.0000 0.0020 0.1025 0
1708782371.1815 2 0 0.0000 0.0038 0.2132 0
1708782371.1899 2 0 0.0000 0.0051 0.2907 0
1708782371.1981 2 0 0.0000 0.0033 0.1722 0
1708782371.2060 2 0 0.0000 0.0056 0.3168 0
1708782371.2134 2 0 0.0000 0.0056 0.3082 0
1708782371.2219 2 0 0.0000 0.0034 0.1619 0
1708782371.2302 2 0 0.0000 0.0056 0.2983 0
1708782371.2377 2 0 0.0000 0.0056 0.2923 0
1708782371.2454 2 0 0.0000 0.0038 0.1698 0
1708782371.2535 2 0 0.0000 0.0057 0.2912 0
1708782371.2618 2 0 0.0000 0.0064 0.3308 0
1708782371.2699 2 0 0.0000 0.0050 0.2369 0
1708782371.2780 2 0 0.0000 0.0074 0.3883 0
1708782371.2853 2 0 0.0000 0.0071 0.3627 0
1708782371.2933 2 0 0.0000 0.0045 0.1863 0
1708782371.3021 2 0 0.0000 0.0070 0.3438 0
1708782371.3093 2 0 0.0000 0.0068 0.3247 0
1708782371.3178 2 0 0.0000 0.0048 0.1902 0
1708782371.3258 2 0 0.0000 0.0069 0.3225 0
1708782371.3333 2 0 0.0000 0.0073 0.3476 0
1708782371.3419 2 0 0.0000 0.0077 0.3675 0
1708782371.3499 2 0 0.0000 0.0062 0.2675 0
1708782371.3581 2 0 0.0000 0.0072 0.3264 0
