% Edge sensor logfile normalized 'log_20240224_144609.483/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708782370.5507 24 36 316 595 560 267 31 22  0.0000
1708782370.5592 13 40 399 750 721 365 43 27  0.0206
1708782370.5670 26 42 405 764 718 341 38 22  0.0210
1708782370.5738 44 49 428 804 765 370 45 47  0.0247
1708782370.5823 15 33 394 770 713 328 32 0  0.0209
1708782370.5896 26 56 397 761 714 350 25 0  0.0207
1708782370.5981 58 25 408 825 770 369 51 49  0.0253
1708782370.6056 33 69 406 757 707 336 49 13  0.0203
1708782370.6133 26 34 372 703 673 326 43 42  0.0019
1708782370.6215 46 62 405 736 700 346 54 24  0.0190
1708782370.6299 8 31 349 662 638 316 38 0  0.0000
1708782370.6378 24 51 356 649 613 316 38 67  0.0000
1708782370.6453 37 64 356 663 638 333 56 56  0.0000
1708782370.6536 0 55 311 587 558 284 53 49  0.0000
1708782370.6616 4 60 309 548 528 256 43 0  0.0000
1708782370.6698 51 73 323 587 568 294 56 54  0.0000
1708782370.6776 13 58 287 517 490 255 56 47  0.0000
1708782370.6859 26 66 294 491 467 258 47 6  0.0000
1708782370.6941 42 66 312 527 490 256 67 27  0.0000
1708782370.7035 0 49 282 452 427 234 51 4  0.0000
1708782370.7096 4 64 260 426 415 226 38 0  0.0000
1708782370.7179 35 93 301 479 464 267 60 60  0.0000
1708782370.7257 20 71 283 404 408 248 56 0  0.0000
1708782370.7339 0 34 253 421 394 202 45 18  0.0000
1708782370.7421 17 88 280 449 413 229 40 11  0.0000
1708782370.7625 51 102 334 505 473 263 75 63  0.0000
1708782370.7649 0 69 280 461 427 226 38 15  0.0000
1708782370.7677 0 75 307 477 431 214 25 13  0.0000
1708782370.7737 33 93 359 580 509 234 34 11  0.0000
1708782370.7813 0 77 329 529 457 204 5 24  0.0000
1708782370.7918 22 100 379 597 497 222 14 2  0.0000
1708782370.7978 58 104 428 689 579 268 36 31  0.0000
1708782370.8054 0 77 410 675 565 222 21 4  0.0000
1708782370.8140 31 88 455 743 624 278 34 40  0.0088
