% Edge logfile: log_20240224_141325.657/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708780406.7098 2 0 0.0000 -0.0034 -0.1998 0
1708780406.7174 2 0 0.0000 0.0015 0.0911 0
1708780406.7255 2 0 0.0000 -0.0022 -0.1273 0
1708780406.7337 2 0 0.0000 -0.0033 -0.1911 0
1708780406.7417 2 0 0.0000 0.0033 0.2071 0
1708780406.7498 2 0 0.0000 0.0013 0.0824 0
1708780406.7579 2 0 0.0000 0.0041 0.2467 0
1708780406.7656 2 0 0.0000 0.0000 0.0000 0
1708780406.7730 2 0 0.0000 0.0082 0.4799 0
1708780406.7812 2 0 0.0000 0.0000 0.0000 0
1708780406.7894 2 0 0.0000 0.0000 0.0000 0
1708780406.7975 2 0 0.0000 0.0000 0.0000 0
1708780406.8057 2 0 0.0000 0.0000 0.0000 0
1708780406.8136 2 0 0.0000 0.0000 0.0000 0
1708780406.8225 2 0 0.0000 0.0000 0.0000 0
1708780406.8301 2 0 0.0000 0.0000 0.0000 0
1708780406.8376 2 0 0.0000 0.0000 0.0000 0
1708780406.8466 2 0 0.0000 0.0000 0.0000 0
1708780406.8544 2 0 0.0000 0.0000 0.0000 0
1708780406.8625 2 0 0.0000 0.0000 0.0000 0
1708780406.8706 2 0 0.0000 0.0000 0.0000 0
1708780406.8784 2 0 0.0000 0.0000 0.0000 0
1708780406.8857 2 0 0.0000 0.0000 0.0000 0
1708780406.8946 2 0 0.0000 0.0000 0.0000 0
1708780406.9026 2 0 0.0000 0.0000 0.0000 0
1708780406.9095 2 0 0.0000 0.0000 0.0000 0
1708780406.9187 2 0 0.0000 0.0000 0.0000 0
1708780406.9264 2 0 0.0000 0.0000 0.0000 0
1708780406.9345 2 0 0.0000 0.0000 0.0000 0
1708780406.9422 2 0 0.0000 0.0000 0.0000 0
1708780406.9501 2 0 0.0000 -0.0117 -0.7079 0
1708780406.9586 2 0 0.0000 -0.0142 -0.8393 0
1708780406.9666 2 0 0.0000 -0.0138 -0.7944 0
1708780406.9755 2 0 0.0000 -0.0158 -0.8910 0
1708780406.9817 2 0 0.0000 -0.0151 -0.8302 0
1708780406.9903 2 0 0.0000 -0.0127 -0.6704 0
1708780406.9980 2 0 0.0000 -0.0137 -0.7152 0
1708780407.0061 2 0 0.0000 -0.0128 -0.6442 0
1708780407.0136 2 0 0.0000 -0.0109 -0.5200 0
1708780407.0224 2 0 0.0000 -0.0136 -0.6675 0
1708780407.0301 2 0 0.0000 -0.0147 -0.7209 0
1708780407.0385 2 0 0.0000 -0.0142 -0.6786 0
1708780407.0460 2 0 0.0000 -0.0168 -0.8161 0
1708780407.0538 2 0 0.0000 -0.0174 -0.8381 0
1708780407.0623 2 0 0.0000 -0.0163 -0.7553 0
1708780407.0701 2 0 0.0000 -0.0142 -0.6186 0
1708780407.0780 2 0 0.0000 -0.0157 -0.6985 0
1708780407.0861 2 0 0.0000 -0.0149 -0.6417 0
1708780407.0935 2 0 0.0000 -0.0133 -0.5364 0
1708780407.1015 2 0 0.0000 -0.0155 -0.6617 0
1708780407.1103 2 0 0.0000 -0.0165 -0.7113 0
1708780407.1179 2 0 0.0000 -0.0147 -0.5927 0
1708780407.1255 2 0 0.0000 -0.0167 -0.7025 0
1708780407.1343 2 0 0.0000 -0.0156 -0.6256 0
1708780407.1425 2 0 0.0000 -0.0133 -0.4833 0
1708780407.1499 2 0 0.0000 -0.0149 -0.5748 0
1708780407.1588 2 0 0.0000 -0.0144 -0.5373 0
1708780407.1664 2 0 0.0000 -0.0125 -0.4198 0
1708780407.1741 2 0 0.0000 -0.0145 -0.5411 0
1708780407.1830 2 0 0.0000 -0.0148 -0.5535 0
1708780407.1903 2 0 0.0000 -0.0133 -0.4563 0
1708780407.1978 2 0 0.0000 -0.0139 -0.4906 0
1708780407.2067 2 0 0.0000 -0.0130 -0.4311 0
1708780407.2142 2 0 0.0000 -0.0112 -0.3282 0
1708780407.2219 2 0 0.0000 -0.0123 -0.3916 0
1708780407.2307 2 0 0.0000 -0.0121 -0.3812 0
1708780407.2377 2 0 0.0000 -0.0095 -0.2279 0
