% Edge logfile: log_20240216_154706.837/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708094827.5949 2 1 0.0000 0.0356 2.8086 0
1708094827.6026 2 1 0.0000 0.0361 2.7805 0
1708094827.6111 2 1 0.0000 0.0348 2.6061 0
1708094827.6189 2 1 0.0000 0.0351 2.5637 0
1708094827.6268 2 1 0.0000 0.0343 2.4425 0
1708094827.6345 2 1 0.0000 0.0350 2.4408 0
1708094827.6431 2 1 0.0000 0.0357 2.4423 0
1708094827.6511 2 1 0.0000 0.0352 2.3515 0
1708094827.6592 2 1 0.0000 0.0353 2.3139 0
1708094827.6680 2 1 0.0000 0.0343 2.1841 0
1708094827.6795 2 1 0.0000 0.0347 2.1741 0
1708094827.6840 2 1 0.0000 0.0348 2.1413 0
1708094827.6913 2 1 0.0000 0.0338 2.0257 0
1708094827.7008 2 1 0.0000 0.0334 1.9535 0
1708094827.7070 2 1 0.0000 0.0326 1.8639 0
1708094827.7155 2 1 0.0000 0.0331 1.8693 0
1708094827.7229 2 1 0.0000 0.0326 1.8038 0
1708094827.7312 2 1 0.0000 0.0315 1.6914 0
1708094827.7392 2 1 0.0000 0.0314 1.6636 0
1708094827.7468 2 1 0.0000 0.0298 1.5154 0
1708094827.7546 2 1 0.0000 0.0275 1.3120 0
1708094827.7631 2 1 0.0000 0.0256 1.1568 0
1708094827.7721 2 1 0.0000 0.0238 1.0047 0
1708094827.7786 2 1 0.0000 0.0221 0.8702 0
1708094827.7868 2 1 0.0000 0.0195 0.6636 0
1708094827.7954 2 1 0.0000 0.0194 0.6608 0
1708094827.8030 2 1 0.0000 0.0187 0.6159 0
1708094827.8110 2 1 0.0000 0.0184 0.5984 0
1708094827.8187 2 1 0.0000 0.0166 0.4641 0
1708094827.8274 2 1 0.0000 0.0146 0.3097 0
1708094827.8352 2 1 0.0000 0.0160 0.4396 0
1708094827.8428 2 1 0.0000 0.0115 0.0905 0
1708094827.8507 2 1 0.0000 0.0077 -0.1879 0
1708094827.8585 2 1 0.0000 0.0066 -0.2522 0
1708094827.8674 2 1 0.0000 0.0061 -0.2606 0
1708094827.8750 2 1 0.0000 0.0044 -0.3688 0
1708094827.8828 2 1 0.0000 0.0033 -0.4266 0
1708094827.8907 2 1 0.0000 0.0037 -0.3705 0
1708094827.8994 2 1 0.0000 0.0037 -0.3370 0
1708094827.9070 2 1 0.0000 0.0027 -0.3967 0
1708094827.9150 2 1 0.0000 0.0011 -0.4944 0
1708094827.9273 2 1 0.0000 0.0014 -0.4418 0
1708094827.9308 2 1 0.0000 -0.0007 -0.5834 0
1708094827.9387 2 1 0.0000 -0.0002 -0.5138 0
1708094827.9471 2 1 0.0000 -0.0008 -0.5384 0
1708094827.9548 2 1 0.0000 -0.0002 -0.4608 0
1708094827.9628 2 1 0.0000 -0.0010 -0.5026 0
1708094827.9710 2 1 0.0000 -0.0006 -0.4468 0
1708094827.9798 2 1 0.0000 0.0007 -0.3244 0
1708094827.9867 2 1 0.0000 -0.0002 -0.3721 0
1708094827.9950 2 1 0.0000 -0.0004 -0.3740 0
1708094828.0027 2 1 0.0000 0.0003 -0.2978 0
1708094828.0106 2 1 0.0000 0.0006 -0.2554 0
1708094828.0193 2 1 0.0000 0.0011 -0.2036 0
1708094828.0272 2 1 0.0000 0.0010 -0.2021 0
1708094828.0350 2 1 0.0000 0.0023 -0.0841 0
1708094828.0433 2 1 0.0000 0.0039 0.0512 0
1708094828.0511 2 1 0.0000 0.0031 -0.0053 0
1708094828.0589 2 1 0.0000 0.0016 -0.1148 0
1708094828.0668 2 1 0.0000 0.0036 0.0499 0
1708094828.0747 2 1 0.0000 0.0032 0.0265 0
1708094828.0826 2 1 0.0000 0.0050 0.1716 0
1708094828.0913 2 1 0.0000 0.0036 0.0588 0
1708094828.0988 2 1 0.0000 0.0042 0.1138 0
1708094828.1066 2 1 0.0000 0.0069 0.3294 0
1708094828.1154 2 1 0.0000 0.0052 0.1921 0
1708094828.1232 2 1 0.0000 0.0068 0.3219 0
1708094828.1319 2 1 0.0000 0.0043 0.1186 0
1708094828.1386 2 1 0.0000 0.0044 0.1308 0
1708094828.1471 2 1 0.0000 0.0053 0.2056 0
1708094828.1550 2 1 0.0000 0.0041 0.1087 0
1708094828.1633 2 1 0.0000 0.0077 0.3985 0
1708094828.1712 2 1 0.0000 0.0069 0.3253 0
1708094828.1790 2 1 0.0000 0.0020 -0.0608 0
1708094828.1873 2 1 0.0000 0.0030 0.0280 0
1708094828.1948 2 1 0.0000 0.0072 0.3619 0
1708094828.2028 2 1 0.0000 0.0054 0.2177 0
1708094828.2105 2 1 0.0000 -0.0029 -0.4361 0
1708094828.2184 2 1 0.0000 -0.0041 -0.5213 0
1708094828.2271 2 1 0.0000 -0.0003 -0.1971 0
1708094828.2347 2 1 0.0000 -0.0055 -0.6036 0
1708094828.2432 2 1 0.0000 -0.0024 -0.3392 0
1708094828.2511 2 1 0.0000 -0.0087 -0.8176 0
1708094828.2588 2 1 0.0000 -0.0088 -0.8015 0
1708094828.2667 2 1 0.0000 -0.0025 -0.2845 0
1708094828.2746 2 1 0.0000 -0.0012 -0.1726 0
1708094828.2834 2 1 0.0000 0.0221 1.6760 0
1708094828.2904 2 1 0.0000 0.0166 1.1979 0
1708094828.2989 2 1 0.0000 0.0143 0.9896 0
1708094828.3066 2 1 0.0000 -0.0061 -0.6435 0
1708094828.3154 2 1 0.0000 0.0017 -0.0040 0
1708094828.3232 2 1 0.0000 -0.0029 -0.3612 0
1708094828.3309 2 1 0.0000 -0.0103 -0.9359 0
1708094828.3388 2 1 0.0000 -0.0109 -0.9591 0
1708094828.3473 2 1 0.0000 -0.0103 -0.8816 0
1708094828.3550 2 1 0.0000 -0.0109 -0.9027 0
1708094828.3628 2 1 0.0000 -0.0097 -0.7861 0
1708094828.3706 2 1 0.0000 -0.0113 -0.8925 0
1708094828.3793 2 1 0.0000 -0.0106 -0.8105 0
1708094828.3871 2 1 0.0000 -0.0100 -0.7421 0
1708094828.3949 2 1 0.0000 0.0102 0.8655 0
1708094828.4024 2 1 0.0000 -0.0029 -0.1877 0
1708094828.4105 2 1 0.0000 0.0086 0.7186 0
1708094828.4185 2 1 0.0000 -0.0089 -0.6794 0
1708094828.4275 2 1 0.0000 0.0102 0.8428 0
1708094828.4345 2 1 0.0000 -0.0007 -0.0356 0
1708094828.4434 2 1 0.0000 0.0090 0.7294 0
