% Edge sensor logfile log_20240216_154706.837/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708094827.4910 0 0.000 0.000 0.0000
1708094827.4993 1 0.035 -0.060 0.0947
1708094827.5068 1 0.035 -0.060 0.0950
1708094827.5144 1 0.034 -0.060 0.0941
1708094827.5223 1 0.035 -0.060 0.0948
1708094827.5309 1 0.035 -0.060 0.0952
1708094827.5394 1 0.036 -0.060 0.0956
1708094827.5473 1 0.034 -0.060 0.0943
1708094827.5552 1 0.035 -0.060 0.0951
1708094827.5630 1 0.035 -0.060 0.0955
1708094827.5712 1 0.035 -0.060 0.0949
1708094827.5791 1 0.035 -0.060 0.0952
1708094827.5868 1 0.035 -0.060 0.0946
1708094827.5949 1 0.036 -0.060 0.0956
1708094827.6026 1 0.036 -0.060 0.0961
1708094827.6111 1 0.035 -0.060 0.0948
1708094827.6189 1 0.035 -0.060 0.0951
1708094827.6268 1 0.034 -0.060 0.0943
1708094827.6345 1 0.035 -0.060 0.0950
1708094827.6431 1 0.036 -0.060 0.0957
1708094827.6511 1 0.035 -0.060 0.0952
1708094827.6592 1 0.035 -0.060 0.0953
1708094827.6680 1 0.034 -0.060 0.0943
1708094827.6795 1 0.035 -0.060 0.0947
1708094827.6840 1 0.035 -0.060 0.0948
1708094827.6913 1 0.034 -0.060 0.0938
1708094827.7008 1 0.033 -0.060 0.0934
1708094827.7070 1 0.033 -0.060 0.0926
1708094827.7155 1 0.033 -0.060 0.0931
1708094827.7229 1 0.033 -0.060 0.0926
1708094827.7312 1 0.031 -0.060 0.0915
1708094827.7392 1 0.031 -0.060 0.0914
1708094827.7468 1 0.030 -0.060 0.0898
1708094827.7546 1 0.027 -0.060 0.0875
1708094827.7631 1 0.026 -0.060 0.0856
1708094827.7721 1 0.024 -0.060 0.0838
1708094827.7786 1 0.022 -0.060 0.0821
1708094827.7868 1 0.019 -0.060 0.0795
1708094827.7954 1 0.019 -0.060 0.0794
1708094827.8030 1 0.019 -0.060 0.0787
1708094827.8110 1 0.018 -0.060 0.0784
1708094827.8187 1 0.017 -0.060 0.0766
1708094827.8274 1 0.015 -0.060 0.0746
1708094827.8352 1 0.016 -0.060 0.0760
1708094827.8428 1 0.011 -0.060 0.0715
1708094827.8507 1 0.008 -0.060 0.0677
1708094827.8585 1 0.007 -0.060 0.0666
1708094827.8674 1 0.006 -0.060 0.0661
1708094827.8750 1 0.004 -0.060 0.0644
1708094827.8828 1 0.003 -0.060 0.0633
1708094827.8907 1 0.004 -0.060 0.0637
1708094827.8994 1 0.004 -0.060 0.0637
1708094827.9070 1 0.003 -0.060 0.0627
1708094827.9150 1 0.001 -0.060 0.0611
1708094827.9273 1 0.001 -0.060 0.0614
1708094827.9308 1 -0.001 -0.060 0.0593
1708094827.9387 1 -0.000 -0.060 0.0598
1708094827.9471 1 -0.001 -0.060 0.0592
1708094827.9548 1 -0.000 -0.060 0.0598
1708094827.9628 1 -0.001 -0.060 0.0590
1708094827.9710 1 -0.001 -0.060 0.0594
1708094827.9798 1 0.001 -0.060 0.0607
1708094827.9867 1 -0.000 -0.060 0.0598
1708094827.9950 1 -0.000 -0.060 0.0596
1708094828.0027 1 0.000 -0.060 0.0603
1708094828.0106 1 0.001 -0.060 0.0606
1708094828.0193 1 0.001 -0.060 0.0611
1708094828.0272 1 0.001 -0.060 0.0610
1708094828.0350 1 0.002 -0.060 0.0623
1708094828.0433 1 0.004 -0.060 0.0639
1708094828.0511 1 0.003 -0.060 0.0631
