% Edge sensor logfile normalized 'log_20240205_151527.557/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707142527.7069 315 432 442 453 460 473 411 297  0.0000
1707142527.7210 321 427 438 458 451 470 406 306  0.0000
1707142527.7273 309 430 446 456 458 468 413 299  0.0000
1707142527.7438 317 442 444 454 463 465 416 296  0.0000
1707142527.7515 328 440 454 451 465 490 424 306  0.0000
1707142527.7603 321 433 441 454 453 473 416 313  0.0000
1707142527.7640 317 424 433 456 453 475 416 305  0.0000
1707142527.7663 311 430 428 448 451 463 417 305  0.0000
1707142527.7814 320 433 436 446 446 470 406 296  0.0000
1707142527.7900 317 424 426 441 443 476 410 302  0.0000
1707142527.7933 307 432 424 454 433 456 408 294  0.0000
1707142527.8169 318 432 434 453 455 475 417 300  0.0000
1707142527.8290 314 422 424 448 441 468 406 302  0.0000
1707142527.8311 320 429 428 454 438 463 416 292  0.0000
1707142527.8349 317 435 439 448 453 473 417 294  0.0000
1707142527.8400 315 437 442 469 456 485 438 316  0.0000
1707142527.8429 320 433 441 461 453 496 440 313  0.0000
1707142527.8452 312 432 428 454 440 481 422 299  0.0000
1707142527.8478 314 445 438 461 445 478 417 300  0.0000
1707142527.8497 309 442 431 456 456 476 430 302  0.0000
1707142527.8593 309 433 438 458 450 486 429 303  0.0000
1707142527.8649 308 440 428 454 445 475 416 299  0.0000
1707142527.8731 318 448 424 459 445 476 417 292  0.0000
1707142527.8813 318 448 436 464 456 480 427 305  0.0000
1707142527.8892 309 446 423 466 458 476 421 299  0.0000
1707142527.8967 326 445 433 463 451 475 424 297  0.0000
1707142527.9051 326 461 436 468 473 495 427 299  0.0000
1707142527.9126 312 438 428 469 463 481 432 307  0.0000
1707142527.9204 321 446 441 464 460 485 427 299  0.0000
1707142527.9290 320 445 451 458 453 476 419 300  0.0000
1707142527.9364 327 443 441 464 461 481 421 302  0.0000
1707142527.9451 309 438 441 458 461 478 427 299  0.0000
1707142527.9528 302 429 411 438 448 463 413 289  0.0000
1707142527.9610 318 450 433 453 466 478 427 294  0.0000
1707142527.9690 323 446 438 464 458 478 422 305  0.0000
1707142527.9772 320 451 446 464 470 481 422 307  0.0000
1707142527.9844 320 445 439 451 460 480 419 299  0.0000
1707142527.9925 323 448 436 459 460 476 419 296  0.0000
1707142528.0010 323 445 441 466 458 483 421 302  0.0000
1707142528.0088 321 443 441 463 463 478 424 299  0.0000
1707142528.0171 326 451 447 469 468 486 433 302  0.0000
1707142528.0247 315 446 438 464 463 481 425 307  0.0000
1707142528.0332 308 432 424 458 460 480 414 294  0.0000
1707142528.0408 311 438 426 461 451 471 421 300  0.0000
1707142528.0492 324 450 436 466 460 481 432 296  0.0000
1707142528.0564 318 443 429 473 470 486 430 305  0.0000
1707142528.0652 312 450 433 458 451 475 422 302  0.0000
1707142528.0731 299 438 423 451 453 471 417 290  0.0000
1707142528.0804 318 446 433 459 456 476 419 297  0.0000
1707142528.0891 320 451 436 466 466 490 427 309  0.0000
1707142528.0973 317 446 434 458 465 480 422 305  0.0000
1707142528.1053 328 442 439 468 465 481 422 296  0.0000
1707142528.1132 317 437 433 461 450 483 419 293  0.0000
1707142528.1210 315 451 431 466 460 480 422 297  0.0000
1707142528.1284 320 442 429 453 443 468 421 292  0.0000
1707142528.1364 318 443 436 464 465 475 422 296  0.0000
1707142528.1452 317 443 423 461 465 481 425 296  0.0000
1707142528.1525 314 442 429 466 448 470 417 294  0.0000
1707142528.1611 311 446 433 463 468 483 422 302  0.0000
1707142528.1687 326 453 444 476 471 490 427 302  0.0000
1707142528.1771 323 443 441 469 466 490 441 316  0.0000
1707142528.1845 320 442 431 466 461 485 430 294  0.0000
1707142528.1932 312 442 428 461 448 471 413 294  0.0000
1707142528.2006 320 450 436 463 461 485 427 302  0.0000
1707142528.2091 318 445 428 464 468 491 429 306  0.0000
1707142528.2166 311 430 423 458 438 466 414 299  0.0000
1707142528.2251 314 450 429 458 455 475 419 292  0.0000
1707142528.2325 312 438 429 459 453 475 414 292  0.0000
1707142528.2450 317 443 431 461 461 488 424 299  0.0000
1707142528.2517 320 446 436 458 461 491 429 309  0.0000
