% Edge sensor logfile normalized 'log_20240224_142758.913/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708781279.8617 37 38 43 38 34 35 36 36  0.0000
1708781279.8727 51 51 54 45 38 42 34 31  0.0000
1708781279.8767 46 47 47 50 52 44 36 56  0.0000
1708781279.8851 26 36 39 36 34 37 40 11  0.0000
1708781279.8932 51 45 45 38 36 40 40 42  0.0000
1708781279.9011 42 31 47 40 43 42 47 38  0.0000
1708781279.9101 6 23 25 13 6 18 21 15  0.0000
1708781279.9171 44 44 47 43 36 35 32 27  0.0000
1708781279.9250 55 53 56 50 41 40 38 47  0.0000
1708781279.9325 26 36 43 36 36 42 34 29  0.0000
1708781279.9416 53 45 39 52 50 49 43 45  0.0000
1708781279.9499 40 45 50 40 40 40 40 47  0.0000
1708781279.9564 22 31 36 33 34 23 25 22  0.0000
1708781279.9650 58 58 57 50 48 49 45 40  0.0000
1708781279.9733 42 44 54 38 40 39 45 36  0.0000
1708781279.9805 31 31 37 24 15 25 32 27  0.0000
1708781279.9896 60 49 45 41 40 47 47 27  0.0000
1708781279.9967 35 45 63 50 45 44 42 45  0.0000
1708781280.0136 26 47 45 31 45 49 43 85  0.0000
1708781280.0293 20 36 43 29 24 17 31 22  0.0000
1708781280.0378 33 42 27 50 48 44 34 79  0.0000
1708781280.0401 29 31 41 43 33 18 31 42  0.0000
1708781280.0457 53 23 37 24 33 47 45 54  0.0000
1708781280.0530 17 29 21 29 26 22 23 36  0.0000
1708781280.0617 20 22 27 20 24 76 34 15  0.0000
1708781280.0698 49 36 34 64 43 59 32 18  0.0000
1708781280.0767 29 34 30 17 36 54 34 54  0.0000
1708781280.0847 37 45 50 34 34 32 45 36  0.0000
1708781280.0944 31 34 41 20 33 47 40 36  0.0000
1708781280.1009 35 34 45 29 27 40 29 90  0.0000
1708781280.1090 33 38 45 34 36 51 21 51  0.0000
1708781280.1183 15 33 43 31 29 35 31 24  0.0000
1708781280.1247 17 40 23 24 15 5 12 18  0.0000
1708781280.1337 24 16 23 26 27 22 29 49  0.0000
1708781280.1423 42 51 43 20 40 18 29 54  0.0000
1708781280.1491 33 51 45 66 48 20 29 49  0.0000
1708781280.1575 37 33 41 43 46 45 45 51  0.0000
1708781280.1668 46 29 36 33 41 42 42 27  0.0000
1708781280.1729 46 36 47 43 52 40 53 38  0.0000
1708781280.1811 37 31 41 38 55 44 43 49  0.0000
1708781280.1903 40 27 37 47 43 51 29 24  0.0000
1708781280.1970 37 44 56 33 38 37 42 47  0.0000
1708781280.2051 37 34 30 40 36 40 43 45  0.0000
1708781280.2137 31 38 39 38 33 37 32 38  0.0000
1708781280.2213 51 47 50 50 48 54 53 49  0.0000
1708781280.2294 44 49 47 47 46 44 69 67  0.0000
1708781280.2373 11 25 30 31 31 40 27 33  0.0000
1708781280.2449 46 42 50 40 46 37 43 51  0.0000
1708781280.2529 51 44 56 47 53 62 53 60  0.0000
1708781280.2619 40 51 36 36 40 34 47 54  0.0000
1708781280.2691 44 45 47 45 45 42 45 47  0.0000
1708781280.2785 49 44 41 29 45 23 40 49  0.0000
1708781280.2872 35 42 34 38 27 23 29 22  0.0000
1708781280.2927 64 58 57 47 45 49 62 36  0.0000
1708781280.3008 55 49 45 41 41 37 47 45  0.0000
1708781280.3103 49 45 39 26 34 57 42 13  0.0000
1708781280.3174 66 58 50 48 45 47 58 49  0.0000
1708781280.3253 51 55 66 59 46 47 53 47  0.0000
1708781280.3342 11 33 30 38 26 25 31 22  0.0000
1708781280.3419 44 44 43 36 48 40 56 40  0.0000
1708781280.3494 40 42 45 33 50 44 45 47  0.0000
1708781280.3583 37 34 34 31 26 45 42 42  0.0000
1708781280.3654 69 67 61 43 60 59 54 63  0.0000
1708781280.3732 46 47 47 55 41 45 43 63  0.0000
1708781280.3819 42 36 36 47 38 27 31 31  0.0000
1708781280.3896 51 49 45 45 52 49 45 40  0.0000
1708781280.3973 44 44 43 54 38 42 43 56  0.0000
1708781280.4060 53 45 52 36 33 32 36 40  0.0000
1708781280.4129 33 49 30 38 34 37 54 29  0.0000
1708781280.4215 49 44 37 31 34 59 53 42  0.0000
1708781280.4302 53 47 52 43 36 40 47 38  0.0000
1708781280.4377 55 55 57 43 50 45 51 36  0.0000
1708781280.4453 62 47 52 45 38 56 47 63  0.0000
1708781280.4541 51 51 47 33 50 52 53 49  0.0000
1708781280.4614 31 42 45 45 26 34 32 27  0.0000
1708781280.4690 37 36 36 29 26 18 29 33  0.0000
1708781280.4781 55 44 36 41 34 37 38 38  0.0000
1708781280.4857 44 45 30 33 34 28 36 27  0.0000
1708781280.4933 44 31 39 27 29 22 38 6  0.0000
1708781280.5019 37 40 50 47 41 47 42 38  0.0000
1708781280.5094 37 45 45 48 41 45 53 56  0.0000
1708781280.5167 58 45 45 36 45 44 43 42  0.0000
