% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708347356.4504 0 0 0 0
1708347356.4587 0 0 0 0
1708347356.4660 4294967295 0 -1 0
1708347356.4736 4294967295 0 0 0
1708347356.4815 4294967295 0 0 0
1708347356.4896 4294967295 0 0 0
1708347356.4976 4294967295 0 0 0
1708347356.5058 4294967295 0 0 0
1708347356.5136 4294967295 0 0 0
1708347356.5213 4294967295 0 0 0
1708347356.5295 4294967295 0 0 0
1708347356.5379 4294967295 0 0 0
1708347356.5458 4294967295 0 0 0
1708347356.5540 4294967295 0 0 0
1708347356.5612 4294967295 0 0 0
1708347356.5698 4294967295 0 0 0
1708347356.5776 2 3 3 3
1708347356.5855 8 8 6 5
1708347356.5937 12 10 4 2
1708347356.6018 12 10 0 0
1708347356.6101 14 13 2 3
1708347356.6176 18 16 4 3
1708347356.6337 22 20 4 4
1708347356.6377 26 24 4 4
1708347356.6458 29 28 3 4
1708347356.6540 35 34 6 6
1708347356.6602 41 39 6 5
1708347356.6660 48 45 7 6
1708347356.6756 53 50 5 5
1708347356.6829 58 56 5 6
1708347356.7007 64 62 6 6
1708347356.7046 71 69 7 7
1708347356.7125 79 74 8 5
1708347356.7151 87 81 8 7
1708347356.7223 92 87 5 6
1708347356.7296 94 90 2 3
1708347356.7400 98 94 4 4
1708347356.7469 106 101 8 7
1708347356.7537 116 110 10 9
1708347356.7619 123 116 7 6
1708347356.7692 126 121 3 5
1708347356.7775 130 126 4 5
1708347356.7854 136 132 6 6
1708347356.7966 145 140 9 8
1708347356.8017 153 147 8 7
1708347356.8109 158 153 5 6
1708347356.8219 160 157 2 4
1708347356.8368 161 159 1 2
1708347356.8521 165 163 4 4
1708347356.8537 173 171 8 8
1708347356.8643 184 181 11 10
1708347356.8717 195 190 11 9
1708347356.8735 198 192 3 2
1708347356.8762 193 188 -5 -4
1708347356.8869 190 186 -3 -2
1708347356.8927 186 185 -4 -1
1708347356.8998 189 190 3 5
1708347356.9078 199 201 10 11
1708347356.9141 211 210 12 9
1708347356.9241 218 215 7 5
1708347356.9324 219 218 1 3
1708347356.9372 222 225 3 7
1708347356.9458 230 232 8 7
1708347356.9532 238 237 8 5
1708347356.9623 244 241 6 4
1708347356.9697 247 246 3 5
1708347356.9774 252 254 5 8
1708347356.9857 261 262 9 8
1708347356.9931 269 267 8 5
1708347357.0014 275 271 6 4
1708347357.0093 280 277 5 6
1708347357.0177 286 285 6 8
1708347357.0255 293 291 7 6
1708347357.0341 299 295 6 4
1708347357.0413 305 301 6 6
1708347357.0510 312 308 7 7
1708347357.0574 319 315 7 7
1708347357.0658 325 321 6 6
1708347357.0736 330 325 5 4
1708347357.0821 336 331 6 6
1708347357.0894 343 339 7 8
1708347357.0980 351 346 8 7
1708347357.1058 357 351 6 5
1708347357.1136 362 357 5 6
1708347357.1215 367 365 5 8
