% Edge sensor logfile normalized 'log_20240224_133816.098/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708778296.9188 40 55 157 229 179 88 38 29  0.0000
1708778296.9275 22 84 513 792 596 222 14 4  0.0000
1708778296.9337 53 106 569 879 659 255 18 31  0.0000
1708778296.9417 40 102 549 869 655 256 27 24  0.0000
1708778296.9503 13 82 504 799 591 212 5 0  0.0000
1708778296.9582 62 110 564 874 652 253 21 31  0.0000
1708778296.9663 42 97 547 858 653 258 31 29  0.0000
1708778296.9742 24 80 504 799 600 227 18 0  0.0000
1708778296.9833 60 113 560 876 659 256 25 24  0.0000
1708778296.9902 49 106 564 881 669 265 34 40  0.0000
1708778296.9978 26 89 513 790 606 215 27 0  0.0000
1708778297.0063 44 111 551 864 652 217 21 24  0.0000
1708778297.0136 60 111 566 857 648 250 21 40  0.0000
1708778297.0232 46 102 540 846 633 241 31 47  0.0000
1708778297.0299 22 102 493 811 593 207 18 24  0.0000
1708778297.0375 44 102 547 839 629 221 29 67  0.0000
1708778297.0463 37 97 522 808 627 238 21 0  0.0000
1708778297.0535 29 86 482 761 580 215 23 0  0.0000
1708778297.0619 62 115 531 810 629 232 23 4  0.0000
1708778297.0705 26 104 526 817 636 261 29 22  0.0000
1708778297.0777 15 80 470 745 587 246 18 0  0.0000
1708778297.0862 58 99 515 824 638 246 23 9  0.0000
1708778297.0940 22 91 502 804 633 267 31 11  0.0000
1708778297.1014 17 91 488 787 605 251 16 0  0.0000
1708778297.1100 51 100 540 846 660 260 34 45  0.0000
1708778297.1182 31 89 528 872 678 270 27 33  0.0000
1708778297.1262 29 82 511 848 650 243 21 11  0.0000
1708778297.1341 60 106 576 935 718 290 38 51  0.0044
1708778297.1419 37 82 555 925 716 284 21 33  0.0032
1708778297.1501 4 77 518 844 664 244 21 9  0.0000
1708778297.1579 49 78 549 890 704 267 29 9  0.0000
1708778297.1674 33 77 526 874 683 275 10 13  0.0000
1708778297.1737 11 84 499 831 646 238 21 9  0.0000
1708778297.1815 66 77 551 902 702 287 20 9  0.0003
1708778297.1899 51 78 551 914 697 278 31 33  0.0018
1708778297.1984 26 88 533 855 648 248 25 4  0.0000
1708778297.2072 35 80 566 921 707 280 45 47  0.0027
1708778297.2148 64 97 573 923 697 275 36 42  0.0029
1708778297.2224 40 93 547 891 683 270 34 40  0.0000
1708778297.2307 0 67 513 851 620 229 29 6  0.0000
1708778297.2428 40 82 544 886 659 244 20 18  0.0000
1708778297.2459 31 82 560 904 678 261 38 40  0.0005
1708778297.2547 26 80 528 862 643 239 25 31  0.0000
1708778297.2617 51 91 582 944 683 261 40 24  0.0050
1708778297.2706 40 97 566 923 678 261 27 6  0.0027
1708778297.2776 17 97 533 878 629 227 23 40  0.0000
1708778297.2870 62 100 564 919 674 241 29 0  0.0022
1708778297.2936 46 93 564 904 671 253 36 27  0.0005
1708778297.3024 11 88 533 834 612 226 9 9  0.0000
1708778297.3100 58 93 567 904 646 234 20 20  0.0005
1708778297.3237 35 108 569 897 659 231 25 22  0.0000
1708778297.3260 11 86 526 846 620 222 20 15  0.0000
1708778297.3343 49 108 582 914 674 241 32 31  0.0017
1708778297.3416 44 89 575 904 673 263 38 38  0.0005
1708778297.3505 2 77 535 862 636 227 31 9  0.0000
1708778297.3576 55 86 566 904 680 263 21 18  0.0005
1708778297.3662 46 91 556 902 686 263 27 38  0.0003
1708778297.3734 0 71 500 832 633 239 27 13  0.0000
1708778297.3814 31 84 526 872 671 261 20 18  0.0000
1708778297.3898 22 88 520 885 690 275 29 36  0.0000
1708778297.3980 4 60 477 822 646 255 25 0  0.0000
1708778297.4058 33 60 499 883 733 292 38 40  0.0000
1708778297.4140 80 86 526 909 732 304 42 33  0.0013
1708778297.4218 24 51 500 888 744 318 40 45  0.0000
1708778297.4303 13 49 450 825 693 287 31 4  0.0000
1708778297.4387 62 75 488 869 754 331 34 13  0.0000
1708778297.4456 17 44 477 860 760 328 43 49  0.0000
1708778297.4548 0 42 428 808 713 304 14 2  0.0000
1708778297.4618 44 36 448 843 772 341 25 29  0.0000
1708778297.4706 24 44 444 846 787 360 32 51  0.0000
1708778297.4775 6 31 414 801 746 348 23 13  0.0000
1708778297.4864 60 67 453 855 822 391 42 58  0.0000
