% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708350252.5087 0 0 0 0
1708350252.5175 0 0 0 0
1708350252.5245 0 0 0 0
1708350252.5322 0 0 0 0
1708350252.5405 0 0 0 0
1708350252.5485 0 0 0 0
1708350252.5557 0 0 0 0
1708350252.5664 0 0 0 0
1708350252.5717 0 0 0 0
1708350252.5797 0 0 0 0
1708350252.5887 0 0 0 0
1708350252.5957 0 0 0 0
1708350252.6037 0 0 0 0
1708350252.6124 0 0 0 0
1708350252.6204 0 0 0 0
1708350252.6285 0 0 0 0
1708350252.6379 3 3 3 3
1708350252.6437 7 7 4 4
1708350252.6522 10 9 3 2
1708350252.6616 11 10 1 1
1708350252.6688 13 13 2 3
1708350252.6766 16 16 3 3
1708350252.6851 20 19 4 3
1708350252.6922 23 23 3 4
1708350252.7047 28 27 5 4
1708350252.7104 33 32 5 5
1708350252.7186 39 37 6 5
1708350252.7239 43 42 4 5
1708350252.7328 49 48 6 6
1708350252.7403 55 53 6 5
1708350252.7476 62 59 7 6
1708350252.7573 69 66 7 7
1708350252.7653 75 72 6 6
1708350252.7726 82 79 7 7
1708350252.7813 89 86 7 7
1708350252.7884 94 92 5 6
1708350252.7984 100 98 6 6
1708350252.8054 107 104 7 6
1708350252.8118 116 112 9 8
1708350252.8206 123 118 7 6
1708350252.8289 127 122 4 4
1708350252.8360 132 128 5 6
1708350252.8440 140 136 8 8
1708350252.8525 148 144 8 8
1708350252.8598 154 150 6 6
1708350252.8680 159 155 5 5
1708350252.8762 166 160 7 5
1708350252.8868 173 167 7 7
1708350252.8922 179 175 6 8
1708350252.9009 186 182 7 7
1708350252.9076 190 186 4 4
1708350252.9166 196 191 6 5
1708350252.9255 204 198 8 7
1708350252.9321 212 206 8 8
1708350252.9397 219 214 7 8
1708350252.9492 223 219 4 5
1708350252.9561 226 223 3 4
1708350252.9640 233 229 7 6
1708350252.9723 241 237 8 8
1708350252.9802 248 244 7 7
1708350252.9879 253 250 5 6
1708350252.9971 258 256 5 6
1708350253.0045 264 262 6 6
1708350253.0118 271 269 7 7
1708350253.0206 278 274 7 5
1708350253.0285 283 279 5 5
1708350253.0361 288 285 5 6
1708350253.0451 295 293 7 8
1708350253.0518 303 299 8 6
1708350253.0597 308 304 5 5
1708350253.0683 312 308 4 4
1708350253.0760 318 315 6 7
1708350253.0838 326 324 8 9
1708350253.0927 333 330 7 6
1708350253.1004 338 334 5 4
1708350253.1084 345 341 7 7
1708350253.1168 352 349 7 8
1708350253.1245 358 356 6 7
1708350253.1322 363 360 5 4
1708350253.1400 370 365 7 5
1708350253.1477 377 372 7 7
1708350253.1563 383 381 6 9
1708350253.1652 388 388 5 7
1708350253.1722 395 393 7 5
1708350253.1800 403 400 8 7
1708350253.1890 409 407 6 7
1708350253.1965 412 414 3 7
1708350253.2044 418 419 6 5
1708350253.2123 427 424 9 5
1708350253.2200 435 431 8 7
1708350253.2280 439 439 4 8
1708350253.2422 443 446 4 7
1708350253.2472 449 450 6 4
1708350253.2516 458 456 9 6
1708350253.2606 465 461 7 5
1708350253.2679 467 465 2 4
1708350253.2757 472 473 5 8
1708350253.2855 480 481 8 8
1708350253.2926 489 487 9 6
1708350253.3006 495 492 6 5
1708350253.3086 499 497 4 5
1708350253.3162 503 504 4 7
1708350253.3243 510 511 7 7
1708350253.3332 519 517 9 6
1708350253.3398 525 522 6 5
1708350253.3477 528 528 3 6
1708350253.3567 532 536 4 8
1708350253.3640 539 542 7 6
1708350253.3719 548 547 9 5
1708350253.3806 554 552 6 5
1708350253.3885 558 558 4 6
1708350253.3966 564 566 6 8
1708350253.4051 572 573 8 7
1708350253.4126 580 578 8 5
1708350253.4199 585 584 5 6
1708350253.4290 590 590 5 6
1708350253.4358 596 597 6 7
1708350253.4438 604 604 8 7
1708350253.4528 611 609 7 5
1708350253.4606 616 613 5 4
1708350253.4679 621 620 5 7
1708350253.4765 629 628 8 8
1708350253.4837 637 634 8 6
1708350253.4919 642 640 5 6
1708350253.5008 646 645 4 5
1708350253.5083 652 651 6 6
1708350253.5161 660 659 8 8
1708350253.5278 668 666 8 7
1708350253.5326 675 671 7 5
1708350253.5400 681 677 6 6
1708350253.5488 685 682 4 5
1708350253.5559 690 688 5 6
1708350253.5651 698 696 8 8
1708350253.5730 707 702 9 6
1708350253.5798 714 708 7 6
1708350253.5881 719 715 5 7
1708350253.5971 722 721 3 6
1708350253.6040 728 726 6 5
1708350253.6119 737 732 9 6
1708350253.6205 744 740 7 8
1708350253.6283 749 748 5 8
1708350253.6364 755 753 6 5
1708350253.6464 762 757 7 4
1708350253.6517 769 764 7 7
1708350253.6596 775 771 6 7
1708350253.6682 778 776 3 5
1708350253.6759 784 782 6 6
1708350253.6839 793 789 9 7
1708350253.6930 800 795 7 6
1708350253.7006 805 801 5 6
1708350253.7084 811 807 6 6
1708350253.7171 818 815 7 8
1708350253.7237 825 822 7 7
1708350253.7316 830 826 5 4
1708350253.7404 833 830 3 4
1708350253.7480 839 837 6 7
1708350253.7560 848 846 9 9
1708350253.7654 856 853 8 7
1708350253.7720 861 858 5 5
1708350253.7807 866 863 5 5
1708350253.7887 872 870 6 7
1708350253.7963 880 878 8 8
1708350253.8043 888 885 8 7
1708350253.8122 893 890 5 5
1708350253.8200 897 894 4 4
1708350253.8278 903 901 6 7
1708350253.8367 911 910 8 9
1708350253.8446 917 917 6 7
1708350253.8520 922 922 5 5
1708350253.8611 925 930 3 8
1708350253.8685 929 938 4 8
1708350253.8765 935 945 6 7
1708350253.8844 940 953 5 8
1708350253.8921 944 962 4 9
1708350253.9000 946 971 2 9
1708350253.9090 950 980 4 9
1708350253.9161 955 989 5 9
1708350253.9239 959 998 4 9
1708350253.9322 961 1007 2 9
1708350253.9399 963 1017 2 10
1708350253.9482 966 1028 3 11
1708350253.9572 970 1038 4 10
1708350253.9644 972 1049 2 11
1708350253.9723 975 1060 3 11
1708350253.9802 977 1069 2 9
1708350253.9881 980 1078 3 9
1708350253.9960 982 1089 2 11
1708350254.0053 986 1100 4 11
1708350254.0120 991 1110 5 10
1708350254.0206 994 1119 3 9
1708350254.0286 994 1129 0 10
1708350254.0363 997 1139 3 10
1708350254.0442 1002 1148 5 9
1708350254.0533 1008 1157 6 9
1708350254.0603 1012 1167 4 10
1708350254.0684 1014 1177 2 10
1708350254.0766 1015 1185 1 8
1708350254.0864 1019 1193 4 8
1708350254.0921 1025 1202 6 9
1708350254.1011 1032 1211 7 9
1708350254.1077 1035 1218 3 7
1708350254.1166 1037 1224 2 6
1708350254.1244 1041 1232 4 8
1708350254.1317 1049 1241 8 9
1708350254.1404 1055 1249 6 8
1708350254.1483 1059 1254 4 5
1708350254.1560 1064 1261 5 7
1708350254.1645 1071 1268 7 7
1708350254.1724 1077 1275 6 7
1708350254.1801 1083 1280 6 5
1708350254.1878 1089 1286 6 6
1708350254.1968 1096 1292 7 6
1708350254.2041 1103 1297 7 5
1708350254.2125 1110 1301 7 4
1708350254.2212 1118 1306 8 5
1708350254.2278 1125 1312 7 6
1708350254.2358 1133 1316 8 4
1708350254.2447 1141 1319 8 3
1708350254.2524 1150 1323 9 4
1708350254.2601 1158 1328 8 5
1708350254.2688 1167 1332 9 4
1708350254.2798 1176 1335 9 3
1708350254.2845 1186 1338 10 3
1708350254.2923 1195 1342 9 4
1708350254.2999 1201 1345 6 3
1708350254.3080 1208 1348 7 3
1708350254.3167 1219 1351 11 3
1708350254.3242 1231 1354 12 3
1708350254.3320 1240 1357 9 3
1708350254.3403 1247 1361 7 4
1708350254.3480 1255 1364 8 3
1708350254.3558 1266 1367 11 3
1708350254.3662 1277 1371 11 4
1708350254.3722 1286 1375 9 4
1708350254.3800 1294 1380 8 5
1708350254.3890 1302 1383 8 3
1708350254.3970 1311 1384 9 1
1708350254.4038 1322 1387 11 3
1708350254.4131 1331 1393 9 6
1708350254.4204 1338 1398 7 5
