% Edge sensor logfile normalized 'log_20240304_135250.499/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709556771.3677 0 0 0 0 0 0 0 0  0.0000
1709556771.3761 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.3824 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.3905 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.3983 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4067 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4149 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4224 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4305 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4391 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4472 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4544 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4627 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4713 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4784 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4866 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.4952 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5032 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5112 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5194 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5264 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5347 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5424 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5508 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5590 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5669 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5748 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5832 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5912 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.5984 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.6067 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.6144 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.6225 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.6308 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709556771.6388 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
