% Edge sensor logfile normalized 'log_20240212_135039.157/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707742241.8314 935 976 996 1000 1000 1000 1000 1000  0.1200
1707742241.8398 923 960 996 1000 1000 996 1000 995  0.1200
1707742241.8471 931 946 989 979 993 993 986 995  0.1200
1707742241.8561 947 986 985 986 979 993 986 973  0.1200
1707742241.8637 959 1000 1000 1000 1000 1000 1000 1000  0.1200
1707742241.8718 951 963 982 993 1000 1000 1000 1000  0.1200
1707742241.8795 927 960 982 1000 1000 1000 1000 995  0.1200
1707742241.8871 895 966 982 996 986 987 993 986  0.1200
1707742241.8952 935 963 978 1000 1000 1000 1000 1000  0.1200
1707742241.9030 911 960 975 965 972 996 996 991  0.1200
1707742241.9119 923 963 996 1000 1000 1000 1000 1000  0.1200
1707742241.9200 935 973 982 1000 1000 1000 1000 995  0.1200
1707742241.9278 911 960 989 979 979 980 986 982  0.1200
1707742241.9354 943 976 985 989 996 996 996 982  0.1200
1707742241.9436 939 990 1000 1000 1000 1000 1000 1000  0.1200
1707742241.9521 935 960 985 1000 993 1000 993 1000  0.1200
1707742241.9598 927 963 989 1000 1000 996 1000 995  0.1200
1707742241.9679 911 963 971 986 993 987 986 978  0.1200
1707742241.9757 931 956 985 996 1000 1000 1000 1000  0.1200
1707742241.9835 903 950 960 976 986 977 979 991  0.1200
1707742241.9914 923 966 982 1000 1000 990 1000 1000  0.1200
1707742241.9995 907 946 975 1000 993 1000 1000 986  0.1200
1707742242.0071 935 956 992 1000 1000 987 1000 1000  0.1200
1707742242.0152 947 973 992 1000 1000 996 1000 1000  0.1200
1707742242.0233 943 976 1000 1000 1000 1000 1000 1000  0.1200
1707742242.0316 931 970 982 1000 1000 1000 1000 995  0.1200
1707742242.0395 935 960 975 986 979 987 996 1000  0.1200
1707742242.0476 915 966 1000 993 1000 1000 1000 1000  0.1200
1707742242.0556 919 953 982 993 1000 1000 1000 1000  0.1200
1707742242.0639 919 940 957 972 979 967 969 978  0.1200
1707742242.0711 943 970 1000 1000 989 990 986 986  0.1200
1707742242.0796 919 956 989 996 996 980 993 991  0.1200
1707742242.0875 923 956 971 1000 989 1000 1000 991  0.1200
1707742242.0957 963 980 996 1000 1000 1000 1000 982  0.1200
1707742242.1037 947 986 1000 1000 1000 1000 1000 1000  0.1200
1707742242.1118 935 966 989 1000 1000 1000 1000 1000  0.1200
1707742242.1190 927 940 978 989 982 987 982 982  0.1200
1707742242.1279 935 960 975 996 1000 1000 1000 978  0.1200
1707742242.1361 927 976 1000 1000 1000 1000 1000 1000  0.1200
1707742242.1434 895 950 975 962 976 990 982 986  0.1200
1707742242.1511 911 956 996 1000 986 980 993 973  0.1200
1707742242.1592 927 963 992 996 986 983 993 969  0.1200
1707742242.1674 927 973 978 986 1000 993 996 991  0.1200
1707742242.1757 971 980 1000 1000 1000 1000 1000 991  0.1200
1707742242.1838 955 973 1000 1000 1000 1000 1000 1000  0.1200
1707742242.1910 919 956 967 989 986 996 996 995  0.1200
1707742242.1997 939 970 985 1000 1000 987 989 991  0.1200
1707742242.2078 939 970 985 1000 1000 1000 1000 991  0.1200
1707742242.2155 919 956 996 1000 996 1000 1000 1000  0.1200
1707742242.2232 907 953 957 976 965 990 993 973  0.1200
1707742242.2314 935 966 992 986 982 990 993 964  0.1200
1707742242.2398 931 963 971 1000 1000 1000 1000 1000  0.1200
1707742242.2479 935 966 996 993 1000 1000 1000 1000  0.1200
1707742242.2560 955 986 1000 1000 1000 1000 1000 1000  0.1200
1707742242.2630 955 986 1000 1000 1000 1000 1000 1000  0.1200
1707742242.2718 931 966 982 1000 1000 993 996 1000  0.1200
1707742242.2799 919 960 989 982 1000 1000 996 1000  0.1200
1707742242.2872 955 976 996 1000 1000 1000 1000 991  0.1200
1707742242.2952 915 953 971 993 996 1000 1000 1000  0.1200
1707742242.3036 931 950 985 982 982 977 982 978  0.1200
1707742242.3117 927 970 982 1000 1000 1000 996 986  0.1200
1707742242.3197 935 963 992 986 1000 1000 1000 1000  0.1200
1707742242.3276 935 956 1000 1000 1000 1000 1000 1000  0.1200
1707742242.3359 951 980 1000 1000 1000 996 996 991  0.1200
