% Edge sensor logfile normalized 'log_20240304_151737.598/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709561857.7278 0 0 0 0 0 0 0 0  0.0000
1709561857.7388 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7438 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7504 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7585 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7669 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7742 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7819 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7913 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.7998 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8105 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8146 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8221 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8303 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8385 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8469 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8540 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8624 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8707 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8789 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8868 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.8944 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9025 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9102 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9186 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9259 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9340 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9428 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9505 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9585 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9677 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9762 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9824 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9905 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561857.9991 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0069 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0158 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0231 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0341 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0410 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0491 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0543 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0628 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0733 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0795 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0875 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.0950 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1025 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1107 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1190 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1261 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1359 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1465 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1507 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1586 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1681 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1741 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1872 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1920 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.1990 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2065 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2187 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2230 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2324 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2383 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2468 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2543 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2624 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2703 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2791 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2875 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.2946 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3025 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3105 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3187 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3268 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3345 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3426 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3501 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3590 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3661 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3761 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3826 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3911 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.3989 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4062 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4147 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4225 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4306 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4385 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4467 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4546 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4623 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561858.4702 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
