% Edge sensor logfile log_20240224_122228.841/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 900 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708773749.8471 0 0.000 0.000 0.0000
1708773749.8557 1 0.009 -0.011 0.0204
1708773749.8624 1 0.010 -0.012 0.0212
1708773749.8722 1 0.010 -0.011 0.0209
1708773749.8771 1 0.010 -0.012 0.0221
1708773749.8856 1 0.010 -0.011 0.0209
1708773749.8939 1 0.010 -0.012 0.0216
1708773749.9012 1 0.010 -0.012 0.0212
1708773749.9096 1 0.010 -0.011 0.0213
1708773749.9176 1 0.010 -0.012 0.0216
1708773749.9252 1 0.009 -0.011 0.0206
1708773749.9339 1 0.009 -0.011 0.0203
1708773749.9417 1 0.009 -0.011 0.0209
1708773749.9509 1 0.010 -0.012 0.0215
1708773749.9580 1 0.010 -0.012 0.0215
1708773749.9659 1 0.010 -0.012 0.0216
1708773749.9742 1 0.010 -0.012 0.0219
1708773749.9817 1 0.010 -0.011 0.0213
1708773749.9889 1 0.009 -0.012 0.0208
1708773749.9972 1 0.010 -0.012 0.0219
1708773750.0075 1 0.009 -0.011 0.0201
1708773750.0146 1 0.007 -0.011 0.0181
1708773750.0216 1 0.009 -0.011 0.0194
1708773750.0298 1 0.004 -0.010 0.0146
1708773750.0379 1 0.009 -0.011 0.0202
1708773750.0455 1 0.010 -0.012 0.0217
1708773750.0534 1 0.009 -0.011 0.0204
1708773750.0615 1 0.011 -0.012 0.0226
1708773750.0689 1 0.009 -0.011 0.0204
1708773750.0772 1 0.007 -0.011 0.0184
1708773750.0852 1 0.009 -0.011 0.0201
1708773750.0943 1 0.010 -0.011 0.0201
1708773750.1011 1 0.009 -0.010 0.0192
1708773750.1099 1 0.010 -0.010 0.0199
1708773750.1171 1 0.010 -0.011 0.0210
1708773750.1253 1 0.011 -0.010 0.0203
1708773750.1331 1 0.010 -0.009 0.0188
1708773750.1413 1 0.011 -0.009 0.0198
1708773750.1494 1 0.012 -0.009 0.0209
1708773750.1575 1 0.012 -0.009 0.0206
1708773750.1651 1 0.012 -0.004 0.0165
1708773750.1734 1 0.011 -0.002 0.0134
1708773750.1814 1 0.012 -0.002 0.0142
1708773750.1899 1 0.012 -0.001 0.0127
1708773750.1973 1 0.012 0.001 0.0108
1708773750.2056 1 0.012 0.001 0.0105
1708773750.2133 1 0.012 0.002 0.0104
1708773750.2246 1 0.013 0.001 0.0120
1708773750.2310 1 0.012 0.002 0.0106
1708773750.2372 1 0.014 0.001 0.0127
1708773750.2455 1 0.013 0.002 0.0116
1708773750.2533 1 0.012 0.004 0.0074
1708773750.2616 1 0.012 0.004 0.0085
1708773750.2699 1 0.013 0.004 0.0092
1708773750.2776 1 0.013 0.003 0.0099
1708773750.2859 1 0.013 0.004 0.0088
1708773750.2931 1 0.012 0.005 0.0075
1708773750.3017 1 0.013 0.004 0.0086
1708773750.3099 1 0.013 0.004 0.0091
1708773750.3172 1 0.013 0.005 0.0079
1708773750.3257 1 0.013 0.005 0.0080
1708773750.3329 1 0.012 0.006 0.0064
1708773750.3414 1 0.012 0.005 0.0071
1708773750.3499 1 0.013 0.005 0.0088
1708773750.3571 1 0.013 0.005 0.0076
1708773750.3658 1 0.013 0.005 0.0085
1708773750.3738 1 0.012 0.006 0.0059
1708773750.3828 1 0.013 0.005 0.0084
1708773750.3891 1 0.014 0.004 0.0092
1708773750.3971 1 0.013 0.005 0.0078
1708773750.4054 1 0.013 0.004 0.0095
1708773750.4137 1 0.013 0.004 0.0089
1708773750.4216 1 0.014 0.004 0.0101
1708773750.4289 1 0.014 0.004 0.0104
1708773750.4373 1 0.013 0.004 0.0091
1708773750.4453 1 0.014 0.004 0.0092
1708773750.4543 1 0.013 0.005 0.0086
1708773750.4616 1 0.013 0.005 0.0079
1708773750.4696 1 0.014 0.004 0.0106
1708773750.4769 1 0.014 0.004 0.0099
1708773750.4853 1 0.014 0.004 0.0101
1708773750.4937 1 0.013 0.004 0.0091
1708773750.5016 1 0.015 0.003 0.0119
1708773750.5092 1 0.015 0.002 0.0132
1708773750.5171 1 0.014 0.003 0.0116
1708773750.5255 1 0.016 0.002 0.0139
1708773750.5339 1 0.014 0.003 0.0114
1708773750.5418 1 0.015 0.002 0.0130
1708773750.5496 1 0.014 0.003 0.0109
1708773750.5570 1 0.015 0.002 0.0125
1708773750.5650 1 0.015 0.002 0.0129
1708773750.5734 1 0.015 0.003 0.0120
1708773750.5818 1 0.015 0.002 0.0126
1708773750.5900 1 0.016 0.001 0.0147
1708773750.5974 1 0.016 0.000 0.0159
1708773750.6054 1 0.015 0.002 0.0136
1708773750.6135 1 0.015 0.002 0.0134
1708773750.6217 1 0.015 0.002 0.0130
1708773750.6290 1 0.016 0.001 0.0145
1708773750.6379 1 0.015 0.002 0.0132
1708773750.6454 1 0.015 0.002 0.0135
1708773750.6537 1 0.015 0.001 0.0138
1708773750.6617 1 0.015 0.001 0.0138
1708773750.6689 1 0.015 0.002 0.0127
1708773750.6773 1 0.015 0.002 0.0137
1708773750.6850 1 0.016 0.001 0.0155
1708773750.6934 1 0.015 0.003 0.0120
1708773750.7013 1 0.015 0.001 0.0140
1708773750.7092 1 0.015 0.002 0.0129
1708773750.7177 1 0.015 0.002 0.0138
1708773750.7255 1 0.015 0.002 0.0133
1708773750.7335 1 0.015 0.002 0.0137
1708773750.7419 1 0.015 0.002 0.0135
1708773750.7498 1 0.016 0.001 0.0148
1708773750.7577 1 0.015 0.001 0.0144
1708773750.7660 1 0.015 0.002 0.0136
1708773750.7730 1 0.015 0.001 0.0135
1708773750.7809 1 0.015 0.002 0.0130
1708773750.7894 1 0.015 0.001 0.0143
1708773750.7978 1 0.015 0.001 0.0141
1708773750.8053 1 0.016 0.001 0.0150
1708773750.8145 1 0.015 0.001 0.0135
1708773750.8214 1 0.015 0.001 0.0143
1708773750.8294 1 0.015 0.001 0.0142
1708773750.8376 1 0.015 0.002 0.0136
1708773750.8460 1 0.016 0.001 0.0145
1708773750.8534 1 0.016 0.001 0.0145
1708773750.8619 1 0.016 0.000 0.0160
1708773750.8693 1 0.016 0.001 0.0154
1708773750.8773 1 0.015 0.001 0.0140
1708773750.8856 1 0.016 0.001 0.0149
1708773750.8939 1 0.015 0.002 0.0128
1708773750.9014 1 0.014 0.002 0.0117
1708773750.9096 1 0.015 0.002 0.0127
1708773750.9178 1 0.015 0.001 0.0137
