% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709914355.9775 0 0 0 0
1709914355.9850 0 0 0 0
1709914355.9939 0 0 0 0
1709914356.0005 0 0 0 0
1709914356.0091 0 0 0 0
1709914356.0167 0 0 0 0
1709914356.0243 0 0 0 0
1709914356.0329 0 0 0 0
1709914356.0408 0 0 0 0
1709914356.0512 0 0 0 0
1709914356.0644 0 0 0 0
1709914356.0665 0 0 0 0
1709914356.0731 0 0 0 0
1709914356.0811 0 0 0 0
1709914356.0883 0 0 0 0
1709914356.0967 0 0 0 0
1709914356.1045 0 0 0 0
1709914356.1128 1 1 1 1
1709914356.1205 6 5 5 4
1709914356.1291 12 10 6 5
1709914356.1364 16 14 4 4
1709914356.1443 18 16 2 2
1709914356.1531 21 19 3 3
1709914356.1612 26 24 5 5
1709914356.1692 32 29 6 5
1709914356.1774 39 34 7 5
1709914356.1855 45 40 6 6
1709914356.1928 52 47 7 7
1709914356.2011 59 55 7 8
1709914356.2095 66 62 7 7
1709914356.2183 74 70 8 8
1709914356.2255 82 79 8 9
1709914356.2328 91 87 9 8
1709914356.2415 99 94 8 7
1709914356.2498 108 102 9 8
1709914356.2571 118 111 10 9
1709914356.2652 127 120 9 9
1709914356.2734 136 128 9 8
1709914356.2808 145 135 9 7
1709914356.2895 156 143 11 8
1709914356.2979 165 152 9 9
1709914356.3052 175 160 10 8
1709914356.3131 184 168 9 8
1709914356.3214 194 175 10 7
1709914356.3288 204 183 10 8
1709914356.3375 214 191 10 8
1709914356.3458 223 198 9 7
1709914356.3530 233 206 10 8
1709914356.3611 243 214 10 8
1709914356.3698 253 221 10 7
1709914356.3771 261 228 8 7
1709914356.3857 272 236 11 8
1709914356.3941 283 243 11 7
1709914356.4013 292 250 9 7
1709914356.4092 300 257 8 7
1709914356.4176 309 264 9 7
1709914356.4249 320 271 11 7
1709914356.4329 329 278 9 7
1709914356.4419 337 285 8 7
1709914356.4491 348 292 11 7
1709914356.4571 358 301 10 9
1709914356.4652 367 309 9 8
1709914356.4736 376 315 9 6
1709914356.4816 386 321 10 6
1709914356.4894 396 329 10 8
1709914356.4978 405 338 9 9
1709914356.5057 413 345 8 7
1709914356.5140 423 351 10 6
1709914356.5213 432 358 9 7
1709914356.5294 441 365 9 7
1709914356.5371 450 373 9 8
1709914356.5454 459 381 9 8
1709914356.5534 469 390 10 9
1709914356.5618 478 398 9 8
1709914356.5695 486 405 8 7
1709914356.5785 496 413 10 8
1709914356.5854 507 422 11 9
1709914356.5929 517 432 10 10
1709914356.6009 526 440 9 8
1709914356.6094 534 446 8 6
1709914356.6169 544 454 10 8
1709914356.6251 555 463 11 9
1709914356.6349 564 472 9 9
1709914356.6410 573 480 9 8
1709914356.6490 583 489 10 9
1709914356.6575 591 496 8 7
1709914356.6649 599 504 8 8
1709914356.6732 608 513 9 9
1709914356.6819 616 522 8 9
1709914356.6895 625 530 9 8
1709914356.6974 633 537 8 7
1709914356.7058 641 546 8 9
1709914356.7129 649 555 8 9
1709914356.7209 656 563 7 8
1709914356.7292 663 570 7 7
1709914356.7373 672 580 9 10
1709914356.7452 681 589 9 9
1709914356.7535 689 597 8 8
1709914356.7617 696 605 7 8
1709914356.7696 703 616 7 11
1709914356.7779 711 624 8 8
1709914356.7858 719 631 8 7
1709914356.7937 727 640 8 9
1709914356.8020 734 651 7 11
1709914356.8090 740 660 6 9
1709914356.8168 749 668 9 8
1709914356.8251 758 676 9 8
1709914356.8332 766 686 8 10
1709914356.8418 774 698 8 12
1709914356.8499 781 708 7 10
1709914356.8571 788 717 7 9
1709914356.8650 797 726 9 9
1709914356.8732 805 735 8 9
1709914356.8815 812 745 7 10
1709914356.8890 819 755 7 10
1709914356.8970 825 764 6 9
1709914356.9053 832 773 7 9
1709914356.9128 841 783 9 10
1709914356.9218 849 794 8 11
1709914356.9291 856 803 7 9
1709914356.9385 862 812 6 9
1709914356.9456 869 820 7 8
1709914356.9528 878 830 9 10
1709914356.9618 884 840 6 10
1709914356.9697 890 848 6 8
1709914356.9768 897 857 7 9
1709914356.9851 906 866 9 9
1709914356.9937 914 875 8 9
1709914357.0012 921 884 7 9
1709914357.0090 929 893 8 9
1709914357.0173 937 900 8 7
1709914357.0256 944 909 7 9
