% Edge sensor logfile log_20240216_160241.547/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708095761.7476 0 0.000 0.000 0.0000
1708095761.7563 1 0.034 -0.060 0.0945
1708095761.7631 1 0.033 -0.060 0.0932
1708095761.7705 1 0.010 -0.013 0.0229
1708095761.7791 0 0.000 0.000 0.0000
1708095761.7876 1 0.060 -0.060 0.1200
1708095761.7951 1 0.033 -0.060 0.0933
1708095761.8030 1 0.031 -0.060 0.0912
1708095761.8115 1 0.036 -0.060 0.0955
1708095761.8189 1 0.060 -0.060 0.1200
1708095761.8275 1 0.032 -0.060 0.0919
1708095761.8356 0 0.000 0.000 0.0000
1708095761.8426 1 0.030 -0.030 0.0600
1708095761.8507 1 0.060 -0.060 0.1200
1708095761.8590 1 0.060 -0.060 0.1200
1708095761.8674 1 0.029 -0.060 0.0888
1708095761.8752 1 0.031 -0.039 0.0706
1708095761.8827 1 0.060 -0.060 0.1200
1708095761.8916 1 0.011 -0.010 0.0217
1708095761.8986 0 0.000 0.000 0.0000
1708095761.9068 1 0.029 -0.032 0.0610
1708095761.9150 1 0.060 -0.060 0.1200
1708095761.9239 1 0.060 -0.060 0.1200
1708095761.9313 1 0.027 -0.031 0.0573
1708095761.9390 1 0.032 -0.037 0.0684
1708095761.9468 1 0.032 -0.060 0.0921
1708095761.9564 1 0.012 -0.012 0.0238
1708095761.9634 1 0.025 -0.043 0.0682
1708095761.9712 1 0.031 -0.060 0.0911
1708095761.9801 1 0.060 -0.060 0.1200
1708095761.9876 1 0.060 -0.060 0.1200
1708095761.9952 1 0.027 -0.060 0.0865
1708095762.0040 1 0.005 -0.015 0.0194
1708095762.0117 1 0.015 -0.026 0.0407
1708095762.0194 1 0.039 -0.060 0.0988
1708095762.0282 1 0.021 -0.060 0.0806
1708095762.0358 1 0.009 -0.025 0.0346
