% Edge sensor logfile normalized 'log_20240224_124929.950/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708775370.8613 10 10 19 46 85 111 102 80  0.0000
1708775370.8699 0 0 0 0 0 0 0 0  0.0000
1708775370.8812 0 0 0 0 0 0 0 0  0.0000
1708775370.8899 0 0 0 0 0 0 0 10  0.0000
1708775370.8999 0 0 0 0 0 0 0 0  0.0000
1708775370.9083 0 0 0 0 0 0 0 0  0.0000
1708775370.9175 0 0 0 0 0 0 0 5  0.0000
1708775370.9242 0 0 0 0 0 0 0 0  0.0000
1708775370.9303 0 0 0 0 0 0 0 0  0.0000
1708775370.9338 0 0 1 0 0 0 7 32  0.0000
1708775370.9398 0 0 0 0 0 0 0 0  0.0000
1708775370.9475 0 0 0 0 0 0 0 0  0.0000
1708775370.9558 0 0 0 0 0 0 0 0  0.0000
1708775370.9686 0 0 0 0 0 0 0 0  0.0000
1708775370.9710 0 0 0 0 0 0 0 0  0.0000
1708775370.9790 0 0 0 0 0 0 0 0  0.0000
1708775370.9872 0 0 0 0 0 8 0 20  0.0000
1708775370.9959 0 0 0 0 0 0 0 0  0.0000
1708775371.0040 0 0 0 0 0 0 0 0  0.0000
1708775371.0114 0 0 0 0 0 0 0 27  0.0000
1708775371.0192 0 0 0 0 0 0 0 0  0.0000
1708775371.0274 0 0 0 0 0 0 0 0  0.0000
1708775371.0359 4 0 0 6 0 0 0 15  0.0000
1708775371.0438 0 0 0 0 0 0 0 0  0.0000
1708775371.0511 0 0 0 0 0 0 0 0  0.0000
1708775371.0597 2 0 0 0 0 0 0 2  0.0000
1708775371.0672 0 0 0 0 0 0 0 0  0.0000
1708775371.0755 0 0 0 0 0 0 0 0  0.0000
1708775371.0835 8 0 0 0 0 0 0 17  0.0000
1708775371.0918 0 0 0 0 0 0 0 0  0.0000
1708775371.0990 0 0 0 0 0 0 0 0  0.0000
1708775371.1076 0 0 0 0 0 0 0 17  0.0000
1708775371.1151 0 0 0 0 0 0 0 0  0.0000
1708775371.1237 0 0 0 0 0 0 0 0  0.0000
1708775371.1316 0 0 0 0 0 0 0 0  0.0000
1708775371.1393 0 0 0 0 0 0 0 0  0.0000
1708775371.1473 0 0 0 0 0 0 0 0  0.0000
1708775371.1555 0 0 0 0 0 0 0 0  0.0000
1708775371.1637 0 0 0 0 0 0 0 17  0.0000
1708775371.1716 0 0 0 0 0 0 0 0  0.0000
1708775371.1799 0 0 0 0 0 0 0 0  0.0000
1708775371.1873 0 0 0 0 0 0 0 2  0.0000
1708775371.1953 0 0 0 0 0 0 0 0  0.0000
1708775371.2032 0 0 0 0 0 0 0 0  0.0000
1708775371.2109 2 0 0 0 0 1 0 2  0.0000
1708775371.2193 0 0 0 0 0 0 0 0  0.0000
1708775371.2273 0 0 0 0 0 0 0 0  0.0000
1708775371.2359 0 0 0 0 0 0 0 15  0.0000
1708775371.2439 0 0 0 0 0 0 0 0  0.0000
1708775371.2520 0 0 0 0 0 0 0 0  0.0000
1708775371.2599 0 0 0 0 0 0 0 2  0.0000
1708775371.2674 0 0 0 0 0 0 0 0  0.0000
1708775371.2755 0 0 0 0 0 0 0 0  0.0000
1708775371.2836 0 0 0 0 0 0 0 12  0.0000
1708775371.2915 0 0 0 0 0 0 0 0  0.0000
1708775371.2999 4 0 0 0 0 0 0 0  0.0000
1708775371.3075 4 0 0 0 0 3 0 45  0.0000
1708775371.3153 0 0 0 0 0 0 0 0  0.0000
1708775371.3234 0 0 0 0 0 0 0 0  0.0000
1708775371.3311 0 0 0 0 0 0 0 20  0.0000
1708775371.3393 0 0 0 0 0 0 0 0  0.0000
1708775371.3475 0 0 0 0 0 0 0 0  0.0000
1708775371.3549 0 0 0 0 0 0 0 0  0.0000
1708775371.3636 0 0 0 0 0 0 0 0  0.0000
1708775371.3719 0 0 0 0 0 0 0 0  0.0000
1708775371.3795 0 0 0 0 0 0 0 0  0.0000
1708775371.3879 2 0 0 0 0 0 3 22  0.0000
1708775371.3951 0 0 0 0 0 0 0 0  0.0000
1708775371.4039 0 0 0 0 0 0 0 0  0.0000
1708775371.4109 0 0 0 0 0 0 0 12  0.0000
1708775371.4199 0 0 0 0 0 0 0 0  0.0000
1708775371.4276 0 0 0 0 0 0 0 0  0.0000
1708775371.4350 0 0 0 0 0 0 0 2  0.0000
1708775371.4449 0 0 0 0 0 0 0 0  0.0000
1708775371.4518 0 0 0 0 0 0 0 0  0.0000
1708775371.4592 0 0 0 0 0 0 0 22  0.0000
1708775371.4670 0 0 0 0 0 0 0 0  0.0000
1708775371.4757 0 0 0 0 0 0 0 0  0.0000
1708775371.4839 4 0 0 0 0 0 0 15  0.0000
1708775371.4919 0 0 0 0 0 0 0 0  0.0000
1708775371.4996 0 0 0 0 0 0 0 0  0.0000
1708775371.5069 0 0 0 0 0 0 0 22  0.0000
1708775371.5157 0 0 0 0 0 0 0 0  0.0000
1708775371.5232 0 0 0 0 0 0 0 0  0.0000
1708775371.5310 14 3 0 0 0 0 3 25  0.0000
1708775371.5391 0 0 0 0 0 0 0 0  0.0000
1708775371.5472 0 0 0 0 0 0 0 0  0.0000
1708775371.5559 0 0 0 0 0 0 0 0  0.0000
1708775371.5635 0 0 0 0 0 0 0 10  0.0000
1708775371.5711 0 0 0 0 0 0 0 0  0.0000
1708775371.5790 0 0 0 0 0 0 0 0  0.0000
1708775371.5870 0 0 0 0 0 0 0 10  0.0000
1708775371.5957 0 0 0 0 0 0 0 0  0.0000
1708775371.6037 0 0 0 0 0 0 0 0  0.0000
1708775371.6118 0 0 0 0 0 0 0 15  0.0000
1708775371.6190 0 0 0 0 0 0 0 0  0.0000
1708775371.6278 0 0 0 0 0 0 0 0  0.0000
1708775371.6358 0 0 0 0 0 0 0 0  0.0000
1708775371.6435 0 0 0 0 0 0 0 0  0.0000
