% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709566394.7625 0 0 0 0
1709566394.7701 0 0 0 0
1709566394.7815 0 0 0 0
1709566394.7858 0 0 0 0
1709566394.7938 0 0 0 0
1709566394.8019 0 0 0 0
1709566394.8099 0 0 0 0
1709566394.8197 0 0 0 0
1709566394.8282 0 0 0 0
1709566394.8480 0 0 0 0
1709566394.8522 0 0 0 0
1709566394.8540 0 0 0 0
1709566394.8583 0 0 0 0
1709566394.8663 0 0 0 0
1709566394.8786 0 0 0 0
1709566394.8821 0 0 0 0
1709566394.8926 0 0 0 0
1709566394.8976 0 0 0 0
1709566394.9063 0 0 0 0
1709566394.9150 0 0 0 0
1709566394.9216 0 0 0 0
1709566394.9304 0 0 0 0
1709566394.9384 0 0 0 0
1709566394.9462 0 0 0 0
1709566394.9545 0 0 0 0
1709566394.9694 0 0 0 0
1709566394.9733 0 0 0 0
1709566394.9784 0 0 0 0
1709566394.9862 0 0 0 0
1709566394.9936 0 0 0 0
1709566395.0016 0 0 0 0
1709566395.0106 0 0 0 0
1709566395.0175 0 0 0 0
1709566395.0262 0 0 0 0
1709566395.0343 0 0 0 0
1709566395.0421 0 0 0 0
1709566395.0501 0 0 0 0
1709566395.0582 0 0 0 0
1709566395.0660 0 0 0 0
1709566395.0736 0 0 0 0
1709566395.0828 0 0 0 0
1709566395.0905 0 0 0 0
1709566395.0983 0 0 0 0
1709566395.1063 0 0 0 0
1709566395.1140 0 0 0 0
1709566395.1226 0 0 0 0
1709566395.1305 0 0 0 0
1709566395.1382 0 0 0 0
1709566395.1460 0 0 0 0
1709566395.1550 0 0 0 0
1709566395.1616 0 0 0 0
1709566395.1702 0 0 0 0
1709566395.1781 0 0 0 0
1709566395.1858 0 0 0 0
1709566395.1937 0 0 0 0
1709566395.2029 0 0 0 0
1709566395.2095 0 0 0 0
1709566395.2186 0 0 0 0
1709566395.2272 0 0 0 0
1709566395.2337 0 0 0 0
1709566395.2416 0 0 0 0
1709566395.2506 0 0 0 0
1709566395.2584 0 0 0 0
1709566395.2664 0 0 0 0
1709566395.2750 0 0 0 0
1709566395.2826 0 0 0 0
1709566395.2905 0 0 0 0
1709566395.2985 0 0 0 0
1709566395.3061 0 0 0 0
1709566395.3141 0 0 0 0
1709566395.3228 0 0 0 0
1709566395.3304 0 0 0 0
1709566395.3384 0 0 0 0
1709566395.3463 0 0 0 0
1709566395.3541 0 0 0 0
1709566395.3621 0 0 0 0
1709566395.3705 0 0 0 0
1709566395.3782 0 0 0 0
1709566395.3862 0 0 0 0
1709566395.3952 0 0 0 0
1709566395.4018 0 0 0 0
1709566395.4105 0 0 0 0
1709566395.4183 0 0 0 0
1709566395.4257 0 0 0 0
1709566395.4337 0 0 0 0
1709566395.4427 0 0 0 0
1709566395.4504 0 0 0 0
1709566395.4581 0 0 0 0
1709566395.4673 0 0 0 0
1709566395.4746 0 0 0 0
1709566395.4826 0 0 0 0
1709566395.4905 0 0 0 0
1709566395.4982 0 0 0 0
1709566395.5060 0 0 0 0
1709566395.5150 0 0 0 0
1709566395.5223 0 0 0 0
1709566395.5302 0 0 0 0
1709566395.5383 0 0 0 0
1709566395.5460 0 0 0 0
1709566395.5539 0 0 0 0
1709566395.5631 0 0 0 0
1709566395.5706 0 0 0 0
1709566395.5776 0 0 0 0
1709566395.5867 0 0 0 0
1709566395.5943 0 0 0 0
1709566395.6022 0 0 0 0
1709566395.6102 0 0 0 0
1709566395.6178 0 0 0 0
1709566395.6263 0 0 0 0
1709566395.6342 0 0 0 0
1709566395.6416 0 0 0 0
1709566395.6495 0 0 0 0
1709566395.6585 0 0 0 0
1709566395.6661 0 0 0 0
1709566395.6745 0 0 0 0
1709566395.6822 0 0 0 0
1709566395.6897 0 0 0 0
1709566395.6976 0 0 0 0
1709566395.7065 0 0 0 0
1709566395.7141 0 0 0 0
1709566395.7216 0 0 0 0
1709566395.7304 0 0 0 0
1709566395.7381 0 0 0 0
1709566395.7459 0 0 0 0
1709566395.7548 0 0 0 0
1709566395.7626 0 0 0 0
1709566395.7703 0 0 0 0
1709566395.7786 0 0 0 0
1709566395.7865 0 0 0 0
1709566395.7946 0 0 0 0
1709566395.8028 0 0 0 0
1709566395.8096 0 0 0 0
1709566395.8184 0 0 0 0
1709566395.8288 0 0 0 0
1709566395.8340 0 0 0 0
1709566395.8422 0 0 0 0
1709566395.8508 0 0 0 0
1709566395.8580 0 0 0 0
1709566395.8663 0 0 0 0
1709566395.8752 0 0 0 0
1709566395.8819 0 0 0 0
1709566395.8907 0 0 0 0
