% Edge sensor logfile normalized 'log_20240224_121825.507/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708773506.3734 605 53 1000 857 561 388 366 372  0.0138
1708773506.4147 634 865 0 0 0 0 0 0  0.0000
1708773506.4307 677 886 1000 823 531 0 0 0  0.0247
1708773506.4548 668 891 1000 0 0 0 0 0  0.0174
1708773506.4638 673 895 1000 805 0 0 0 125  0.0251
1708773506.5189 673 889 1000 0 0 0 0 0  0.0172
1708773506.5589 656 60 86 819 522 380 374 387  0.0000
1708773506.5676 639 869 1000 811 515 0 155 0  0.0222
1708773506.6382 641 869 1000 831 543 382 370 377  0.0232
1708773506.6552 611 0 0 0 0 0 0 0  0.0000
1708773506.6783 628 862 1000 842 0 0 0 0  0.0233
1708773506.7107 649 870 1000 842 555 391 378 387  0.0240
1708773506.7594 632 860 1000 50 0 0 0 0  0.0140
1708773506.7660 630 865 1000 831 539 386 363 375  0.0228
1708773506.7823 641 860 1000 823 536 373 374 375  0.0219
1708773506.8067 634 865 0 0 0 0 0 0  0.0000
1708773506.8626 639 1000 0 0 0 0 0 0  0.0065
1708773506.8710 649 869 1000 835 541 389 380 0  0.0235
1708773506.8950 632 867 0 0 0 1000 0 0  0.0034
1708773506.9349 641 862 1000 828 536 370 361 360  0.0224
1708773506.9505 647 869 1000 842 547 384 374 380  0.0239
1708773506.9900 634 869 1000 845 538 389 378 390  0.0241
1708773507.0386 613 853 1000 55 0 0 0 0  0.0135
1708773507.0631 624 858 0 0 0 0 0 0  0.0000
1708773507.0709 619 855 1000 838 555 391 1000 0  0.0821
1708773507.0946 592 831 1000 838 552 380 363 380  0.0207
1708773507.1829 613 841 1000 824 1000 0 0 0  0.0468
1708773507.1981 617 853 1000 809 513 375 365 367  0.0206
1708773507.2223 643 874 1000 798 502 391 374 365  0.0221
1708773507.2301 643 889 1000 800 507 352 376 400  0.0240
1708773507.2632 641 865 994 43 126 0 0 0  0.0142
1708773507.2872 639 874 973 752 454 1000 0 0  0.0658
1708773507.3507 692 919 958 693 1000 425 403 467  0.0558
1708773507.4234 723 0 0 0 0 0 0 0  0.0000
1708773507.4631 757 943 833 559 362 1000 0 0  0.0742
1708773507.4864 779 956 0 0 0 1000 0 0  0.0757
1708773507.5024 0 0 0 0 0 0 0 0  0.0000
1708773507.5105 811 969 840 577 0 0 0 0  0.0167
1708773507.5261 777 958 828 556 374 373 351 375  0.0131
1708773507.5422 749 927 835 545 367 358 370 367  0.0076
1708773507.5669 732 920 847 585 371 1000 0 0  0.0721
1708773507.5823 690 0 0 0 0 0 0 0  0.0000
1708773507.6388 679 889 831 22 0 0 0 0  0.0000
1708773507.7671 819 936 708 467 337 349 1000 0  0.0927
1708773507.7745 832 939 710 433 339 335 351 360  0.0092
1708773507.8639 972 846 553 1000 0 0 0 0  0.0531
1708773507.8951 968 771 482 325 339 1000 0 0  0.0874
1708773507.9103 951 757 456 318 325 0 0 0  0.0045
1708773507.9192 944 1000 340 318 346 306 238 0  0.0197
1708773507.9592 929 703 421 331 333 343 1000 0  0.1046
1708773507.9820 895 672 395 332 342 347 339 342  0.0000
1708773507.9906 1000 0 0 0 0 0 0 0  0.0017
1708773508.0149 845 626 368 324 325 354 341 335  0.0000
1708773508.0463 796 0 0 0 0 0 0 0  0.0000
1708773508.1108 709 22 0 0 0 0 0 0  0.0000
1708773508.1591 626 468 286 266 277 276 281 255  0.0000
1708773508.1750 588 432 256 228 229 257 0 0  0.0000
1708773508.2069 530 402 251 237 216 223 227 210  0.0000
1708773508.2230 515 397 256 228 40 1000 0 0  0.0035
1708773508.2305 503 394 263 225 214 257 0 0  0.0000
1708773508.2387 477 373 251 214 198 0 0 0  0.0000
1708773508.2711 435 344 243 181 182 194 186 155  0.0000
1708773508.2786 418 335 241 187 166 172 178 180  0.0000
