% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708773506.2614 0 0 0 0
1708773506.2850 0 0 0 0
1708773506.2935 0 0 0 0
1708773506.3186 0 0 0 0
1708773506.3428 0 4294967292 0 -4
1708773506.4298 0 429977 0 429981
1708773506.4458 0 4294491597 0 -905676
1708773506.4537 0 4246290833 0 -48200764
1708773506.4855 0 481394801 0 530071264
1708773506.5422 0 4294967268 0 -481394829
1708773506.5500 0 4294965179 0 -2089
1708773506.5576 0 4294967268 0 2089
1708773506.5736 0 4294967268 0 0
1708773506.6375 0 242 0 270
1708773506.6544 0 4294967268 0 -270
1708773506.6616 0 4294967268 0 0
1708773506.7260 1832154856 0 1832154856 28
1708773506.7587 0 4294967268 -1832154856 -28
1708773506.7815 0 4294967268 0 0
1708773506.8542 0 42976 0 43004
1708773506.9256 0 429976 0 387000
1708773506.9985 4294967028 1028434 -268 598458
1708773507.1340 10 4294976 278 3266542
1708773507.2137 21 4294967258 11 -4295014
1708773507.2215 4252017619 24628 -42949698 24666
1708773507.2782 37 4294967234 42949714 -24690
1708773507.3258 2511045143 7 -1783922190 69
1708773507.3337 47 4294967217 1783922200 -86
1708773507.3498 57 4294967207 10 -10
1708773507.3743 4290672872 4 -4294481 93
1708773507.3818 56 4294967202 4294480 -98
1708773507.4225 86 4294967168 30 -34
1708773507.4779 91 4294967158 5 -10
1708773507.4943 4294924826 24616128 -42561 24616266
1708773507.5015 102 4294967148 42572 -24616276
1708773507.5660 233 49973 131 50121
1708773507.5983 266 3958087397 33 -336929872
1708773507.6862 4252017624 3211285421 -42949938 -746801976
1708773507.6941 26857532 93 69807204 1083681968
1708773507.7184 2710034 97 -24147498 4
1708773507.7418 4294967239 7821 -2710091 7724
1708773507.7581 480022998 92 480023055 -7729
1708773507.7901 322 4292129297 -480022676 -2838091
1708773507.8137 343 4294966747 21 2837450
1708773507.8298 352 42949 9 43498
1708773507.9018 3865470603 7 -429497045 -42942
1708773507.9497 366 4294966614 429497059 -689
1708773507.9738 369 4288008907 3 -6957707
1708773508.0301 380 4294966548 11 6957641
1708773508.1420 380 3841795631 0 -453170917
1708773508.1661 380 21012 0 453192677
1708773508.2139 378 429496656 -2 429475644
1708773508.2619 376 4294966499 -2 -429497453
1708773508.2860 1 0 -375 797
1708773508.3022 3865754175 7 -429213122 7
1708773508.3194 4294924356 1 429170181 -6
1708773508.3418 394 4294966417 43334 -880
1708773508.3577 396 3165291721 2 -1129674696
1708773508.3819 4252017627 246331284 -42950065 1376006859
1708773508.4856 3865470600 65 -386547027 -246331219
1708773508.5018 387 429496 429497083 429431
1708773508.5579 3865470606 3159293021 -429497077 -1136103771
1708773508.5818 387 4294966330 429497077 1135673309
1708773508.6459 4294537336 24629 -430347 25595
1708773508.6695 4292313329 96 -2224007 -24533
1708773508.6789 38650034 1 41304001 -95
1708773508.7098 387 4294966270 -38649647 -1027
1708773508.7255 4252017635 4294966297 -42950048 27
1708773508.7498 3865470678 4294966309 -386546957 12
1708773508.7978 37050361 1030054 466546979 1031041
1708773508.8055 4252020371 4294966309 -79997286 -1031041
1708773508.8218 364 4294966312 42947289 3
1708773508.9016 350 4294966318 -14 6
1708773508.9183 349 4197180381 -1 -97785937
1708773508.9261 348 4246 -1 97791161
1708773508.9821 4252017636 0 -42950008 -4246
1708773509.0458 338 429496633 42949998 429496633
1708773509.0619 340 4294966332 2 -429497597
1708773509.1181 340 42433 0 43397
1708773509.1416 332 4294966342 -8 -43387
1708773509.1578 317 4294966354 -15 12
1708773509.1818 302 42949638 -15 42950580
1708773509.1900 302 42 0 -42949596
1708773509.2061 4080261050 0 -214706548 -42
1708773509.2463 4290672320 4294966406 210411270 -890
1708773509.2536 219 4294966427 4295195 21
1708773509.3256 151 2466457 -68 2467326
1708773509.3739 140 4294966467 -11 -2467286
1708773509.4059 113 4294 -27 5123
1708773509.4295 107 429493 -6 425199
1708773509.4537 100 4246400729 -7 -48996060
1708773509.4700 90 4294966467 -10 48565738
1708773509.4938 1064305879 0 1064305789 829
1708773509.5018 97 4294138397 -1064305782 -828899
1708773509.5189 100 4294884409 3 746012
1708773509.5575 69 4294966467 -31 82058
1708773509.6457 63 429 -6 1258
1708773509.6616 63 4294966466 0 -1259
1708773509.7656 38 4294966460 -25 -6
1708773509.7897 4290672319 996013501 -4295015 996014337
1708773509.8616 127 42469 4295104 -995971032
1708773509.8695 142 4293979294 15 -1030471
1708773509.8782 157 4294966380 15 987086
