% Edge sensor logfile normalized 'log_20240304_163201.328/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709566321.7664 0 0 0 0 0 0 0 0  0.0000
1709566321.7730 765 798 877 919 940 959 990 1000  0.1200
1709566321.7812 781 827 884 937 953 952 994 1000  0.1200
1709566321.7896 779 823 889 945 963 981 994 1000  0.1200
1709566321.7975 792 829 905 944 966 991 1000 1000  0.1200
1709566321.8059 783 811 887 939 958 979 1000 1000  0.1200
1709566321.8133 803 842 909 947 970 988 1000 1000  0.1200
1709566321.8219 814 853 922 965 984 1000 1000 1000  0.1200
1709566321.8294 819 855 924 970 989 998 1000 1000  0.1200
1709566321.8371 812 862 927 975 991 996 1000 1000  0.1200
1709566321.8452 834 866 931 973 993 1000 1000 1000  0.1200
1709566321.8561 839 864 947 987 1000 1000 1000 1000  0.1200
1709566321.8622 825 871 945 989 998 1000 1000 1000  0.1200
1709566321.8755 823 866 933 977 994 1000 1000 1000  0.1200
1709566321.8786 819 871 933 986 987 1000 1000 1000  0.1200
1709566321.8863 825 882 943 977 1000 1000 1000 1000  0.1200
1709566321.8949 825 875 938 991 1000 1000 1000 1000  0.1200
1709566321.9038 814 871 945 991 1000 1000 1000 1000  0.1200
1709566321.9095 814 862 933 975 989 998 1000 1000  0.1200
1709566321.9177 808 864 933 966 977 1000 1000 1000  0.1200
1709566321.9267 812 867 927 977 987 1000 1000 1000  0.1200
1709566321.9339 810 864 931 977 996 1000 1000 1000  0.1200
1709566321.9421 805 860 927 980 991 1000 1000 1000  0.1200
1709566321.9505 796 851 922 970 979 1000 1000 1000  0.1200
1709566321.9577 785 840 913 961 966 996 1000 1000  0.1200
1709566321.9661 796 845 922 965 970 998 1000 1000  0.1200
1709566321.9746 796 853 920 959 977 1000 1000 1000  0.1200
1709566321.9824 785 844 918 952 965 1000 1000 1000  0.1200
1709566321.9903 776 829 900 940 953 993 1000 988  0.1200
1709566321.9984 772 827 902 944 961 988 1000 1000  0.1200
1709566322.0062 772 836 907 952 970 994 1000 1000  0.1200
1709566322.0138 781 836 905 966 966 993 1000 1000  0.1200
1709566322.0225 785 825 905 952 958 1000 1000 1000  0.1200
1709566322.0308 792 847 913 952 970 1000 1000 1000  0.1200
1709566322.0378 776 829 898 951 973 993 1000 1000  0.1200
1709566322.0475 779 838 902 954 975 996 1000 1000  0.1200
1709566322.0546 790 833 916 966 966 1000 1000 1000  0.1200
1709566322.0621 794 838 918 963 984 1000 1000 1000  0.1200
1709566322.0724 779 838 911 966 973 1000 1000 1000  0.1200
1709566322.0781 767 818 887 944 965 994 1000 1000  0.1200
1709566322.0855 785 845 900 959 972 993 1000 1000  0.1200
1709566322.0944 783 842 916 961 979 1000 1000 1000  0.1200
1709566322.1021 781 844 920 972 987 1000 1000 1000  0.1200
1709566322.1097 770 836 915 968 980 1000 1000 1000  0.1200
1709566322.1206 799 845 918 966 984 1000 1000 1000  0.1200
1709566322.1255 792 844 924 968 982 1000 1000 1000  0.1200
1709566322.1338 792 849 916 973 986 1000 1000 1000  0.1200
1709566322.1423 799 853 922 973 994 1000 1000 1000  0.1200
1709566322.1502 792 847 924 973 987 1000 1000 1000  0.1200
1709566322.1588 781 840 918 963 980 1000 1000 1000  0.1200
1709566322.1671 770 829 911 954 972 1000 1000 1000  0.1200
1709566322.1736 776 833 907 956 968 989 1000 1000  0.1200
1709566322.1821 799 851 924 972 989 1000 1000 1000  0.1200
1709566322.1909 779 840 916 966 980 1000 1000 1000  0.1200
1709566322.1976 787 844 907 965 977 1000 1000 1000  0.1200
1709566322.2055 781 836 909 945 968 998 1000 1000  0.1200
1709566322.2142 801 855 925 972 984 1000 1000 1000  0.1200
1709566322.2216 801 851 915 968 980 1000 1000 1000  0.1200
1709566322.2301 781 836 916 965 982 1000 1000 1000  0.1200
1709566322.2390 785 842 905 956 980 1000 1000 1000  0.1200
1709566322.2457 767 825 907 956 968 984 1000 1000  0.1200
1709566322.2537 774 827 915 956 979 1000 1000 1000  0.1200
1709566322.2660 785 838 904 958 972 1000 1000 1000  0.1200
1709566322.2701 772 842 907 952 970 993 1000 1000  0.1200
1709566322.2845 776 834 907 949 973 989 1000 1000  0.1200
1709566322.2885 770 822 900 942 963 991 1000 1000  0.1200
1709566322.2936 774 833 911 956 972 989 1000 1000  0.1200
1709566322.3018 781 834 913 963 973 994 1000 1000  0.1200
1709566322.3111 794 844 915 970 989 1000 1000 1000  0.1200
1709566322.3223 779 834 909 963 975 993 1000 1000  0.1200
1709566322.3285 776 834 891 951 968 1000 1000 1000  0.1200
1709566322.3372 781 836 900 951 965 984 1000 1000  0.1200
1709566322.3415 781 836 904 951 973 994 1000 1000  0.1200
1709566322.3527 770 827 904 949 972 996 1000 1000  0.1200
1709566322.3590 774 833 902 958 972 991 1000 1000  0.1200
1709566322.3656 779 834 902 959 972 1000 1000 1000  0.1200
1709566322.3744 781 834 900 944 970 991 1000 1000  0.1200
1709566322.3825 785 834 907 958 973 993 1000 1000  0.1200
1709566322.3904 799 851 920 968 977 1000 1000 1000  0.1200
1709566322.3982 794 847 929 970 980 1000 1000 1000  0.1200
1709566322.4072 785 833 898 975 979 1000 1000 1000  0.1200
1709566322.4140 781 825 902 947 975 991 1000 1000  0.1200
1709566322.4216 787 831 909 958 975 991 1000 1000  0.1200
1709566322.4309 787 842 922 966 982 1000 1000 1000  0.1200
1709566322.4376 763 823 900 956 972 998 1000 1000  0.1200
1709566322.4456 776 836 900 935 972 984 1000 1000  0.1200
1709566322.4547 779 823 904 947 970 977 1000 1000  0.1200
1709566322.4615 781 840 907 959 977 1000 1000 1000  0.1200
1709566322.4702 792 842 913 959 989 996 1000 1000  0.1200
1709566322.4783 785 831 904 963 968 996 1000 1000  0.1200
1709566322.4861 785 847 920 966 979 993 1000 1000  0.1200
1709566322.4942 781 840 915 963 977 1000 1000 1000  0.1200
1709566322.5022 781 834 907 959 977 982 1000 1000  0.1200
1709566322.5100 779 838 907 966 975 994 1000 1000  0.1200
1709566322.5177 781 836 911 961 989 1000 1000 1000  0.1200
1709566322.5269 792 833 907 963 975 998 1000 1000  0.1200
1709566322.5335 747 816 887 944 966 989 1000 1000  0.1200
1709566322.5416 772 829 904 952 965 991 1000 1000  0.1200
1709566322.5512 783 833 905 956 968 998 1000 1000  0.1200
1709566322.5584 790 842 918 966 979 1000 1000 1000  0.1200
1709566322.5658 770 831 905 963 968 994 1000 1000  0.1200
1709566322.5747 770 831 905 944 963 981 1000 1000  0.1200
1709566322.5815 787 842 907 958 973 993 1000 1000  0.1200
1709566322.5899 783 825 904 956 965 994 1000 1000  0.1200
1709566322.5992 783 844 915 970 979 1000 1000 1000  0.1200
1709566322.6059 783 831 904 958 972 996 1000 1000  0.1200
1709566322.6140 779 827 900 952 968 982 1000 1000  0.1200
1709566322.6228 779 834 905 954 966 993 1000 1000  0.1200
1709566322.6295 779 829 911 954 968 991 1000 1000  0.1200
1709566322.6380 787 842 907 966 972 1000 1000 1000  0.1200
1709566322.6470 783 833 902 951 972 993 1000 1000  0.1200
1709566322.6540 774 820 904 958 970 991 1000 1000  0.1200
1709566322.6616 774 833 898 951 965 977 1000 1000  0.1200
1709566322.6710 790 836 904 959 968 996 1000 1000  0.1200
1709566322.6780 783 834 913 959 977 1000 1000 1000  0.1200
1709566322.6862 781 831 909 956 970 1000 1000 1000  0.1200
1709566322.6946 785 836 911 958 979 1000 1000 1000  0.1200
1709566322.7019 765 822 898 951 965 982 1000 1000  0.1200
1709566322.7095 776 831 907 952 968 1000 1000 1000  0.1200
1709566322.7192 787 823 895 945 980 989 1000 1000  0.1200
1709566322.7260 785 838 915 951 973 1000 1000 1000  0.1200
1709566322.7343 787 838 913 956 972 993 1000 1000  0.1200
1709566322.7429 783 825 898 949 966 993 1000 1000  0.1200
1709566322.7498 779 840 904 954 970 996 1000 1000  0.1200
1709566322.7582 796 855 920 970 982 1000 1000 1000  0.1200
1709566322.7677 799 858 922 977 998 1000 1000 1000  0.1200
1709566322.7742 787 840 915 965 977 1000 1000 1000  0.1200
1709566322.7824 765 833 907 949 980 1000 1000 1000  0.1200
1709566322.7906 790 847 909 965 980 998 1000 1000  0.1200
1709566322.7976 794 847 922 966 980 1000 1000 1000  0.1200
1709566322.8063 785 829 913 952 984 1000 1000 1000  0.1200
1709566322.8148 774 822 902 949 965 982 1000 1000  0.1200
1709566322.8216 770 831 905 958 977 991 1000 1000  0.1200
1709566322.8303 781 838 913 954 975 998 1000 1000  0.1200
1709566322.8385 776 834 907 952 970 1000 1000 1000  0.1200
1709566322.8464 794 849 924 968 979 996 1000 1000  0.1200
1709566322.8544 799 845 916 961 982 1000 1000 1000  0.1200
1709566322.8630 779 825 915 963 975 1000 1000 1000  0.1200
1709566322.8703 783 838 905 949 973 996 1000 1000  0.1200
