% Edge sensor logfile normalized 'log_20240212_135006.157/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707742208.8274 334 469 454 484 485 516 458 325  0.0000
1707742208.8347 337 469 457 483 481 520 462 325  0.0000
1707742208.8434 349 487 476 505 506 525 465 338  0.0000
1707742208.8515 334 466 461 489 505 528 471 339  0.0000
1707742208.8595 334 466 452 494 488 521 460 325  0.0000
1707742208.8670 346 474 459 491 490 515 465 323  0.0000
1707742208.8750 343 469 457 491 481 521 457 326  0.0000
1707742208.8828 337 474 462 488 491 516 460 325  0.0000
1707742208.8915 342 479 462 489 491 520 463 329  0.0000
1707742208.8986 339 471 452 489 491 526 460 326  0.0000
1707742208.9066 333 474 457 489 488 518 462 332  0.0000
1707742208.9146 340 482 462 501 496 521 466 335  0.0000
1707742208.9229 340 476 462 493 493 525 463 330  0.0000
1707742208.9309 334 473 459 483 486 518 463 325  0.0000
1707742208.9391 334 468 454 483 496 518 463 326  0.0000
1707742208.9471 342 473 459 481 488 525 458 326  0.0000
1707742208.9551 343 481 462 488 493 528 463 329  0.0000
1707742208.9628 333 466 461 493 486 528 458 325  0.0000
1707742208.9708 342 474 457 493 493 515 457 326  0.0000
1707742208.9795 339 477 471 501 501 541 473 336  0.0000
1707742208.9872 340 473 467 493 498 528 465 335  0.0000
1707742208.9961 340 469 457 493 493 521 468 333  0.0000
1707742209.0028 324 463 446 483 476 516 455 323  0.0000
1707742209.0106 331 468 457 483 481 515 457 315  0.0000
1707742209.0187 336 474 461 488 485 520 460 330  0.0000
1707742209.0269 333 471 466 489 485 520 465 326  0.0000
1707742209.0353 326 476 454 489 481 513 457 329  0.0000
1707742209.0434 345 474 461 500 503 525 471 338  0.0000
1707742209.0507 339 471 461 496 486 518 460 329  0.0000
1707742209.0594 334 469 457 493 496 523 463 329  0.0000
1707742209.0675 337 476 452 493 490 518 463 330  0.0000
1707742209.0746 331 466 462 493 486 521 463 329  0.0000
1707742209.0831 336 474 457 494 493 518 465 326  0.0000
1707742209.0911 342 476 456 500 505 526 468 329  0.0000
1707742209.0987 339 474 454 489 488 518 460 320  0.0000
1707742209.1067 336 481 464 496 496 525 463 329  0.0000
1707742209.1147 340 474 459 489 495 518 462 319  0.0000
1707742209.1229 343 481 477 488 496 533 466 332  0.0000
1707742209.1309 336 473 456 488 491 523 465 326  0.0000
1707742209.1389 331 461 434 474 480 515 460 326  0.0000
1707742209.1471 337 476 457 493 493 521 452 329  0.0000
1707742209.1547 345 471 464 491 493 531 460 332  0.0000
1707742209.1627 339 479 457 498 485 523 466 332  0.0000
1707742209.1708 349 484 467 503 501 536 466 341  0.0000
1707742209.1800 340 468 452 489 488 525 460 335  0.0000
1707742209.1870 342 473 454 491 498 521 463 329  0.0000
1707742209.1951 349 479 466 494 495 528 462 333  0.0000
1707742209.2029 331 464 451 476 480 513 454 316  0.0000
1707742209.2110 336 464 454 486 478 508 451 319  0.0000
1707742209.2190 342 466 456 488 481 518 465 332  0.0000
1707742209.2268 333 471 464 493 491 526 465 333  0.0000
1707742209.2350 340 474 456 494 488 523 457 328  0.0000
1707742209.2426 336 468 449 491 486 521 465 329  0.0000
1707742209.2507 340 476 466 494 491 513 458 330  0.0000
1707742209.2589 339 471 462 491 491 521 466 329  0.0000
1707742209.2669 334 471 444 486 481 516 460 330  0.0000
1707742209.2746 333 471 449 488 486 515 458 330  0.0000
1707742209.2827 334 468 452 488 480 523 465 328  0.0000
1707742209.2909 336 471 456 491 488 518 463 329  0.0000
1707742209.2986 347 473 461 503 501 528 462 330  0.0000
1707742209.3068 340 477 459 493 496 530 474 343  0.0000
1707742209.3148 327 468 446 479 481 515 462 328  0.0000
1707742209.3231 339 471 461 496 488 525 458 325  0.0000
1707742209.3309 337 474 452 489 490 523 460 325  0.0000
1707742209.3392 331 469 457 488 475 510 454 326  0.0000
1707742209.3469 337 476 457 486 483 518 460 326  0.0000
