% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708780456.6775 4 4 4 4
1708780456.6853 18 16 14 12
1708780456.6953 27 25 9 9
1708780456.7026 31 29 4 4
1708780456.7127 31 31 0 2
1708780456.7212 30 28 -1 -3
1708780456.7305 27 25 -3 -3
1708780456.7362 25 23 -2 -2
1708780456.7416 27 25 2 2
1708780456.7482 35 33 8 8
1708780456.7559 50 46 15 13
1708780456.7650 65 63 15 17
1708780456.7729 79 78 14 15
1708780456.7805 93 92 14 14
1708780456.7881 109 105 16 13
1708780456.7963 123 120 14 15
1708780456.8040 137 136 14 16
1708780456.8128 152 152 15 16
1708780456.8208 168 166 16 14
1708780456.8285 185 183 17 17
1708780456.8362 201 201 16 18
1708780456.8441 215 216 14 15
1708780456.8519 230 230 15 14
1708780456.8608 247 246 17 16
1708780456.8689 264 263 17 17
1708780456.8880 282 281 18 18
1708780456.8897 300 300 18 19
1708780456.9017 317 317 17 17
1708780456.9051 328 329 11 12
1708780456.9088 332 335 4 6
1708780456.9169 337 340 5 5
1708780456.9240 347 349 10 9
1708780456.9325 363 362 16 13
1708780456.9409 381 377 18 15
1708780456.9481 396 394 15 17
1708780456.9566 410 409 14 15
1708780456.9649 423 422 13 13
1708780456.9720 439 436 16 14
1708780456.9804 457 452 18 16
1708780456.9882 471 467 14 15
1708780456.9960 486 482 15 15
1708780457.0049 503 498 17 16
1708780457.0121 520 516 17 18
1708780457.0201 537 533 17 17
1708780457.0283 552 549 15 16
1708780457.0366 567 563 15 14
1708780457.0448 584 579 17 16
1708780457.0521 602 597 18 18
1708780457.0607 618 614 16 17
1708780457.0688 634 630 16 16
1708780457.0760 651 648 17 18
1708780457.0840 668 664 17 16
1708780457.0923 683 680 15 16
1708780457.1006 699 696 16 16
1708780457.1088 717 713 18 17
1708780457.1164 735 731 18 18
1708780457.1247 752 747 17 16
1708780457.1327 767 763 15 16
1708780457.1400 783 779 16 16
1708780457.1482 800 796 17 17
1708780457.1564 815 812 15 16
1708780457.1659 832 828 17 16
1708780457.1724 851 846 19 18
1708780457.1806 870 866 19 20
1708780457.1888 885 882 15 16
1708780457.1960 899 897 14 15
1708780457.2041 915 913 16 16
1708780457.2128 933 930 18 17
1708780457.2208 950 948 17 18
1708780457.2281 968 966 18 18
1708780457.2366 984 982 16 16
1708780457.2446 999 997 15 15
1708780457.2527 1016 1014 17 17
1708780457.2611 1034 1031 18 17
1708780457.2681 1051 1048 17 17
1708780457.2765 1068 1067 17 19
1708780457.2842 1083 1083 15 16
1708780457.2929 1099 1098 16 15
1708780457.3003 1117 1114 18 16
1708780457.3081 1136 1132 19 18
1708780457.3161 1151 1148 15 16
1708780457.3245 1167 1164 16 16
1708780457.3322 1185 1181 18 17
1708780457.3409 1202 1199 17 18
1708780457.3482 1218 1216 16 17
1708780457.3561 1236 1233 18 17
1708780457.3642 1253 1249 17 16
1708780457.3723 1269 1265 16 16
1708780457.3800 1285 1282 16 17
1708780457.3888 1303 1300 18 18
1708780457.3970 1321 1317 18 17
1708780457.4048 1339 1335 18 18
1708780457.4129 1356 1353 17 18
1708780457.4201 1371 1369 15 16
1708780457.4282 1388 1384 17 15
