% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708347324.4372 0 0 0 0
1708347324.4448 0 0 0 0
1708347324.4522 0 0 0 0
1708347324.4608 0 0 0 0
1708347324.4689 0 0 0 0
1708347324.4759 0 0 0 0
1708347324.4845 0 0 0 0
1708347324.4925 0 0 0 0
1708347324.4999 0 0 0 0
1708347324.5085 0 0 0 0
1708347324.5160 0 0 0 0
1708347324.5242 0 0 0 0
1708347324.5329 0 0 0 0
1708347324.5401 0 0 0 0
1708347324.5486 0 0 0 0
1708347324.5562 0 0 0 0
1708347324.5643 2 3 2 3
1708347324.5724 3 5 1 2
1708347324.5812 6 7 3 2
1708347324.5933 9 9 3 2
1708347324.6049 11 12 2 3
1708347324.6077 14 15 3 3
1708347324.6144 18 19 4 4
1708347324.6206 21 22 3 3
1708347324.6290 25 26 4 4
1708347324.6410 31 33 6 7
1708347324.6446 37 39 6 6
1708347324.6531 41 43 4 4
1708347324.6616 43 45 2 2
1708347324.6696 48 50 5 5
1708347324.6770 56 58 8 8
1708347324.6862 65 66 9 8
1708347324.6936 70 70 5 4
1708347324.7009 73 74 3 4
1708347324.7101 79 80 6 6
1708347324.7167 88 88 9 8
1708347324.7246 96 95 8 7
1708347324.7343 99 99 3 4
1708347324.7406 103 102 4 3
1708347324.7486 110 109 7 7
1708347324.7579 119 118 9 9
1708347324.7654 126 125 7 7
1708347324.7733 131 130 5 5
1708347324.7821 136 136 5 6
1708347324.7889 144 143 8 7
1708347324.7975 152 150 8 7
1708347324.8057 156 156 4 6
1708347324.8127 161 161 5 5
1708347324.8211 168 167 7 6
1708347324.8305 177 174 9 7
1708347324.8370 184 182 7 8
1708347324.8448 190 189 6 7
1708347324.8533 194 193 4 4
1708347324.8620 199 197 5 4
1708347324.8693 208 204 9 7
1708347324.8780 216 213 8 9
1708347324.8847 221 219 5 6
1708347324.8927 225 224 4 5
1708347324.9079 232 229 7 5
1708347324.9102 241 236 9 7
1708347324.9168 250 245 9 9
1708347324.9255 254 250 4 5
1708347324.9327 254 252 0 2
1708347324.9408 258 257 4 5
1708347324.9511 266 264 8 7
1708347324.9567 275 270 9 6
1708347324.9650 280 274 5 4
1708347324.9760 282 279 2 5
1708347324.9829 286 286 4 7
1708347324.9888 292 294 6 8
1708347324.9976 299 299 7 5
1708347325.0050 304 301 5 2
1708347325.0139 307 305 3 4
1708347325.0223 312 312 5 7
1708347325.0288 318 320 6 8
1708347325.0372 325 325 7 5
1708347325.0457 329 328 4 3
1708347325.0537 333 333 4 5
1708347325.0610 340 340 7 7
1708347325.0700 346 347 6 7
1708347325.0766 350 352 4 5
1708347325.0854 355 357 5 5
1708347325.0941 361 365 6 8
1708347325.1011 367 372 6 7
1708347325.1096 372 378 5 6
1708347325.1174 374 385 2 7
1708347325.1251 376 393 2 8
1708347325.1330 381 401 5 8
1708347325.1423 387 409 6 8
1708347325.1538 391 417 4 8
1708347325.1573 393 426 2 9
1708347325.1652 396 435 3 9
1708347325.1726 399 439 3 4
1708347325.1815 401 447 2 8
1708347325.1896 405 460 4 13
1708347325.1969 408 473 3 13
1708347325.2047 412 481 4 8
1708347325.2135 414 488 2 7
1708347325.2214 416 496 2 8
1708347325.2294 420 508 4 12
1708347325.2372 425 520 5 12
1708347325.2447 430 528 5 8
1708347325.2536 432 534 2 6
1708347325.2619 433 542 1 8
1708347325.2693 437 552 4 10
1708347325.2771 444 562 7 10
1708347325.2860 450 569 6 7
1708347325.2933 453 574 3 5
1708347325.3011 458 582 5 8
1708347325.3097 465 591 7 9
1708347325.3174 472 597 7 6
1708347325.3251 478 602 6 5
1708347325.3339 484 607 6 5
1708347325.3415 492 613 8 6
1708347325.3494 500 617 8 4
1708347325.3581 508 620 8 3
1708347325.3646 516 623 8 3
1708347325.3734 525 626 9 3
1708347325.3812 534 629 9 3
1708347325.3888 544 632 10 3
1708347325.3975 554 635 10 3
1708347325.4052 564 636 10 1
1708347325.4129 574 638 10 2
1708347325.4210 585 641 11 3
1708347325.4316 596 643 11 2
1708347325.4371 607 644 11 1
1708347325.4453 618 645 11 1
1708347325.4548 628 647 10 2
1708347325.4614 639 648 11 1
1708347325.4696 653 649 14 1
1708347325.4809 664 649 11 0
1708347325.4868 673 649 9 0
1708347325.4937 686 650 13 1
1708347325.5020 699 650 13 0
1708347325.5088 710 651 11 1
1708347325.5169 721 654 11 3
1708347325.5266 732 656 11 2
1708347325.5336 745 657 13 1
1708347325.5414 757 657 12 0
1708347325.5501 766 657 9 0
1708347325.5567 776 659 10 2
1708347325.5655 789 661 13 2
1708347325.5733 802 665 13 4
1708347325.5812 813 667 11 2
1708347325.5891 824 669 11 2
1708347325.5976 835 669 11 0
1708347325.6052 847 669 12 0
1708347325.6133 859 671 12 2
1708347325.6213 870 675 11 4
1708347325.6286 879 680 9 5
1708347325.6367 888 683 9 3
1708347325.6462 900 683 12 0
1708347325.6527 912 684 12 1
1708347325.6615 923 687 11 3
1708347325.6693 930 692 7 5
1708347325.6771 938 696 8 4
1708347325.6848 950 698 12 2
1708347325.6946 961 699 11 1
1708347325.7011 970 702 9 3
1708347325.7089 978 708 8 6
1708347325.7174 986 712 8 4
1708347325.7250 995 713 9 1
1708347325.7327 1005 717 10 4
1708347325.7419 1013 723 8 6
1708347325.7491 1020 727 7 4
1708347325.7568 1029 730 9 3
1708347325.7669 1038 734 9 4
1708347325.7731 1044 740 6 6
1708347325.7812 1052 744 8 4
1708347325.7900 1060 746 8 2
1708347325.7973 1067 751 7 5
1708347325.8048 1074 758 7 7
1708347325.8135 1082 764 8 6
1708347325.8211 1089 768 7 4
1708347325.8288 1096 772 7 4
1708347325.8376 1102 780 6 8
1708347325.8447 1109 787 7 7
1708347325.8533 1116 791 7 4
1708347325.8620 1123 795 7 4
1708347325.8696 1129 802 6 7
1708347325.8773 1137 810 8 8
1708347325.8860 1144 816 7 6
1708347325.8940 1150 820 6 4
1708347325.9006 1155 826 5 6
1708347325.9093 1162 833 7 7
1708347325.9169 1169 839 7 6
1708347325.9246 1176 845 7 6
1708347325.9393 1181 851 5 6
1708347325.9412 1186 858 5 7
1708347325.9486 1191 863 5 5
1708347325.9573 1193 863 2 0
1708347325.9649 1198 867 5 4
1708347325.9726 1206 875 8 8
1708347325.9857 1213 883 7 8
1708347325.9888 1218 889 5 6
1708347325.9973 1221 892 3 3
1708347326.0056 1223 893 2 1
1708347326.0125 1229 897 6 4
1708347326.0213 1237 905 8 8
1708347326.0299 1243 911 6 6
1708347326.0375 1248 914 5 3
1708347326.0448 1254 919 6 5
1708347326.0553 1260 926 6 7
1708347326.0609 1266 932 6 6
1708347326.0686 1271 936 5 4
1708347326.0772 1275 939 4 3
1708347326.0848 1281 944 6 5
1708347326.0942 1289 952 8 8
1708347326.1019 1296 959 7 7
1708347326.1087 1302 964 6 5
1708347326.1175 1309 968 7 4
1708347326.1260 1316 973 7 5
1708347326.1332 1321 982 5 9
1708347326.1426 1327 989 6 7
1708347326.1499 1334 993 7 4
1708347326.1570 1341 999 7 6
1708347326.1655 1347 1006 6 7
1708347326.1732 1351 1014 4 8
1708347326.1808 1357 1020 6 6
1708347326.1896 1365 1025 8 5
1708347326.1972 1372 1032 7 7
1708347326.2048 1378 1039 6 7
1708347326.2134 1382 1046 4 7
1708347326.2221 1388 1052 6 6
1708347326.2287 1396 1059 8 7
1708347326.2374 1404 1067 8 8
1708347326.2458 1408 1072 4 5
1708347326.2532 1412 1077 4 5
1708347326.2611 1419 1084 7 7
1708347326.2702 1427 1092 8 8
1708347326.2767 1433 1100 6 8
1708347326.2855 1438 1106 5 6
1708347326.2940 1442 1110 4 4
1708347326.3054 1450 1117 8 7
1708347326.3088 1458 1125 8 8
1708347326.3175 1465 1133 7 8
1708347326.3253 1465 1134 0 1
1708347326.3330 1468 1138 3 4
1708347326.3418 1475 1147 7 9
1708347326.3487 1485 1156 10 9
1708347326.3576 1491 1162 6 6
1708347326.3653 1494 1165 3 3
1708347326.3729 1498 1171 4 6
1708347326.3806 1506 1179 8 8
1708347326.3902 1514 1185 8 6
1708347326.3969 1518 1189 4 4
1708347326.4046 1523 1194 5 5
1708347326.4134 1531 1202 8 8
1708347326.4209 1538 1209 7 7
1708347326.4293 1543 1214 5 5
1708347326.4379 1548 1218 5 4
1708347326.4451 1555 1225 7 7
1708347326.4528 1563 1233 8 8
1708347326.4624 1569 1238 6 5
1708347326.4693 1573 1242 4 4
1708347326.4768 1579 1247 6 5
1708347326.4856 1588 1256 9 9
1708347326.4939 1596 1264 8 8
1708347326.5016 1602 1269 6 5
1708347326.5093 1607 1274 5 5
1708347326.5169 1614 1280 7 6
1708347326.5248 1623 1287 9 7
1708347326.5336 1629 1293 6 6
1708347326.5411 1634 1298 5 5
1708347326.5495 1641 1304 7 6
1708347326.5572 1648 1312 7 8
1708347326.5648 1656 1319 8 7
1708347326.5734 1662 1324 6 5
1708347326.5822 1666 1329 4 5
1708347326.5887 1672 1335 6 6
1708347326.5989 1680 1342 8 7
1708347326.6245 1686 1348 6 6
1708347326.6267 1692 1355 6 7
1708347326.6293 1700 1363 8 8
1708347326.6317 1707 1370 7 7
1708347326.6374 1715 1376 8 6
1708347326.6452 1718 1379 3 3
1708347326.6537 1719 1381 1 2
1708347326.6606 1724 1388 5 7
1708347326.6688 1731 1397 7 9
1708347326.6781 1736 1403 5 6
1708347326.6848 1740 1407 4 4
1708347326.6937 1746 1413 6 6
1708347326.7020 1752 1420 6 7
1708347326.7089 1756 1428 4 8
1708347326.7170 1760 1434 4 6
1708347326.7263 1766 1439 6 5
1708347326.7334 1773 1444 7 5
1708347326.7406 1778 1452 5 8
1708347326.7497 1781 1459 3 7
1708347326.7574 1784 1463 3 4
1708347326.7653 1790 1469 6 6
1708347326.7741 1797 1478 7 9
1708347326.7807 1803 1485 6 7
1708347326.7886 1806 1490 3 5
1708347326.7981 1808 1495 2 5
1708347326.8047 1813 1502 5 7
1708347326.8131 1820 1512 7 10
1708347326.8220 1826 1519 6 7
1708347326.8287 1830 1524 4 5
1708347326.8367 1834 1532 4 8
1708347326.8456 1839 1540 5 8
1708347326.8533 1845 1547 6 7
1708347326.8614 1852 1555 7 8
1708347326.8694 1856 1562 4 7
1708347326.8771 1859 1569 3 7
1708347326.8850 1865 1577 6 8
1708347326.8947 1872 1584 7 7
1708347326.9014 1879 1590 7 6
1708347326.9089 1885 1597 6 7
1708347326.9182 1889 1604 4 7
1708347326.9251 1895 1610 6 6
1708347326.9332 1903 1618 8 8
1708347326.9423 1910 1625 7 7
1708347326.9489 1915 1631 5 6
1708347326.9571 1922 1637 7 6
1708347326.9662 1929 1643 7 6
1708347326.9729 1936 1649 7 6
1708347326.9826 1943 1654 7 5
1708347326.9903 1950 1660 7 6
1708347326.9969 1958 1666 8 6
1708347327.0053 1964 1672 6 6
1708347327.0135 1970 1675 6 3
1708347327.0213 1977 1680 7 5
1708347327.0287 1985 1686 8 6
1708347327.0377 1993 1693 8 7
1708347327.0452 1998 1699 5 6
1708347327.0536 2003 1703 5 4
1708347327.0619 2010 1708 7 5
1708347327.0695 2019 1715 9 7
1708347327.0781 2026 1721 7 6
1708347327.0853 2031 1727 5 6
1708347327.0933 2036 1733 5 6
1708347327.1015 2043 1740 7 7
1708347327.1094 2051 1747 8 7
1708347327.1173 2057 1754 6 7
1708347327.1316 2062 1760 5 6
1708347327.1339 2067 1766 5 6
1708347327.1406 2075 1773 8 7
1708347327.1486 2079 1777 4 4
1708347327.1583 2081 1780 2 3
1708347327.1651 2087 1786 6 6
1708347327.1731 2095 1795 8 9
1708347327.1821 2101 1802 6 7
1708347327.1887 2105 1807 4 5
1708347327.1975 2110 1811 5 4
1708347327.2056 2116 1818 6 7
1708347327.2132 2123 1825 7 7
1708347327.2215 2129 1832 6 7
1708347327.2321 2133 1836 4 4
1708347327.2367 2138 1840 5 4
1708347327.2501 2144 1845 6 5
1708347327.2539 2148 1852 4 7
1708347327.2606 2152 1859 4 7
1708347327.2691 2156 1862 4 3
1708347327.2781 2163 1865 7 3
1708347327.2846 2172 1872 9 7
1708347327.2939 2177 1881 5 9
1708347327.3079 2180 1886 3 5
1708347327.3090 2185 1890 5 4
1708347327.3182 2191 1893 6 3
1708347327.3256 2192 1892 1 -1
1708347327.3335 2192 1894 0 2
1708347327.3407 2196 1901 4 7
1708347327.3503 2203 1910 7 9
1708347327.3571 2212 1915 9 5
1708347327.3655 2217 1919 5 4
1708347327.3749 2220 1924 3 5
1708347327.3814 2223 1932 3 8
1708347327.3913 2229 1939 6 7
1708347327.3993 2236 1942 7 3
1708347327.4050 2242 1946 6 4
1708347327.4130 2246 1952 4 6
1708347327.4221 2248 1960 2 8
1708347327.4286 2253 1967 5 7
1708347327.4367 2261 1971 8 4
1708347327.4456 2268 1975 7 4
1708347327.4533 2274 1981 6 6
1708347327.4606 2279 1989 5 8
1708347327.4695 2285 1996 6 7
1708347327.4772 2292 2000 7 4
1708347327.4851 2299 2006 7 6
1708347327.4946 2303 2013 4 7
1708347327.5012 2308 2021 5 8
1708347327.5094 2314 2026 6 5
1708347327.5198 2322 2029 8 3
1708347327.5248 2330 2031 8 2
1708347327.5329 2336 2038 6 7
1708347327.5420 2339 2048 3 10
1708347327.5495 2344 2055 5 7
1708347327.5573 2352 2060 8 5
1708347327.5662 2360 2064 8 4
1708347327.5730 2366 2071 6 7
1708347327.5808 2371 2079 5 8
1708347327.5898 2374 2084 3 5
1708347327.5971 2381 2089 7 5
1708347327.6048 2389 2097 8 8
1708347327.6149 2396 2105 7 8
1708347327.6216 2401 2111 5 6
1708347327.6295 2407 2116 6 5
1708347327.6375 2414 2123 7 7
1708347327.6448 2421 2129 7 6
1708347327.6536 2426 2135 5 6
1708347327.6620 2431 2142 5 7
1708347327.6696 2438 2149 7 7
1708347327.6766 2446 2156 8 7
1708347327.6857 2452 2161 6 5
1708347327.6939 2455 2166 3 5
1708347327.7006 2461 2172 6 6
1708347327.7100 2469 2180 8 8
1708347327.7166 2476 2186 7 6
1708347327.7247 2482 2191 6 5
1708347327.7338 2487 2197 5 6
1708347327.7414 2494 2204 7 7
1708347327.7491 2503 2213 9 9
1708347327.7576 2511 2219 8 6
1708347327.7653 2516 2223 5 4
1708347327.7734 2520 2229 4 6
1708347327.7815 2526 2237 6 8
1708347327.7893 2535 2243 9 6
1708347327.7970 2543 2249 8 6
1708347327.8060 2548 2253 5 4
1708347327.8129 2552 2260 4 7
1708347327.8209 2559 2267 7 7
1708347327.8304 2567 2274 8 7
1708347327.8366 2574 2279 7 5
1708347327.8456 2579 2284 5 5
1708347327.8536 2584 2291 5 7
1708347327.8614 2590 2299 6 8
1708347327.8695 2599 2305 9 6
1708347327.8774 2606 2309 7 4
1708347327.8853 2611 2315 5 6
1708347327.8939 2615 2322 4 7
1708347327.9020 2622 2330 7 8
1708347327.9087 2631 2336 9 6
1708347327.9167 2638 2341 7 5
1708347327.9260 2641 2346 3 5
1708347327.9335 2646 2353 5 7
1708347327.9416 2655 2362 9 9
1708347327.9495 2663 2369 8 7
1708347327.9573 2669 2374 6 5
1708347327.9647 2674 2378 5 4
1708347327.9741 2680 2384 6 6
1708347327.9807 2687 2393 7 9
1708347327.9887 2694 2401 7 8
1708347328.0022 2699 2405 5 4
1708347328.0047 2704 2408 5 3
1708347328.0127 2708 2413 4 5
1708347328.0218 2710 2418 2 5
1708347328.0294 2716 2425 6 7
1708347328.0373 2724 2434 8 9
1708347328.0461 2732 2439 8 5
1708347328.0526 2737 2443 5 4
1708347328.0610 2742 2449 5 6
1708347328.0700 2747 2456 5 7
1708347328.0767 2755 2463 8 7
1708347328.0848 2761 2468 6 5
1708347328.0951 2765 2472 4 4
1708347328.1016 2770 2479 5 7
1708347328.1095 2778 2487 8 8
1708347328.1176 2786 2492 8 5
1708347328.1252 2791 2496 5 4
1708347328.1331 2795 2503 4 7
1708347328.1416 2801 2511 6 8
