% Edge sensor logfile normalized 'log_20240304_140048.120/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709557248.4010 0 0 0 0 0 0 0 0  0.0000
1709557248.4101 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4175 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4242 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4330 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4409 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4484 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4568 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4655 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4730 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4807 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4897 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.4965 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5041 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5132 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5213 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5291 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5368 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5443 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5526 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5613 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5684 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5762 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5851 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.5925 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6002 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6086 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6161 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6250 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6328 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6402 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6489 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6574 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6650 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6727 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6809 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6883 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.6994 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7048 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7129 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7209 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7285 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7361 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7461 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7537 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7683 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7786 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7843 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.7923 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8013 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8095 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8217 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8256 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8326 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8406 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8488 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8566 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8649 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8728 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8805 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.8888 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9033 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9050 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9209 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9231 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9287 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9367 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9454 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9531 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9601 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557248.9694 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
