% Edge sensor logfile log_20240304_162309.233/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709565790.7494 0 0.000 0.000 0.0000
1709565790.7582 1 0.060 -0.060 0.1200
1709565790.7723 1 0.060 -0.060 0.1200
1709565790.7796 1 0.060 -0.060 0.1200
1709565790.7888 1 0.060 -0.060 0.1200
1709565790.7962 1 0.060 -0.060 0.1200
1709565790.8043 1 0.060 -0.060 0.1200
1709565790.8124 1 0.060 -0.060 0.1200
1709565790.8289 1 0.060 -0.060 0.1200
1709565790.8331 1 0.060 -0.060 0.1200
1709565790.8400 1 0.060 -0.060 0.1200
1709565790.8440 1 0.060 -0.060 0.1200
1709565790.8524 1 0.060 -0.060 0.1200
1709565790.8607 1 0.060 -0.060 0.1200
1709565790.8685 1 0.060 -0.060 0.1200
1709565790.8757 1 0.060 -0.060 0.1200
1709565790.8836 1 0.060 -0.060 0.1200
1709565790.8923 1 0.060 -0.060 0.1200
1709565790.9003 1 0.060 -0.060 0.1200
1709565790.9080 1 0.060 -0.060 0.1200
1709565790.9164 1 0.060 -0.060 0.1200
1709565790.9236 1 0.060 -0.060 0.1200
1709565790.9327 1 0.060 -0.060 0.1200
1709565790.9496 1 0.060 -0.060 0.1200
1709565790.9527 1 0.060 -0.060 0.1200
1709565790.9567 1 0.060 -0.060 0.1200
1709565790.9642 1 0.060 -0.060 0.1200
1709565790.9725 1 0.060 -0.060 0.1200
1709565790.9797 1 0.060 -0.060 0.1200
1709565790.9886 1 0.060 -0.060 0.1200
1709565790.9962 1 0.060 -0.060 0.1200
1709565791.0039 1 0.060 -0.060 0.1200
1709565791.0123 1 0.060 -0.060 0.1200
1709565791.0206 1 0.060 -0.060 0.1200
1709565791.0285 1 0.060 -0.060 0.1200
1709565791.0358 1 0.060 -0.060 0.1200
1709565791.0447 1 0.060 -0.060 0.1200
1709565791.0518 1 0.060 -0.060 0.1200
1709565791.0606 1 0.060 -0.060 0.1200
1709565791.0681 1 0.060 -0.060 0.1200
1709565791.0764 1 0.060 -0.060 0.1200
1709565791.0846 1 0.060 -0.060 0.1200
