% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708776895.7837 0 0 0 0
1708776895.7909 0 0 0 0
1708776895.7989 0 0 0 0
1708776895.8070 0 0 0 0
1708776895.8150 0 0 0 0
1708776895.8230 0 0 0 0
1708776895.8315 0 0 0 0
1708776895.8389 0 0 0 0
1708776895.8469 0 0 0 0
1708776895.8551 0 0 0 0
1708776895.8626 0 0 0 0
1708776895.8711 0 0 0 0
1708776895.8811 0 0 0 0
1708776895.8881 0 0 0 0
1708776895.8947 0 0 0 0
1708776895.9029 0 0 0 0
1708776895.9122 0 0 0 0
1708776895.9194 0 1 0 1
1708776895.9270 8 5 8 4
1708776895.9397 18 9 10 4
1708776895.9428 25 14 7 5
1708776895.9511 29 21 4 7
1708776895.9601 31 25 2 4
1708776895.9669 35 32 4 7
1708776895.9751 41 41 6 9
1708776895.9831 54 51 13 10
1708776895.9906 66 61 12 10
1708776895.9989 75 71 9 10
1708776896.0075 85 84 10 13
1708776896.0152 98 97 13 13
1708776896.0233 113 111 15 14
1708776896.0317 128 126 15 15
1708776896.0387 143 141 15 15
1708776896.0469 158 156 15 15
1708776896.0554 174 171 16 15
1708776896.0629 190 187 16 16
1708776896.0710 207 202 17 15
1708776896.0795 224 217 17 15
1708776896.0866 240 233 16 16
1708776896.0961 256 248 16 15
1708776896.1034 271 261 15 13
1708776896.1117 288 278 17 17
1708776896.1193 304 294 16 16
1708776896.1277 320 310 16 16
1708776896.1346 336 326 16 16
1708776896.1426 354 343 18 17
1708776896.1509 370 359 16 16
1708776896.1592 386 374 16 15
1708776896.1672 404 392 18 18
1708776896.1757 422 410 18 18
1708776896.1827 440 425 18 15
1708776896.1906 456 438 16 13
1708776896.1991 470 451 14 13
1708776896.2073 487 466 17 15
1708776896.2151 505 483 18 17
1708776896.2234 523 499 18 16
1708776896.2304 541 515 18 16
1708776896.2394 557 529 16 14
1708776896.2478 570 542 13 13
1708776896.2557 587 556 17 14
1708776896.2638 604 571 17 15
1708776896.2713 620 584 16 13
