% Edge sensor logfile normalized 'log_20240224_131455.668/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708776895.8307 2 1 18 163 332 315 145 16  0.0000
1708776895.8381 32 45 72 432 887 835 387 61  0.0000
1708776895.8461 41 45 78 441 891 841 393 61  0.0000
1708776895.8541 16 28 46 419 872 832 385 52  0.0000
1708776895.8617 39 37 63 424 882 835 379 50  0.0000
1708776895.8701 36 39 63 424 885 821 381 43  0.0000
1708776895.8789 34 35 59 435 891 835 385 48  0.0000
1708776895.8869 57 54 78 428 891 844 393 52  0.0000
1708776895.8940 41 47 78 437 889 843 398 68  0.0000
1708776895.9022 34 32 57 421 878 833 383 54  0.0000
1708776895.9098 36 37 66 428 895 835 391 48  0.0000
1708776895.9177 34 37 63 408 887 835 379 45  0.0000
1708776895.9264 27 32 65 423 882 808 393 38  0.0000
1708776895.9336 34 41 74 404 872 821 387 93  0.0000
1708776895.9422 18 45 59 391 853 813 368 70  0.0000
1708776895.9504 36 39 52 395 844 812 402 32  0.0000
1708776895.9578 36 41 61 393 834 793 391 73  0.0000
1708776895.9662 27 37 61 385 807 773 387 64  0.0000
1708776895.9744 25 28 61 380 788 764 383 73  0.0000
1708776895.9817 46 20 50 380 783 755 387 36  0.0000
1708776895.9899 50 33 52 374 777 766 385 61  0.0000
1708776895.9981 50 28 52 374 781 775 391 43  0.0000
1708776896.0063 41 30 57 341 743 793 398 73  0.0000
1708776896.0134 41 32 48 345 731 753 387 22  0.0000
1708776896.0215 36 47 53 315 709 755 385 61  0.0000
1708776896.0294 39 43 46 330 703 740 385 70  0.0000
1708776896.0381 36 43 35 319 697 720 398 80  0.0000
1708776896.0463 27 37 40 304 678 695 381 116  0.0000
1708776896.0541 36 32 31 313 676 689 377 91  0.0000
1708776896.0622 16 28 53 332 678 693 389 91  0.0000
1708776896.0703 52 28 42 326 676 704 393 102  0.0000
1708776896.0782 25 26 35 333 701 724 391 68  0.0000
1708776896.0859 32 30 44 337 707 739 385 75  0.0000
1708776896.0947 39 32 42 339 726 771 402 77  0.0000
1708776896.1019 52 41 39 345 750 808 414 80  0.0000
1708776896.1099 46 37 55 365 794 855 440 77  0.0000
1708776896.1177 32 32 44 369 817 854 433 70  0.0000
1708776896.1265 50 37 53 369 863 917 459 59  0.0060
1708776896.1340 27 37 46 378 874 939 459 80  0.0117
1708776896.1419 29 41 35 374 849 928 454 36  0.0071
1708776896.1497 36 41 46 354 849 919 454 66  0.0054
1708776896.1575 41 39 53 363 834 901 458 64  0.0003
1708776896.1664 39 39 39 348 813 883 438 59  0.0000
1708776896.1734 69 62 57 363 828 890 456 52  0.0000
1708776896.1821 71 62 53 361 821 895 463 86  0.0000
1708776896.1900 64 58 46 341 815 885 454 75  0.0000
1708776896.1977 34 43 35 350 815 892 444 73  0.0000
1708776896.2055 29 35 35 358 823 888 456 68  0.0000
1708776896.2134 43 37 52 367 849 906 448 57  0.0020
1708776896.2222 43 35 59 378 861 912 458 73  0.0045
1708776896.2298 46 54 46 376 865 906 448 68  0.0027
1708776896.2376 32 32 33 384 855 886 431 50  0.0000
1708776896.2466 50 41 63 398 863 888 442 68  0.0000
1708776896.2550 41 39 48 384 884 897 435 77  0.0000
1708776896.2632 32 45 55 408 874 875 408 57  0.0000
1708776896.2701 27 26 55 402 870 861 391 43  0.0000
1708776896.2778 25 37 59 410 891 848 375 34  0.0000
1708776896.2861 27 30 50 417 880 821 370 25  0.0000
1708776896.2939 41 41 65 437 884 808 358 32  0.0000
1708776896.3017 34 37 65 439 903 784 337 36  0.0005
1708776896.3101 27 26 57 448 906 786 332 43  0.0011
1708776896.3270 32 39 78 463 914 775 324 43  0.0023
1708776896.3292 52 39 89 487 927 771 318 48  0.0040
1708776896.3344 48 45 91 493 925 755 288 61  0.0035
1708776896.3420 25 39 107 502 942 733 291 102  0.0051
1708776896.3497 23 22 100 499 942 735 274 52  0.0051
