% Edge sensor logfile normalized 'log_20240216_160255.179/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708095775.7936 0 0 0 0 0 0 0 0  0.0000
1708095775.8000 772 736 765 934 1000 1000 862 802  0.1200
1708095775.8078 611 633 670 859 1000 994 833 750  0.0830
1708095775.8161 74 211 277 478 680 627 442 267  0.0000
1708095775.8243 116 185 196 362 573 516 345 162  0.0000
1708095775.8321 923 843 835 968 1000 992 761 595  0.1092
1708095775.8407 547 597 640 837 1000 1000 885 832  0.0805
1708095775.8485 356 418 484 689 912 869 720 640  0.0549
1708095775.8571 736 700 743 913 1000 977 768 590  0.1094
1708095775.8645 783 752 810 1000 1000 1000 1000 1000  0.1200
1708095775.8725 904 862 921 1000 1000 1000 1000 1000  0.1200
1708095775.8802 636 629 652 847 1000 955 805 737  0.0815
1708095775.8885 503 511 548 717 904 805 619 462  0.0457
1708095775.8960 539 516 506 684 841 749 561 387  0.0370
1708095775.9053 908 848 855 1000 1000 1000 860 705  0.1200
1708095775.9128 569 581 654 835 1000 1000 891 877  0.0814
1708095775.9210 619 616 633 828 1000 989 817 710  0.0798
1708095775.9279 870 759 776 923 1000 1000 838 757  0.1200
1708095775.9361 700 664 678 838 1000 962 817 765  0.0834
1708095775.9442 859 841 866 1000 1000 1000 1000 1000  0.1200
1708095775.9521 617 643 659 826 1000 968 801 677  0.0783
1708095775.9604 0 172 255 490 715 737 578 420  0.0223
1708095775.9684 244 287 288 454 683 686 512 342  0.0000
1708095775.9767 902 841 847 994 1000 1000 992 877  0.1200
1708095775.9851 615 619 638 823 1000 1000 943 862  0.0800
1708095775.9922 543 547 574 745 959 1000 844 707  0.0731
1708095776.0002 932 851 847 937 1000 1000 856 620  0.1142
1708095776.0089 707 716 748 930 1000 1000 1000 1000  0.1200
1708095776.0182 868 826 838 1000 1000 1000 1000 1000  0.1200
1708095776.0250 577 623 631 760 960 1000 933 767  0.0765
1708095776.0321 0 58 97 253 529 707 578 362  0.0016
1708095776.0403 318 339 293 343 481 611 365 0  0.0000
1708095776.0483 605 616 604 688 879 1000 885 665  0.0648
1708095776.0567 592 609 619 691 909 1000 1000 897  0.0679
1708095776.0646 639 604 578 629 817 1000 920 770  0.0621
1708095776.0729 906 862 857 876 1000 1000 1000 945  0.1200
1708095776.0802 647 648 664 703 918 1000 1000 1000  0.0699
1708095776.0882 696 700 673 696 849 1000 1000 917  0.0681
1708095776.0961 607 624 618 649 797 1000 1000 907  0.0627
1708095776.1046 0 0 34 58 239 477 576 395  0.0000
1708095776.1124 458 464 432 384 468 596 623 330  0.0000
1708095776.1206 861 820 829 811 891 1000 1000 1000  0.1200
1708095776.1290 668 690 723 762 861 1000 1000 1000  0.0977
1708095776.1360 441 514 562 610 694 894 1000 1000  0.0509
1708095776.1450 798 790 821 833 886 1000 1000 1000  0.1200
1708095776.1522 653 659 690 682 751 952 1000 1000  0.0641
1708095776.1600 904 872 906 935 955 1000 1000 1000  0.1200
1708095776.1680 624 636 659 703 715 864 1000 1000  0.0697
1708095776.1763 460 487 489 487 481 631 807 865  0.0276
1708095776.1840 498 516 491 485 426 522 636 575  0.0000
1708095776.1922 874 814 824 804 801 892 1000 1000  0.1200
1708095776.2000 662 683 717 748 763 899 1000 1000  0.0943
1708095776.2089 823 757 750 734 708 795 965 1000  0.1200
1708095776.2169 677 676 708 672 680 761 941 1000  0.0900
1708095776.2241 634 638 649 639 641 714 924 1000  0.0376
1708095776.2330 904 876 906 911 936 1000 1000 1000  0.1200
1708095776.2409 573 585 623 642 648 708 912 1000  0.0366
1708095776.2488 0 0 81 138 182 313 532 717  0.0016
1708095776.2568 552 557 552 577 580 589 753 912  0.0227
1708095776.2642 868 824 810 783 806 814 951 1000  0.1200
1708095776.2726 666 691 727 741 777 786 990 1000  0.0986
1708095776.2806 895 831 840 812 786 768 897 1000  0.1200
1708095776.2889 662 676 717 759 808 827 957 1000  0.0928
1708095776.2970 564 595 619 642 674 698 842 1000  0.0340
1708095776.3044 900 867 902 958 953 964 1000 1000  0.1200
1708095776.3123 458 523 588 637 664 687 778 980  0.0318
1708095776.3207 0 0 0 20 79 141 219 340  0.0000
1708095776.3286 522 516 512 454 424 366 332 260  0.0000
1708095776.3369 611 609 647 653 676 671 745 917  0.0276
1708095776.3444 628 633 664 691 756 783 846 1000  0.0662
1708095776.3520 919 886 887 861 861 841 862 977  0.1200
1708095776.3604 539 569 635 688 756 807 887 1000  0.0655
1708095776.3688 613 631 638 677 699 719 745 965  0.0506
1708095776.3767 656 671 684 684 698 731 737 912  0.0504
1708095776.3840 384 468 513 568 612 650 654 772  0.0105
1708095776.3926 0 0 0 3 49 95 91 120  0.0000
