% Edge sensor logfile log_20240219_132749.463/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 600 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708345670.1168 0 0.000 0.000 0.0000
1708345670.1264 1 0.060 -0.060 0.1200
1708345670.1323 1 0.060 -0.060 0.1200
1708345670.1409 1 0.060 -0.060 0.1200
1708345670.1488 1 0.060 -0.060 0.1200
1708345670.1566 1 0.060 -0.060 0.1200
1708345670.1652 1 0.060 -0.060 0.1200
1708345670.1735 1 0.060 -0.060 0.1200
1708345670.1805 1 0.060 -0.060 0.1200
1708345670.1892 1 0.060 -0.060 0.1200
1708345670.1963 1 0.060 -0.060 0.1200
1708345670.2047 1 0.060 -0.060 0.1200
1708345670.2123 1 0.060 -0.060 0.1200
1708345670.2211 1 0.060 -0.060 0.1200
1708345670.2288 1 0.060 -0.060 0.1200
1708345670.2364 1 0.060 -0.060 0.1200
1708345670.2451 1 0.060 -0.060 0.1200
1708345670.2528 1 0.060 -0.060 0.1200
1708345670.2602 1 0.060 -0.060 0.1200
1708345670.2684 1 0.060 -0.060 0.1200
1708345670.2771 1 0.060 -0.060 0.1200
1708345670.2850 1 0.060 -0.060 0.1200
1708345670.2928 1 0.060 -0.060 0.1200
1708345670.3046 1 0.060 -0.060 0.1200
1708345670.3089 1 0.060 -0.060 0.1200
1708345670.3166 1 0.060 -0.060 0.1200
1708345670.3257 1 0.060 -0.060 0.1200
1708345670.3326 1 0.060 -0.060 0.1200
1708345670.3402 1 0.060 -0.060 0.1200
1708345670.3489 1 0.060 -0.060 0.1200
1708345670.3565 1 0.060 -0.060 0.1200
1708345670.3645 1 0.060 -0.060 0.1200
1708345670.3731 1 0.060 -0.060 0.1200
1708345670.3809 1 0.060 -0.060 0.1200
1708345670.3889 1 0.060 -0.060 0.1200
1708345670.3969 1 0.060 -0.060 0.1200
1708345670.4045 1 0.060 -0.060 0.1200
1708345670.4124 1 0.060 -0.060 0.1200
1708345670.4209 1 0.060 -0.060 0.1200
1708345670.4288 1 0.060 -0.060 0.1200
1708345670.4371 1 0.060 -0.060 0.1200
1708345670.4448 1 0.060 -0.060 0.1200
1708345670.4524 1 0.060 -0.060 0.1200
1708345670.4603 1 0.060 -0.060 0.1200
1708345670.4687 1 0.060 -0.060 0.1200
1708345670.4763 1 0.060 -0.060 0.1200
1708345670.4852 1 0.060 -0.060 0.1200
1708345670.4929 1 0.060 -0.060 0.1200
1708345670.5004 1 0.060 -0.060 0.1200
1708345670.5093 1 0.060 -0.060 0.1200
1708345670.5171 1 0.060 -0.060 0.1200
1708345670.5242 1 0.060 -0.060 0.1200
1708345670.5340 1 0.060 -0.060 0.1200
1708345670.5407 1 0.060 -0.060 0.1200
1708345670.5493 1 0.060 -0.060 0.1200
1708345670.5606 1 0.060 -0.060 0.1200
1708345670.5662 1 0.060 -0.060 0.1200
1708345670.5723 1 0.060 -0.060 0.1200
1708345670.5808 1 0.060 -0.060 0.1200
1708345670.5885 1 0.060 -0.060 0.1200
1708345670.5971 1 0.060 -0.060 0.1200
1708345670.6045 1 0.060 -0.060 0.1200
1708345670.6123 1 0.060 -0.060 0.1200
1708345670.6204 1 0.060 -0.060 0.1200
1708345670.6288 1 0.060 -0.060 0.1200
1708345670.6366 1 0.060 -0.060 0.1200
1708345670.6442 1 0.060 -0.060 0.1200
1708345670.6525 1 0.060 -0.060 0.1200
1708345670.6611 1 0.040 -0.060 0.1000
1708345670.6691 1 0.060 -0.060 0.1200
1708345670.6769 1 0.060 -0.060 0.1200
1708345670.6847 1 0.044 -0.060 0.1045
1708345670.6933 1 0.041 -0.060 0.1014
1708345670.7011 1 0.043 -0.060 0.1029
1708345670.7088 1 0.038 -0.060 0.0984
1708345670.7169 1 0.044 -0.060 0.1043
1708345670.7242 1 0.038 -0.060 0.0982
1708345670.7331 1 0.037 -0.060 0.0975
1708345670.7406 1 0.031 -0.060 0.0907
1708345670.7483 1 0.034 -0.060 0.0944
1708345670.7571 1 0.036 -0.060 0.0960
1708345670.7646 1 0.035 -0.060 0.0947
1708345670.7730 1 0.032 -0.060 0.0920
1708345670.7809 1 0.025 -0.060 0.0850
1708345670.7912 1 0.036 -0.060 0.0962
1708345670.7966 1 0.032 -0.060 0.0921
1708345670.8128 1 0.026 -0.060 0.0857
1708345670.8204 1 0.029 -0.060 0.0893
