% Edge sensor logfile log_20240219_131426.180/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708344867.0911 0 0.000 0.000 0.0000
1708344867.0928 1 0.033 -0.019 0.0522
1708344867.0997 1 0.035 -0.020 0.0554
1708344867.1066 1 0.035 -0.020 0.0553
1708344867.1152 1 0.035 -0.020 0.0552
1708344867.1226 1 0.035 -0.021 0.0558
1708344867.1311 1 0.035 -0.020 0.0556
1708344867.1386 1 0.035 -0.020 0.0547
1708344867.1467 1 0.035 -0.020 0.0550
1708344867.1550 1 0.035 -0.020 0.0543
1708344867.1625 1 0.035 -0.020 0.0552
1708344867.1711 1 0.035 -0.019 0.0545
1708344867.1787 1 0.035 -0.020 0.0554
1708344867.1864 1 0.036 -0.021 0.0569
1708344867.1949 1 0.035 -0.020 0.0547
1708344867.2025 1 0.035 -0.020 0.0548
1708344867.2112 1 0.035 -0.020 0.0549
1708344867.2187 1 0.035 -0.020 0.0552
1708344867.2271 1 0.035 -0.020 0.0556
1708344867.2346 1 0.035 -0.020 0.0550
1708344867.2425 1 0.036 -0.021 0.0562
1708344867.2510 1 0.035 -0.021 0.0555
1708344867.2585 1 0.035 -0.020 0.0552
1708344867.2671 1 0.034 -0.020 0.0543
1708344867.2745 1 0.035 -0.021 0.0552
1708344867.2828 1 0.034 -0.023 0.0572
1708344867.2903 1 0.034 -0.024 0.0584
1708344867.2984 1 0.033 -0.025 0.0578
1708344867.3071 1 0.034 -0.030 0.0632
1708344867.3146 1 0.033 -0.032 0.0653
1708344867.3231 1 0.033 -0.035 0.0675
1708344867.3304 1 0.030 -0.037 0.0673
1708344867.3390 1 0.031 -0.036 0.0669
1708344867.3471 1 0.031 -0.060 0.0908
1708344867.3546 1 0.029 -0.039 0.0680
1708344867.3622 1 0.028 -0.060 0.0881
1708344867.3707 1 0.027 -0.060 0.0873
1708344867.3791 1 0.026 -0.060 0.0858
1708344867.3867 1 0.024 -0.060 0.0837
1708344867.3948 1 0.023 -0.060 0.0831
1708344867.4023 1 0.021 -0.060 0.0808
1708344867.4110 1 0.020 -0.060 0.0797
1708344867.4182 1 0.018 -0.060 0.0783
1708344867.4269 1 0.017 -0.060 0.0767
1708344867.4345 1 0.014 -0.058 0.0727
1708344867.4426 1 0.014 -0.060 0.0735
1708344867.4502 1 0.011 -0.060 0.0712
1708344867.4589 1 0.010 -0.060 0.0698
1708344867.4662 1 0.008 -0.060 0.0676
1708344867.4749 1 0.007 -0.060 0.0674
1708344867.4825 1 0.007 -0.060 0.0669
1708344867.4910 1 0.005 -0.060 0.0654
1708344867.4982 1 0.005 -0.060 0.0651
1708344867.5068 1 0.004 -0.060 0.0641
1708344867.5151 1 0.004 -0.060 0.0639
1708344867.5227 1 0.003 -0.060 0.0630
1708344867.5303 1 0.002 -0.060 0.0623
1708344867.5388 1 0.002 -0.060 0.0621
1708344867.5470 1 0.002 -0.060 0.0621
1708344867.5544 1 0.001 -0.060 0.0610
1708344867.5629 1 0.000 -0.060 0.0601
1708344867.5705 1 -0.001 -0.060 0.0594
1708344867.5788 1 -0.001 -0.060 0.0595
1708344867.5863 1 -0.001 -0.060 0.0588
1708344867.5946 1 -0.002 -0.060 0.0584
1708344867.6031 1 -0.002 -0.060 0.0584
1708344867.6105 1 -0.001 -0.060 0.0586
1708344867.6181 1 -0.003 -0.060 0.0569
1708344867.6268 1 -0.004 -0.060 0.0563
1708344867.6343 1 -0.004 -0.060 0.0562
1708344867.6434 1 -0.004 -0.060 0.0561
1708344867.6510 1 -0.004 -0.060 0.0559
1708344867.6585 1 -0.004 -0.060 0.0559
1708344867.6671 1 -0.004 -0.060 0.0565
1708344867.6747 1 -0.004 -0.060 0.0564
1708344867.6821 1 -0.003 -0.060 0.0566
1708344867.6906 1 -0.003 -0.060 0.0571
1708344867.6989 1 -0.005 -0.060 0.0547
1708344867.7064 1 -0.003 -0.060 0.0567
1708344867.7150 1 -0.002 -0.060 0.0579
1708344867.7226 1 -0.002 -0.060 0.0581
1708344867.7311 1 -0.002 -0.060 0.0580
1708344867.7386 1 -0.002 -0.060 0.0576
1708344867.7470 1 -0.001 -0.060 0.0592
1708344867.7544 1 -0.002 -0.060 0.0584
1708344867.7631 1 -0.002 -0.060 0.0584
1708344867.7707 1 -0.000 -0.060 0.0596
1708344867.7792 1 -0.000 -0.060 0.0600
1708344867.7869 1 0.001 -0.060 0.0609
1708344867.7942 1 0.001 -0.060 0.0608
1708344867.8028 1 0.001 -0.060 0.0611
