% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708770777.7437 0 0 0 0
1708770777.7525 0 0 0 0
1708770777.7585 4294967295 0 -1 0
1708770777.7675 4294967295 0 0 0
1708770777.7753 4294967295 0 0 0
1708770777.7828 4294967295 0 0 0
1708770777.7905 4294967295 0 0 0
1708770777.7998 4294967295 0 0 0
1708770777.8072 4294967295 0 0 0
1708770777.8148 4294967295 0 0 0
1708770777.8241 4294967295 0 0 0
1708770777.8307 4294967295 0 0 0
1708770777.8396 4294967295 0 0 0
1708770777.8484 4294967295 0 0 0
1708770777.8545 4294967295 0 0 0
1708770777.8632 4294967295 0 0 0
1708770777.8718 1 1 2 1
1708770777.8793 5 3 4 2
1708770777.8871 7 5 2 2
1708770777.8956 7 5 0 0
1708770777.9032 8 7 1 2
1708770777.9111 11 9 3 2
1708770777.9198 14 11 3 2
1708770777.9351 15 13 1 2
1708770777.9391 18 16 3 3
1708770777.9441 21 19 3 3
1708770777.9513 24 21 3 2
1708770777.9590 25 23 1 2
1708770777.9680 29 27 4 4
1708770777.9750 34 33 5 6
1708770777.9831 38 37 4 4
1708770777.9919 40 39 2 2
1708770777.9993 43 43 3 4
1708770778.0090 49 48 6 5
1708770778.0168 55 53 6 5
1708770778.0248 58 57 3 4
1708770778.0314 61 62 3 5
1708770778.0393 66 66 5 4
1708770778.0473 71 70 5 4
1708770778.0556 74 74 3 4
1708770778.0636 76 79 2 5
1708770778.0714 80 84 4 5
1708770778.0793 86 89 6 5
1708770778.0874 91 92 5 3
1708770778.0951 95 95 4 3
1708770778.1039 97 100 2 5
1708770778.1116 101 106 4 6
1708770778.1191 107 111 6 5
1708770778.1270 111 114 4 3
1708770778.1359 114 117 3 3
1708770778.1436 117 122 3 5
1708770778.1510 123 129 6 7
1708770778.1599 129 134 6 5
1708770778.1674 132 136 3 2
1708770778.1754 135 139 3 3
1708770778.1834 139 144 4 5
1708770778.1910 144 150 5 6
1708770778.1994 149 154 5 4
1708770778.2086 152 158 3 4
