% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709557957.4073 0 0 0 0
1709557957.4150 0 0 0 0
1709557957.4234 0 0 0 0
1709557957.4301 0 0 0 0
1709557957.4380 0 0 0 0
1709557957.4461 0 0 0 0
1709557957.4543 0 0 0 0
1709557957.4621 0 0 0 0
1709557957.4707 0 0 0 0
1709557957.4782 0 0 0 0
1709557957.4860 0 0 0 0
1709557957.4942 0 0 0 0
1709557957.5129 0 0 0 0
1709557957.5165 0 0 0 0
1709557957.5270 0 0 0 0
1709557957.5337 0 0 0 0
1709557957.5372 0 0 0 0
1709557957.5428 0 0 0 0
1709557957.5504 0 0 0 0
1709557957.5583 0 0 0 0
1709557957.5666 0 0 0 0
1709557957.5742 0 0 0 0
1709557957.5822 0 0 0 0
1709557957.5900 0 0 0 0
1709557957.5986 0 0 0 0
1709557957.6060 0 0 0 0
1709557957.6146 0 0 0 0
1709557957.6280 0 0 0 0
1709557957.6304 0 0 0 0
1709557957.6384 0 0 0 0
1709557957.6467 0 0 0 0
1709557957.6543 0 0 0 0
1709557957.6620 0 0 0 0
1709557957.6706 0 0 0 0
1709557957.6784 0 0 0 0
1709557957.6865 0 0 0 0
1709557957.6957 0 0 0 0
1709557957.7021 0 0 0 0
1709557957.7105 0 0 0 0
1709557957.7207 0 0 0 0
1709557957.7262 0 0 0 0
1709557957.7338 0 0 0 0
1709557957.7423 0 0 0 0
1709557957.7500 0 0 0 0
1709557957.7578 0 0 0 0
1709557957.7662 0 0 0 0
1709557957.7738 0 0 0 0
1709557957.7825 0 0 0 0
1709557957.7900 0 0 0 0
1709557957.7987 0 0 0 0
1709557957.8063 0 0 0 0
1709557957.8138 0 0 0 0
1709557957.8224 0 0 0 0
1709557957.8299 0 0 0 0
1709557957.8377 0 0 0 0
1709557957.8465 0 0 0 0
1709557957.8542 0 0 0 0
1709557957.8619 0 0 0 0
1709557957.8703 0 0 0 0
1709557957.8779 0 0 0 0
1709557957.8867 0 0 0 0
1709557957.8942 0 0 0 0
1709557957.9018 0 0 0 0
1709557957.9107 0 0 0 0
1709557957.9180 0 0 0 0
1709557957.9266 0 0 0 0
1709557957.9343 0 0 0 0
1709557957.9418 0 0 0 0
1709557957.9508 0 0 0 0
1709557957.9584 0 0 0 0
1709557957.9666 0 0 0 0
1709557957.9743 0 0 0 0
1709557957.9826 0 0 0 0
1709557957.9902 0 0 0 0
1709557957.9984 0 0 0 0
1709557958.0064 0 0 0 0
1709557958.0147 0 0 0 0
1709557958.0226 0 0 0 0
1709557958.0318 0 0 0 0
1709557958.0384 0 0 0 0
1709557958.0466 0 0 0 0
1709557958.0551 0 0 0 0
1709557958.0618 0 0 0 0
1709557958.0698 0 0 0 0
1709557958.0780 0 0 0 0
1709557958.0908 0 0 0 0
1709557958.0946 0 0 0 0
1709557958.1027 0 0 0 0
1709557958.1098 0 0 0 0
1709557958.1183 0 0 0 0
1709557958.1260 0 0 0 0
1709557958.1339 0 0 0 0
1709557958.1426 0 0 0 0
1709557958.1501 0 0 0 0
1709557958.1584 0 0 0 0
1709557958.1663 0 0 0 0
1709557958.1789 0 0 0 0
1709557958.1822 0 0 0 0
1709557958.1900 0 0 0 0
1709557958.1978 0 0 0 0
1709557958.2075 0 0 0 0
1709557958.2139 0 0 0 0
1709557958.2218 0 0 0 0
1709557958.2306 0 0 0 0
1709557958.2380 0 0 0 0
1709557958.2458 0 0 0 0
1709557958.2545 0 0 0 0
1709557958.2623 0 0 0 0
1709557958.2699 0 0 0 0
1709557958.2786 0 0 0 0
1709557958.2879 0 0 0 0
1709557958.2942 0 0 0 0
1709557958.3018 0 0 0 0
1709557958.3100 0 0 0 0
1709557958.3178 0 0 0 0
1709557958.3267 0 0 0 0
1709557958.3337 0 0 0 0
1709557958.3442 0 0 0 0
1709557958.3497 0 0 0 0
1709557958.3577 0 0 0 0
1709557958.3678 0 0 0 0
1709557958.3740 0 0 0 0
1709557958.3826 0 0 0 0
1709557958.3905 0 0 0 0
1709557958.3981 0 0 0 0
