% Edge sensor logfile log_20240304_141236.652/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709557957.4126 0 0.000 0.000 0.0000
1709557957.4207 1 0.060 -0.060 0.1200
1709557957.4274 1 0.060 -0.060 0.1200
1709557957.4350 1 0.060 -0.060 0.1200
1709557957.4432 1 0.060 -0.060 0.1200
1709557957.4516 1 0.060 -0.060 0.1200
1709557957.4591 1 0.060 -0.060 0.1200
1709557957.4675 1 0.060 -0.060 0.1200
1709557957.4754 1 0.060 -0.060 0.1200
1709557957.4830 1 0.060 -0.060 0.1200
1709557957.4923 1 0.060 -0.060 0.1200
1709557957.5098 1 0.060 -0.060 0.1200
1709557957.5134 1 0.060 -0.060 0.1200
1709557957.5247 1 0.060 -0.060 0.1200
1709557957.5300 1 0.060 -0.060 0.1200
1709557957.5357 1 0.060 -0.060 0.1200
1709557957.5419 1 0.060 -0.060 0.1200
1709557957.5477 1 0.060 -0.060 0.1200
1709557957.5546 1 0.060 -0.060 0.1200
1709557957.5628 1 0.060 -0.060 0.1200
1709557957.5717 1 0.060 -0.060 0.1200
1709557957.5793 1 0.060 -0.060 0.1200
1709557957.5872 1 0.060 -0.060 0.1200
1709557957.5974 1 0.060 -0.060 0.1200
1709557957.6033 1 0.060 -0.060 0.1200
1709557957.6109 1 0.060 -0.060 0.1200
1709557957.6268 1 0.060 -0.060 0.1200
1709557957.6284 1 0.060 -0.060 0.1200
1709557957.6355 1 0.060 -0.060 0.1200
1709557957.6432 1 0.060 -0.060 0.1200
1709557957.6514 1 0.060 -0.060 0.1200
1709557957.6592 1 0.060 -0.060 0.1200
1709557957.6681 1 0.060 -0.060 0.1200
1709557957.6755 1 0.060 -0.060 0.1200
1709557957.6835 1 0.060 -0.060 0.1200
1709557957.6920 1 0.060 -0.060 0.1200
1709557957.6994 1 0.060 -0.060 0.1200
1709557957.7075 1 0.060 -0.060 0.1200
1709557957.7164 1 0.060 -0.060 0.1200
1709557957.7243 1 0.060 -0.060 0.1200
1709557957.7317 1 0.060 -0.060 0.1200
1709557957.7409 1 0.060 -0.060 0.1200
1709557957.7471 1 0.060 -0.060 0.1200
1709557957.7549 1 0.060 -0.060 0.1200
1709557957.7642 1 0.060 -0.060 0.1200
1709557957.7710 1 0.060 -0.060 0.1200
1709557957.7786 1 0.060 -0.060 0.1200
1709557957.7877 1 0.060 -0.060 0.1200
1709557957.7948 1 0.060 -0.060 0.1200
1709557957.8035 1 0.060 -0.060 0.1200
1709557957.8118 1 0.060 -0.060 0.1200
1709557957.8196 1 0.060 -0.060 0.1200
1709557957.8273 1 0.060 -0.060 0.1200
1709557957.8354 1 0.060 -0.060 0.1200
1709557957.8436 1 0.060 -0.060 0.1200
1709557957.8514 1 0.060 -0.060 0.1200
1709557957.8595 1 0.060 -0.060 0.1200
1709557957.8674 1 0.060 -0.060 0.1200
1709557957.8750 1 0.060 -0.060 0.1200
