% Edge sensor logfile normalized 'log_20240224_121416.841/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708773257.8287 307 309 413 694 912 740 454 347  0.0021
1708773257.8354 339 335 428 726 989 798 491 387  0.0138
1708773257.8441 343 328 437 736 998 805 483 377  0.0151
1708773257.8522 329 333 430 731 992 809 495 387  0.0147
1708773257.8598 320 320 427 729 984 802 481 370  0.0136
1708773257.8678 322 323 423 733 987 797 479 362  0.0137
1708773257.8759 337 332 425 727 985 807 481 385  0.0138
1708773257.8840 324 320 420 727 987 802 493 377  0.0138
1708773257.8923 318 313 418 708 975 786 469 365  0.0116
1708773257.8999 324 328 428 722 978 793 479 355  0.0125
1708773257.9080 329 320 425 729 985 797 477 370  0.0134
1708773257.9155 335 323 428 729 996 805 479 382  0.0148
1708773257.9243 320 328 414 722 982 797 489 392  0.0130
1708773257.9333 335 332 439 727 987 797 483 372  0.0136
1708773257.9398 343 333 437 729 992 809 502 382  0.0146
1708773257.9484 333 327 421 724 991 795 479 355  0.0138
1708773257.9561 341 328 425 733 994 804 497 385  0.0147
1708773257.9642 337 327 427 715 976 797 491 397  0.0123
1708773257.9719 320 311 420 724 998 813 489 352  0.0152
1708773257.9804 316 296 399 700 959 779 473 382  0.0095
1708773257.9874 333 327 423 710 964 772 466 357  0.0100
1708773257.9962 331 330 425 726 957 781 489 370  0.0098
1708773258.0041 320 327 414 726 971 791 483 365  0.0117
1708773258.0115 314 320 414 736 969 802 485 347  0.0122
1708773258.0193 343 332 421 719 982 800 479 365  0.0131
1708773258.0277 339 327 416 743 989 804 487 370  0.0144
1708773258.0361 318 332 425 719 980 790 493 362  0.0125
1708773258.0439 350 337 428 717 987 804 483 392  0.0137
1708773258.0514 335 332 420 724 976 788 481 360  0.0121
1708773258.0602 324 333 428 727 973 797 475 372  0.0122
1708773258.0679 324 323 413 720 976 786 466 362  0.0119
1708773258.0756 358 344 439 736 991 788 473 377  0.0138
1708773258.0838 341 345 434 733 978 781 464 367  0.0122
1708773258.0913 341 337 439 733 985 790 475 352  0.0133
1708773258.0993 335 327 428 734 980 772 462 370  0.0122
1708773258.1077 329 337 447 755 984 779 469 367  0.0133
1708773258.1160 343 337 454 752 991 788 471 367  0.0142
1708773258.1241 331 330 444 753 989 777 475 390  0.0137
1708773258.1314 339 330 449 764 987 767 458 385  0.0135
1708773258.1398 343 321 449 755 975 776 454 377  0.0123
1708773258.1477 329 332 456 759 989 763 462 382  0.0134
1708773258.1558 343 325 482 771 1000 772 458 380  0.0150
1708773258.1632 322 328 468 769 982 758 446 367  0.0129
1708773258.1713 324 323 463 772 982 749 442 365  0.0127
1708773258.1803 320 325 461 772 978 740 431 362  0.0121
1708773258.1876 324 323 480 781 987 735 440 352  0.0132
1708773258.1957 339 328 484 795 985 749 419 355  0.0138
1708773258.2039 326 327 496 805 982 753 433 370  0.0141
1708773258.2113 320 321 503 792 968 731 421 375  0.0115
1708773258.2194 314 314 480 804 962 714 398 342  0.0110
1708773258.2276 322 320 506 809 976 712 407 367  0.0127
1708773258.2362 333 323 512 814 976 721 398 362  0.0132
1708773258.2491 312 309 489 811 959 693 390 367  0.0106
1708773258.2515 314 304 506 809 959 679 378 325  0.0104
1708773258.2596 301 308 503 811 950 684 382 350  0.0094
1708773258.2679 307 313 524 818 962 684 396 352  0.0112
1708773258.2756 331 321 526 831 966 673 398 382  0.0122
1708773258.2837 324 321 527 830 971 686 384 375  0.0129
1708773258.2916 316 323 541 849 985 694 407 375  0.0157
1708773258.3000 301 302 526 838 966 684 388 365  0.0129
1708773258.3073 316 309 527 847 982 684 386 345  0.0151
1708773258.3160 320 318 539 856 973 666 384 357  0.0148
1708773258.3237 314 316 543 840 969 675 376 355  0.0132
1708773258.3323 297 304 534 837 960 652 368 342  0.0117
1708773258.3395 297 297 522 835 948 663 357 325  0.0102
1708773258.3478 309 302 531 850 968 666 363 342  0.0137
1708773258.3553 324 318 541 866 975 682 370 355  0.0162
1708773258.3642 303 308 548 850 955 661 366 357  0.0122
1708773258.3716 331 325 559 856 959 657 368 360  0.0132
1708773258.3806 331 318 550 868 959 656 365 352  0.0145
1708773258.3875 316 316 555 859 964 673 380 367  0.0142
1708773258.3961 324 325 560 871 966 666 365 342  0.0157
1708773258.4033 318 320 557 870 952 666 370 352  0.0140
1708773258.4123 329 330 560 870 960 654 374 365  0.0148
1708773258.4196 314 314 552 850 957 657 366 350  0.0124
1708773258.4282 322 313 543 849 943 657 370 337  0.0104
1708773258.4361 331 328 565 863 955 668 363 345  0.0135
1708773258.4436 337 327 559 850 953 657 382 372  0.0119
1708773258.4520 326 330 557 861 952 656 378 357  0.0128
1708773258.4594 331 327 548 842 946 659 363 370  0.0103
1708773258.4678 350 342 572 870 957 670 378 367  0.0146
1708773258.4763 346 342 581 873 969 677 388 375  0.0164
1708773258.4837 348 332 571 868 944 657 380 362  0.0126
1708773258.4920 341 335 565 871 953 675 378 370  0.0143
1708773258.4995 329 333 559 857 941 661 374 367  0.0109
1708773258.5074 337 335 571 854 941 666 392 370  0.0106
1708773258.5155 329 344 567 845 934 661 390 380  0.0087
1708773258.5238 341 345 560 864 953 659 396 390  0.0133
1708773258.5317 341 342 574 863 941 663 390 377  0.0115
1708773258.5401 339 337 574 854 943 664 384 355  0.0109
1708773258.5473 346 342 576 859 952 670 394 382  0.0127
1708773258.5557 365 345 578 852 943 657 384 397  0.0107
1708773258.5639 350 337 565 864 948 671 388 402  0.0128
1708773258.5714 354 347 571 857 943 656 392 387  0.0111
1708773258.5801 348 335 550 847 948 659 396 355  0.0110
1708773258.5878 348 332 562 866 948 666 392 352  0.0130
1708773258.5962 343 351 572 859 946 664 396 392  0.0119
1708773258.6050 350 345 571 849 946 659 392 375  0.0109
1708773258.6118 346 344 569 856 943 668 392 352  0.0112
1708773258.6193 331 333 559 852 937 663 394 367  0.0098
1708773258.6282 341 337 565 849 943 673 396 377  0.0106
1708773258.6361 346 340 567 845 939 680 388 387  0.0097
1708773258.6434 350 345 564 859 946 671 390 380  0.0119
1708773258.6523 335 345 572 847 952 694 405 387  0.0119
1708773258.6596 337 337 557 837 941 666 394 375  0.0093
1708773258.6679 346 344 567 854 941 677 394 385  0.0107
1708773258.6759 343 344 559 847 943 679 392 407  0.0105
1708773258.6841 341 337 567 852 948 680 392 372  0.0116
1708773258.6913 320 332 541 845 930 663 390 352  0.0080
1708773258.6993 322 337 552 842 957 668 386 355  0.0119
