% Edge sensor logfile log_20240224_121416.841/log_edge.txt
% 	Calib white 489 599 594 598 584 588 535 421
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 900 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1708773257.8287 1 -0.008 -0.010 0.0021
1708773257.8354 1 -0.003 -0.017 0.0138
1708773257.8441 1 -0.002 -0.017 0.0151
1708773257.8522 1 -0.003 -0.017 0.0147
1708773257.8598 1 -0.003 -0.016 0.0136
1708773257.8678 1 -0.003 -0.016 0.0137
1708773257.8759 1 -0.003 -0.017 0.0138
1708773257.8840 1 -0.003 -0.017 0.0138
1708773257.8923 1 -0.004 -0.015 0.0116
1708773257.8999 1 -0.003 -0.016 0.0125
1708773257.9080 1 -0.003 -0.016 0.0134
1708773257.9155 1 -0.002 -0.017 0.0148
1708773257.9243 1 -0.003 -0.016 0.0130
1708773257.9333 1 -0.003 -0.016 0.0136
1708773257.9398 1 -0.003 -0.017 0.0146
1708773257.9484 1 -0.003 -0.017 0.0138
1708773257.9561 1 -0.002 -0.017 0.0147
1708773257.9642 1 -0.004 -0.016 0.0123
1708773257.9719 1 -0.002 -0.018 0.0152
1708773257.9804 1 -0.005 -0.014 0.0095
1708773257.9874 1 -0.004 -0.014 0.0100
1708773257.9962 1 -0.004 -0.014 0.0098
1708773258.0041 1 -0.004 -0.015 0.0117
1708773258.0115 1 -0.003 -0.016 0.0122
1708773258.0193 1 -0.003 -0.016 0.0131
1708773258.0277 1 -0.002 -0.017 0.0144
1708773258.0361 1 -0.003 -0.016 0.0125
1708773258.0439 1 -0.003 -0.017 0.0137
1708773258.0514 1 -0.003 -0.016 0.0121
1708773258.0602 1 -0.003 -0.016 0.0122
1708773258.0679 1 -0.003 -0.015 0.0119
1708773258.0756 1 -0.002 -0.016 0.0138
1708773258.0838 1 -0.003 -0.015 0.0122
1708773258.0913 1 -0.003 -0.016 0.0133
1708773258.0993 1 -0.003 -0.015 0.0122
1708773258.1077 1 -0.002 -0.016 0.0133
1708773258.1160 1 -0.002 -0.016 0.0142
1708773258.1241 1 -0.002 -0.016 0.0137
1708773258.1314 1 -0.002 -0.015 0.0135
1708773258.1398 1 -0.003 -0.015 0.0123
1708773258.1477 1 -0.002 -0.015 0.0134
1708773258.1558 1 -0.001 -0.016 0.0150
1708773258.1632 1 -0.002 -0.015 0.0129
1708773258.1713 1 -0.002 -0.015 0.0127
1708773258.1803 1 -0.002 -0.014 0.0121
1708773258.1876 1 -0.001 -0.014 0.0132
1708773258.1957 1 -0.001 -0.015 0.0138
1708773258.2039 1 -0.001 -0.015 0.0141
1708773258.2113 1 -0.002 -0.013 0.0115
1708773258.2194 1 -0.002 -0.013 0.0110
1708773258.2276 1 -0.001 -0.014 0.0127
1708773258.2362 1 -0.001 -0.014 0.0132
1708773258.2491 1 -0.002 -0.012 0.0106
1708773258.2515 1 -0.002 -0.012 0.0104
1708773258.2596 1 -0.002 -0.012 0.0094
1708773258.2679 1 -0.001 -0.012 0.0112
1708773258.2756 1 -0.000 -0.012 0.0122
1708773258.2837 1 0.000 -0.013 0.0129
1708773258.2916 1 0.002 -0.014 0.0157
1708773258.3000 1 0.000 -0.013 0.0129
1708773258.3073 1 0.002 -0.013 0.0151
1708773258.3160 1 0.002 -0.013 0.0148
1708773258.3237 1 0.001 -0.013 0.0132
1708773258.3323 1 -0.000 -0.012 0.0117
1708773258.3395 1 -0.001 -0.011 0.0102
1708773258.3478 1 0.001 -0.012 0.0137
1708773258.3553 1 0.003 -0.013 0.0162
1708773258.3642 1 0.000 -0.012 0.0122
1708773258.3716 1 0.001 -0.012 0.0132
1708773258.3806 1 0.003 -0.012 0.0145
1708773258.3875 1 0.002 -0.012 0.0142
1708773258.3961 1 0.003 -0.012 0.0157
1708773258.4033 1 0.002 -0.012 0.0140
1708773258.4123 1 0.003 -0.012 0.0148
1708773258.4196 1 0.001 -0.012 0.0124
