% Edge logfile: log_20240224_121803.089/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708773483.9364 2 1 0.0000 0.0281 1.4063 0
1708773483.9442 2 1 0.0000 0.0274 1.3715 0
1708773483.9532 2 1 0.0000 0.0272 1.3627 0
1708773483.9682 2 1 0.0000 0.0281 1.4057 0
1708773483.9775 2 1 0.0000 0.0270 1.3501 0
1708773483.9843 2 1 0.0000 0.0262 1.3108 0
1708773483.9963 2 1 0.0000 0.0277 1.3844 0
1708773484.0024 2 1 0.0000 0.0279 1.3972 0
1708773484.0082 2 1 0.0000 0.0281 1.4046 0
1708773484.0169 2 1 0.0000 0.0276 1.3834 0
1708773484.0252 2 1 0.0000 0.0276 1.3841 0
1708773484.0322 2 1 0.0000 0.0268 1.3431 0
1708773484.0406 2 1 0.0000 0.0274 1.3729 0
1708773484.0483 2 1 0.0000 0.0273 1.3694 0
1708773484.0567 2 1 0.0000 0.0268 1.3425 0
1708773484.0649 2 1 0.0000 0.0265 1.3292 0
1708773484.0744 2 1 0.0000 0.0266 1.3342 0
1708773484.0802 2 1 0.0000 0.0267 1.3413 0
1708773484.0892 2 1 0.0000 0.0269 1.3480 0
1708773484.0971 2 1 0.0000 0.0258 1.2923 0
1708773484.1043 2 1 0.0000 0.0000 0.0000 0
1708773484.1131 2 1 0.0000 0.0138 0.6954 0
1708773484.1212 2 1 0.0000 0.0128 0.6439 0
1708773484.1291 2 1 0.0000 0.0147 0.7380 0
1708773484.1363 2 1 0.0000 0.0154 0.7745 0
1708773484.1451 2 1 0.0000 0.0153 0.7693 0
1708773484.1532 2 1 0.0000 0.0146 0.7344 0
1708773484.1604 2 1 0.0000 0.0132 0.6670 0
1708773484.1682 2 1 0.0000 0.0150 0.7532 0
1708773484.1771 2 1 0.0000 0.0142 0.7146 0
1708773484.1843 2 1 0.0000 0.0140 0.7064 0
1708773484.1922 2 1 0.0000 0.0136 0.6838 0
1708773484.2003 2 1 0.0000 0.0135 0.6805 0
1708773484.2097 2 1 0.0000 0.0124 0.6252 0
1708773484.2186 2 1 0.0000 0.0109 0.5515 0
1708773484.2248 2 1 0.0000 0.0101 0.5092 0
1708773484.2334 2 1 0.0000 0.0089 0.4520 0
1708773484.2422 2 1 0.0000 0.0041 0.2134 0
1708773484.2488 2 1 0.0000 0.0023 0.1194 0
1708773484.2566 2 1 0.0000 0.0007 0.0401 0
1708773484.2646 2 1 0.0000 0.0008 0.0481 0
1708773484.2724 2 1 0.0000 -0.0012 -0.0525 0
1708773484.2804 2 1 0.0000 -0.0016 -0.0756 0
1708773484.2891 2 1 0.0000 -0.0029 -0.1393 0
1708773484.2964 2 1 0.0000 -0.0033 -0.1593 0
1708773484.3047 2 1 0.0000 -0.0042 -0.2031 0
1708773484.3132 2 1 0.0000 -0.0047 -0.2270 0
1708773484.3203 2 1 0.0000 -0.0052 -0.2528 0
1708773484.3282 2 1 0.0000 -0.0060 -0.2961 0
1708773484.3367 2 1 0.0000 -0.0066 -0.3239 0
1708773484.3450 2 1 0.0000 -0.0069 -0.3394 0
1708773484.3522 2 1 0.0000 -0.0079 -0.3915 0
1708773484.3610 2 1 0.0000 -0.0085 -0.4178 0
1708773484.3692 2 1 0.0000 -0.0118 -0.5837 0
1708773484.3769 2 1 0.0000 -0.0125 -0.6209 0
1708773484.3843 2 1 0.0000 -0.0145 -0.7201 0
1708773484.3925 2 1 0.0000 -0.0162 -0.8043 0
1708773484.4007 2 1 0.0000 -0.0163 -0.8122 0
1708773484.4165 2 1 0.0000 -0.0164 -0.8174 0
1708773484.4185 2 1 0.0000 -0.0167 -0.8321 0
1708773484.4242 2 1 0.0000 -0.0174 -0.8629 0
1708773484.4329 2 1 0.0000 -0.0177 -0.8806 0
1708773484.4406 2 1 0.0000 -0.0177 -0.8826 0
1708773484.4486 2 1 0.0000 -0.0185 -0.9197 0
1708773484.4565 2 1 0.0000 -0.0189 -0.9428 0
1708773484.4666 2 1 0.0000 -0.0192 -0.9583 0
1708773484.4722 2 1 0.0000 -0.0197 -0.9790 0
1708773484.4807 2 1 0.0000 -0.0201 -1.0001 0
1708773484.4887 2 1 0.0000 -0.0209 -1.0417 0
1708773484.4964 2 1 0.0000 -0.0203 -1.0128 0
1708773484.5052 2 1 0.0000 -0.0203 -1.0130 0
1708773484.5166 2 1 0.0000 -0.0205 -1.0206 0
1708773484.5209 2 1 0.0000 -0.0208 -1.0387 0
1708773484.5286 2 1 0.0000 -0.0213 -1.0620 0
1708773484.5371 2 1 0.0000 -0.0221 -1.1036 0
1708773484.5446 2 1 0.0000 -0.0215 -1.0728 0
1708773484.5525 2 1 0.0000 -0.0225 -1.1220 0
1708773484.5610 2 1 0.0000 -0.0224 -1.1176 0
1708773484.5686 2 1 0.0000 -0.0222 -1.1071 0
1708773484.5778 2 1 0.0000 -0.0221 -1.1058 0
1708773484.5852 2 1 0.0000 -0.0219 -1.0929 0
1708773484.5928 2 1 0.0000 -0.0224 -1.1163 0
1708773484.6020 2 1 0.0000 -0.0221 -1.1036 0
1708773484.6088 2 1 0.0000 -0.0214 -1.0705 0
1708773484.6163 2 1 0.0000 -0.0216 -1.0778 0
1708773484.6242 2 1 0.0000 -0.0213 -1.0641 0
1708773484.6323 2 1 0.0000 -0.0216 -1.0808 0
1708773484.6410 2 1 0.0000 -0.0205 -1.0243 0
1708773484.6489 2 1 0.0000 -0.0204 -1.0210 0
1708773484.6563 2 1 0.0000 -0.0205 -1.0233 0
1708773484.6647 2 1 0.0000 -0.0206 -1.0317 0
1708773484.6727 2 1 0.0000 -0.0200 -0.9994 0
1708773484.6806 2 1 0.0000 -0.0199 -0.9957 0
1708773484.6889 2 1 0.0000 -0.0197 -0.9836 0
1708773484.6968 2 1 0.0000 -0.0195 -0.9783 0
1708773484.7052 2 1 0.0000 -0.0194 -0.9693 0
1708773484.7131 2 1 0.0000 -0.0192 -0.9610 0
1708773484.7210 2 1 0.0000 -0.0189 -0.9456 0
1708773484.7289 2 1 0.0000 -0.0188 -0.9402 0
1708773484.7371 2 1 0.0000 -0.0184 -0.9226 0
1708773484.7451 2 1 0.0000 -0.0184 -0.9196 0
1708773484.7523 2 1 0.0000 -0.0183 -0.9150 0
1708773484.7608 2 1 0.0000 -0.0174 -0.8737 0
1708773484.7690 2 1 0.0000 -0.0167 -0.8392 0
1708773484.7771 2 1 0.0000 -0.0163 -0.8171 0
1708773484.7843 2 1 0.0000 -0.0158 -0.7927 0
1708773484.7932 2 1 0.0000 -0.0157 -0.7871 0
1708773484.8012 2 1 0.0000 -0.0143 -0.7170 0
1708773484.8087 2 1 0.0000 -0.0141 -0.7094 0
1708773484.8165 2 1 0.0000 -0.0136 -0.6808 0
1708773484.8248 2 1 0.0000 -0.0135 -0.6794 0
1708773484.8327 2 1 0.0000 -0.0129 -0.6478 0
1708773484.8408 2 1 0.0000 -0.0114 -0.5747 0
1708773484.8483 2 1 0.0000 -0.0085 -0.4268 0
1708773484.8569 2 1 0.0000 -0.0084 -0.4215 0
1708773484.8649 2 1 0.0000 -0.0079 -0.4006 0
1708773484.8726 2 1 0.0000 -0.0070 -0.3554 0
1708773484.8807 2 1 0.0000 -0.0063 -0.3194 0
1708773484.8889 2 1 0.0000 -0.0047 -0.2397 0
1708773484.8967 2 1 0.0000 -0.0051 -0.2592 0
1708773484.9051 2 1 0.0000 -0.0047 -0.2409 0
1708773484.9131 2 1 0.0000 -0.0042 -0.2132 0
1708773484.9205 2 1 0.0000 -0.0032 -0.1625 0
1708773484.9282 2 1 0.0000 -0.0031 -0.1609 0
1708773484.9362 2 1 0.0000 -0.0039 -0.1972 0
1708773484.9448 2 1 0.0000 -0.0019 -0.1006 0
1708773484.9532 2 1 0.0000 -0.0018 -0.0934 0
1708773484.9613 2 1 0.0000 -0.0012 -0.0628 0
1708773484.9692 2 1 0.0000 0.0008 0.0385 0
1708773484.9771 2 1 0.0000 0.0012 0.0574 0
1708773484.9851 2 1 0.0000 0.0017 0.0832 0
1708773484.9924 2 1 0.0000 -0.0002 -0.0118 0
1708773485.0008 2 1 0.0000 0.0034 0.1647 0
1708773485.0092 2 1 0.0000 0.0067 0.3295 0
1708773485.0165 2 1 0.0000 0.0073 0.3606 0
1708773485.0249 2 1 0.0000 0.0099 0.4902 0
1708773485.0331 2 1 0.0000 0.0104 0.5152 0
1708773485.0405 2 1 0.0000 0.0113 0.5601 0
1708773485.0489 2 1 0.0000 0.0115 0.5736 0
1708773485.0569 2 1 0.0000 0.0115 0.5734 0
1708773485.0652 2 1 0.0000 0.0120 0.5980 0
1708773485.0725 2 1 0.0000 0.0126 0.6244 0
1708773485.0805 2 1 0.0000 0.0124 0.6190 0
1708773485.0898 2 1 0.0000 0.0139 0.6922 0
1708773485.0964 2 1 0.0000 0.0139 0.6903 0
1708773485.1044 2 1 0.0000 0.0146 0.7274 0
1708773485.1127 2 1 0.0000 0.0138 0.6879 0
1708773485.1211 2 1 0.0000 0.0148 0.7381 0
1708773485.1292 2 1 0.0000 0.0148 0.7399 0
1708773485.1365 2 1 0.0000 0.0149 0.7429 0
1708773485.1447 2 1 0.0000 0.0150 0.7493 0
