% Edge sensor logfile normalized 'log_20240224_121803.089/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708773483.8256 329 574 895 824 527 333 337 340  0.0000
1708773483.8328 354 623 940 838 523 343 347 350  0.0089
1708773483.8408 358 629 947 844 531 345 351 357  0.0104
1708773483.8488 365 624 947 849 536 352 359 365  0.0107
1708773483.8567 343 602 939 824 518 336 339 340  0.0078
1708773483.8648 348 605 932 824 522 340 330 337  0.0068
1708773483.8729 354 619 939 840 531 347 341 355  0.0088
1708773483.8811 365 624 949 835 527 342 353 360  0.0100
1708773483.8891 365 623 947 845 534 352 357 355  0.0104
1708773483.8965 373 638 949 842 529 347 355 355  0.0106
1708773483.9045 350 631 951 842 525 350 353 360  0.0108
1708773483.9127 354 619 940 824 518 345 349 355  0.0080
1708773483.9209 363 626 947 830 531 342 339 350  0.0094
1708773483.9281 358 621 944 840 538 358 349 362  0.0096
1708773483.9364 350 631 944 842 525 329 345 372  0.0098
1708773483.9442 341 629 930 814 507 331 341 352  0.0061
1708773483.9532 350 614 928 824 504 324 330 335  0.0061
1708773483.9682 354 609 947 833 531 366 347 350  0.0095
1708773483.9775 354 612 923 812 513 338 347 370  0.0048
1708773483.9843 343 586 909 811 520 331 339 300  0.0021
1708773483.9963 382 611 937 837 520 343 341 350  0.0083
1708773484.0024 358 628 940 830 518 356 357 362  0.0084
1708773484.0082 358 609 946 830 536 377 368 352  0.0091
1708773484.0169 341 629 934 831 516 359 343 362  0.0076
1708773484.0252 348 607 937 819 516 347 343 325  0.0073
1708773484.0322 326 593 921 824 515 338 341 347  0.0048
1708773484.0406 322 607 932 828 515 313 330 327  0.0070
1708773484.0483 339 592 932 838 545 359 335 337  0.0074
1708773484.0567 331 585 921 847 532 335 337 372  0.0059
1708773484.0649 318 574 916 863 550 326 339 340  0.0060
1708773484.0744 322 574 918 861 547 331 339 357  0.0063
1708773484.0802 339 573 921 883 589 338 361 355  0.0105
1708773484.0892 339 557 925 896 612 350 365 382  0.0159
1708773484.0971 322 535 901 911 593 343 345 340  0.0178
1708773484.1043 316 528 880 896 605 347 351 355  0.0000
