% Edge sensor logfile normalized 'log_20240224_132318.182/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708777398.9168 0 0 0 0 0 0 0 0  0.0000
1708777398.9247 58 34 271 689 850 496 119 51  0.0000
1708777398.9317 15 18 224 590 737 423 97 27  0.0000
1708777398.9403 22 23 244 641 784 454 95 33  0.0000
1708777398.9481 44 40 269 663 834 477 91 33  0.0000
1708777398.9555 17 20 231 594 739 426 91 29  0.0000
1708777398.9640 37 40 256 637 793 448 98 42  0.0000
1708777398.9722 66 40 282 688 840 486 108 58  0.0000
1708777398.9803 15 27 235 606 744 428 91 31  0.0000
1708777398.9879 37 34 251 634 786 455 104 40  0.0000
1708777398.9966 55 40 273 679 843 496 115 54  0.0000
1708777399.0047 22 33 235 595 735 431 97 31  0.0000
1708777399.0120 24 29 236 623 773 445 93 29  0.0000
1708777399.0207 22 27 236 616 765 443 87 11  0.0000
1708777399.0290 51 31 283 672 831 491 124 56  0.0000
1708777399.0361 22 31 240 590 735 430 84 22  0.0000
1708777399.0439 42 25 245 618 784 445 115 54  0.0000
1708777399.0528 60 44 269 663 840 525 141 65  0.0000
1708777399.0602 11 20 216 573 707 425 104 0  0.0000
1708777399.0718 37 31 240 581 737 421 100 40  0.0000
1708777399.0771 60 55 267 656 791 505 128 60  0.0000
1708777399.0840 0 34 206 515 653 391 98 13  0.0000
1708777399.0917 26 31 220 567 699 406 115 47  0.0000
1708777399.1005 40 33 235 587 735 455 144 126  0.0000
1708777399.1090 2 27 164 456 608 374 111 9  0.0000
1708777399.1160 17 18 191 498 631 425 153 49  0.0000
1708777399.1247 49 34 202 536 685 465 172 18  0.0000
1708777399.1325 0 0 139 404 539 372 137 11  0.0000
1708777399.1402 13 16 168 440 575 420 172 4  0.0000
1708777399.1486 71 49 193 494 633 481 195 27  0.0000
1708777399.1557 0 0 122 357 504 365 155 22  0.0000
1708777399.1643 13 14 124 385 549 421 177 33  0.0000
1708777399.1724 29 25 164 445 617 503 212 40  0.0000
1708777399.1801 8 20 115 358 499 387 168 0  0.0000
1708777399.1882 29 31 144 418 582 440 197 15  0.0000
1708777399.1974 51 44 169 484 660 525 236 97  0.0000
1708777399.2050 0 3 97 355 533 423 184 42  0.0000
1708777399.2118 6 16 113 400 622 482 199 27  0.0000
1708777399.2207 33 31 110 411 646 515 234 45  0.0000
1708777399.2277 35 16 117 458 733 595 267 81  0.0000
1708777399.2359 6 18 84 379 641 518 216 18  0.0000
1708777399.2449 22 25 94 440 733 571 234 0  0.0000
1708777399.2520 60 36 115 496 845 680 282 40  0.0000
1708777399.2596 13 33 79 418 791 637 238 15  0.0000
1708777399.2684 49 45 106 472 866 722 289 38  0.0000
1708777399.2767 49 44 84 479 892 753 309 65  0.0000
1708777399.2844 15 27 61 416 780 666 278 27  0.0000
1708777399.2922 31 34 75 423 806 705 300 33  0.0000
1708777399.3004 26 25 74 437 829 734 336 56  0.0000
1708777399.3080 8 22 52 379 733 661 278 15  0.0000
1708777399.3176 20 23 54 393 777 714 316 24  0.0000
1708777399.3243 46 40 68 428 834 768 347 51  0.0000
1708777399.3388 13 29 45 372 761 702 316 31  0.0000
1708777399.3434 37 44 65 409 820 758 338 49  0.0000
1708777399.3485 49 38 61 425 862 789 355 72  0.0000
1708777399.3557 6 34 45 369 756 704 304 24  0.0000
1708777399.3643 26 29 52 386 794 734 333 42  0.0000
1708777399.3720 64 53 70 418 840 811 373 79  0.0000
1708777399.3806 31 27 41 362 747 724 318 15  0.0000
1708777399.3887 22 31 48 378 789 756 351 27  0.0000
1708777399.3957 44 47 59 409 846 829 397 58  0.0000
1708777399.4045 17 34 50 346 747 750 353 33  0.0000
1708777399.4122 29 38 59 390 801 767 357 42  0.0000
1708777399.4201 26 42 54 385 782 767 360 49  0.0000
1708777399.4277 42 36 57 397 822 823 391 60  0.0000
1708777399.4366 11 25 41 341 718 715 346 42  0.0000
1708777399.4438 22 27 43 357 763 756 375 38  0.0000
1708777399.4521 51 40 50 385 819 826 412 67  0.0000
1708777399.4603 15 16 30 332 735 744 357 36  0.0000
1708777399.4690 40 23 43 365 780 785 384 63  0.0000
1708777399.4758 53 36 50 391 824 835 412 79  0.0000
1708777399.4850 42 42 47 341 732 761 388 65  0.0000
1708777399.5026 29 38 41 353 751 778 397 58  0.0000
1708777399.5049 42 36 32 369 793 831 426 74  0.0000
1708777399.5090 11 25 34 325 714 739 366 42  0.0000
1708777399.5163 15 36 37 344 746 777 377 40  0.0000
1708777399.5249 40 23 47 379 810 831 410 51  0.0000
1708777399.5337 4 31 32 337 721 731 353 47  0.0000
1708777399.5404 26 33 32 339 747 782 395 42  0.0000
1708777399.5481 53 42 57 364 812 848 432 88  0.0000
1708777399.5564 33 42 45 329 728 773 401 74  0.0000
1708777399.5643 29 33 39 337 754 797 423 92  0.0000
1708777399.5718 44 38 39 365 798 845 450 94  0.0000
1708777399.5810 22 25 21 315 718 750 368 45  0.0000
1708777399.5886 29 25 30 334 754 801 395 51  0.0000
1708777399.5962 53 38 50 369 822 897 446 88  0.0000
1708777399.6069 35 23 32 325 739 787 393 45  0.0000
1708777399.6118 35 33 36 334 761 819 413 49  0.0000
1708777399.6201 40 34 45 327 754 814 412 65  0.0000
1708777399.6284 46 45 54 360 791 860 457 103  0.0000
1708777399.6359 22 22 30 294 681 739 377 45  0.0000
1708777399.6446 24 42 47 327 728 789 406 76  0.0000
1708777399.6525 46 38 48 346 782 846 445 83  0.0000
1708777399.6597 20 23 30 306 699 744 379 33  0.0000
1708777399.6681 26 33 36 344 749 806 397 22  0.0000
1708777399.6768 44 38 41 355 791 879 459 103  0.0000
1708777399.6840 6 31 25 303 685 773 401 60  0.0000
1708777399.6917 35 36 34 313 720 801 419 56  0.0000
1708777399.7008 53 29 48 346 765 850 468 106  0.0000
1708777399.7079 8 27 32 301 666 761 406 72  0.0000
1708777399.7167 35 33 36 310 709 802 439 67  0.0000
1708777399.7249 46 38 39 336 753 874 481 99  0.0000
1708777399.7320 6 18 27 273 685 780 415 72  0.0000
1708777399.7407 35 38 47 308 718 841 457 88  0.0000
1708777399.7488 46 45 41 322 765 892 489 90  0.0000
1708777399.7560 8 27 18 263 659 768 424 65  0.0000
1708777399.7647 31 33 36 294 695 809 437 60  0.0000
1708777399.7724 44 53 47 306 747 877 483 121  0.0000
1708777399.7805 17 36 36 275 659 773 413 88  0.0000
1708777399.7880 33 38 36 280 692 818 430 76  0.0000
1708777399.7964 58 47 39 301 744 886 492 110  0.0000
1708777399.8045 0 9 18 278 662 812 439 76  0.0000
1708777399.8122 35 31 37 285 721 869 478 83  0.0000
1708777399.8209 40 31 36 283 725 891 498 97  0.0000
1708777399.8278 55 38 41 290 760 935 529 119  0.0049
1708777399.8365 29 31 34 257 662 818 459 108  0.0000
1708777399.8446 33 23 45 277 680 846 500 117  0.0000
1708777399.8520 58 44 45 289 713 918 547 153  0.0023
1708777399.8597 15 31 27 236 620 787 470 92  0.0000
1708777399.8685 15 29 30 249 667 855 498 126  0.0000
1708777399.8766 22 34 36 264 704 901 545 146  0.0001
1708777399.8843 11 34 30 236 622 811 476 106  0.0000
1708777399.8924 35 31 43 266 674 872 509 126  0.0000
1708777399.9005 53 44 45 270 714 914 551 169  0.0019
1708777399.9079 15 16 23 229 636 814 472 126  0.0000
1708777399.9171 24 44 43 259 674 870 516 135  0.0000
1708777399.9246 53 36 45 271 707 930 567 169  0.0037
1708777399.9322 20 22 32 238 633 836 489 121  0.0000
1708777399.9403 29 33 37 254 671 863 512 124  0.0000
1708777399.9485 44 22 21 242 697 923 545 137  0.0028
1708777399.9565 20 25 28 233 634 814 479 94  0.0000
1708777399.9643 42 38 37 263 671 865 516 112  0.0000
1708777399.9721 51 40 50 270 718 918 543 164  0.0024
1708777399.9798 13 18 23 247 636 819 467 92  0.0000
1708777399.9883 24 33 39 270 695 872 500 106  0.0000
1708777399.9965 40 42 39 296 732 918 536 130  0.0025
1708777400.0041 8 27 30 257 659 801 459 97  0.0000
1708777400.0131 33 33 36 290 706 838 467 90  0.0000
1708777400.0198 17 23 27 271 699 809 445 94  0.0000
1708777400.0278 37 42 45 315 742 892 498 97  0.0000
1708777400.0370 17 23 27 277 671 770 410 69  0.0000
1708777400.0441 29 36 39 301 720 801 426 74  0.0000
1708777400.0517 60 33 54 339 791 880 465 88  0.0000
1708777400.0607 13 16 21 285 693 780 402 51  0.0000
1708777400.0684 31 36 36 325 739 811 412 58  0.0000
1708777400.0761 53 38 61 360 794 867 445 76  0.0000
1708777400.0842 13 31 28 315 704 734 369 33  0.0000
1708777400.0923 24 18 32 336 746 775 375 56  0.0000
1708777400.0998 49 36 47 386 810 840 412 54  0.0000
1708777400.1090 20 31 41 351 737 736 349 33  0.0000
1708777400.1161 33 42 57 381 800 784 366 40  0.0000
1708777400.1240 51 47 72 423 862 814 379 76  0.0000
1708777400.1332 13 25 45 376 766 721 326 38  0.0000
1708777400.1402 29 36 52 405 817 736 318 40  0.0000
1708777400.1477 55 47 75 452 876 780 344 58  0.0000
1708777400.1568 13 29 59 398 772 671 291 33  0.0000
