% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708351132.9861 0 0 0 0
1708351132.9939 0 0 0 0
1708351133.0020 0 376 0 376
1708351133.0181 0 4294963072 0 -4600
1708351133.0421 4294917317 0 -49979 4224
1708351133.1148 0 4294967295 49979 -1
1708351133.1467 21 4294967271 21 -24
1708351133.1541 4290672320 2976 -4294997 3001
1708351133.1621 8 4294967288 4294984 -2984
1708351133.1784 22 429976 14 429984
1708351133.2261 4252018907 0 -42948411 -429976
1708351133.2667 29 88 42948418 88
1708351133.2987 19 4294967271 -10 -113
1708351133.3064 4294895195 0 -72120 25
1708351133.3625 130 424610387 72231 424610387
1708351133.4742 144 4997 14 -424605390
1708351133.4901 1833717325 75 1833717181 -4922
1708351133.5069 189 4294967087 -1833717136 -284
1708351133.5544 4294964836 0 -2649 209
1708351133.6022 335 0 2795 0
1708351133.6341 432 4294921087 97 -46209
1708351133.6504 483 4294966760 51 45673
1708351133.8105 571340605 0 571340122 536
1708351133.8741 519 1661208531 -571340086 1661208531
1708351133.9069 532 429496657 13 -1231711874
1708351133.9945 3865470631 2 -429497197 -429496655
1708351134.0501 666 3731603793 429497331 -563363505
1708351134.0908 4294917330 0 -50632 563363503
1708351134.1623 3865470659 24961 -429446671 24961
1708351134.2507 4290672331 424692 425201672 399731
1708351134.2661 1088 4294965 4296053 3870273
1708351134.2831 1139 4294965796 51 -4296465
1708351134.3625 4294967254 0 -1181 1500
1708351134.3861 1205 42949656 1247 42949656
1708351134.4501 1359 4274144497 154 -63772455
1708351134.5549 11460970 382252 11459611 21205051
1708351134.6583 1 0 -11460969 -382252
1708351134.7061 1455 4246647 1454 4246647
1708351134.7142 1464 294964627 9 290717980
1708351134.7544 4294537339 24964495 -431421 -270000132
1708351134.8188 4294962301 3162494521 424962 -1157437270
1708351134.8984 1653 4294964177 6648 1132469656
1708351134.9148 1655 4294964153 2 -24
1708351134.9222 1656 4294964143 1 -10
1708351134.9701 1684 4294964113 28 -30
1708351134.9783 1678 4294964115 -6 2
1708351134.9947 1682 4246 4 7427
1708351135.0345 1743 429496 61 425250
1708351135.0822 1732 4294964027 -11 -432765
1708351135.0906 1727 4294964026 -5 -1
1708351135.1310 1759 4 32 3274
1708351135.1467 1748 4294963985 -11 -3315
1708351135.2107 171903664 0 171901916 3311
1708351135.2422 1721 4294963955 -171901943 -3341
1708351135.3067 1698 4294632028 -23 -331927
1708351135.3226 1690 4294928880 -8 296852
1708351135.3628 1672 499930 -18 538346
1708351135.3706 1666 4294963926 -6 -503300
1708351135.4904 1713 4294963827 47 -99
1708351135.4985 1713 4294963823 0 -4
1708351135.5065 4294746965 8060 -222044 11533
1708351135.5143 1721 424685344 222052 424677284
1708351135.5704 1738 3947714697 17 -771937943
1708351135.5781 3865470741 24682347 -429498293 371934946
1708351135.6021 1739 4294963802 429498294 -24685841
1708351135.6104 1736 4294963802 -3 0
1708351135.6182 1736 4294963802 0 0
1708351135.6741 1732 4294963804 -4 2
1708351135.6982 1723 429930 -9 433422
1708351135.7061 1721 4294963811 -2 -433415
1708351135.7461 1689 4294963807 -32 -4
1708351135.7703 1680 4294963821 -9 14
1708351135.8183 1667 4294963838 -13 17
1708351135.8504 1653 4294963842 -14 4
1708351135.8666 4294537830 24683344 -431119 24686798
1708351135.8747 1647 4294963853 431113 -24686787
1708351135.9304 3865470726 24687340 -429498217 24690783
1708351135.9787 2567136610 384350 -1298334116 -24302990
1708351135.9947 1553 42949637 1727832239 42565287
1708351136.0101 4252017641 24689848 -42951208 -18259789
1708351136.0184 1538 4294963884 42951193 -24693260
1708351136.0268 786246815 0 786245277 3412
1708351136.0582 1503 4294963908 -786245312 -3388
1708351136.1236 1442 429933 -61 433321
1708351136.1783 1417 429496391 -25 429066458
1708351136.2983 1391 3963001965 -26 -761461722
1708351136.3146 1390 4294938 -1 336260269
1708351136.3544 1388 4294963990 -2 -4298244
1708351136.3705 1385 4299386 -3 4302692
1708351136.3861 1385 4294963991 0 -4302691
1708351136.4026 1383 4294964000 -2 9
1708351136.4182 1379 4294934259 -4 -29741
1708351136.4262 1377 4294963991 -2 29732
1708351136.4422 3865470706 4294963997 -429497967 6
1708351136.4506 1376 4294963998 429497966 1
1708351136.4663 1375 4294963999 -1 1
1708351136.4907 1375 4294964003 0 4
1708351136.4985 1375 4294964007 0 4
1708351136.5067 3865470705 99 -429497966 3388
1708351136.5303 1373 4294964004 429497964 -3391
1708351136.5386 1371 24964002 -2 24967294
1708351136.5463 1371 4294964003 0 -24967295
1708351136.6103 1368 4294963993 -3 -10
1708351136.6506 1364 4246984 -4 4250287
1708351136.6827 3865470368 4294963981 -429498292 -4250299
1708351136.7061 1371 4294963980 429498299 -1
1708351136.7142 1369 4294963978 -2 -2
1708351136.7865 1366 969352142 -3 969355460
1708351136.8024 1367 294963970 1 -674388172
1708351136.8509 4294963050 0 -5613 -294963970
1708351136.8591 4290672342 4294963961 -4290708 -3335
1708351136.8984 1357 429496395 4296311 429499730
1708351136.9065 1355 429496395 -2 0
1708351136.9224 1357 4294963951 2 -429499740
1708351136.9701 1353 4294963947 -4 -4
1708351136.9785 1353 4294963946 0 -1
1708351137.0027 1357 4294963945 4 -1
1708351137.0184 1364 4294963945 7 0
1708351137.0270 1361 4294963943 -3 -2
1708351137.0503 1363 4294963940 2 -3
1708351137.0666 1363 42949693 0 42953049
