% Edge logfile: log_20240224_120926.509/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708772966.9025 2 1 0.0000 0.0143 0.7078 0
1708772966.9100 2 1 0.0000 0.0149 0.7257 0
1708772966.9177 2 1 0.0000 0.0134 0.6396 0
1708772966.9266 2 1 0.0000 0.0126 0.5888 0
1708772966.9343 2 1 0.0000 0.0128 0.5891 0
1708772966.9416 2 1 0.0000 0.0119 0.5381 0
1708772966.9509 2 1 0.0000 0.0112 0.4976 0
1708772966.9595 2 1 0.0000 0.0113 0.4928 0
1708772966.9656 2 1 0.0000 0.0099 0.4210 0
1708772966.9746 2 1 0.0000 0.0098 0.4109 0
1708772966.9821 2 1 0.0000 0.0000 0.0000 0
1708772966.9902 2 1 0.0000 0.0089 0.3614 0
1708772966.9990 2 1 0.0000 0.0000 0.0000 0
1708772967.0057 2 1 0.0000 0.0000 0.0000 0
1708772967.0136 2 1 0.0000 0.0000 0.0000 0
1708772967.0226 2 1 0.0000 0.0000 0.0000 0
1708772967.0310 2 1 0.0000 0.0087 0.3485 0
1708772967.0380 2 1 0.0000 0.0104 0.4312 0
1708772967.0469 2 1 0.0000 0.0117 0.4937 0
1708772967.0536 2 1 0.0000 0.0152 0.6638 0
1708772967.0617 2 1 0.0000 0.0151 0.6491 0
1708772967.0704 2 1 0.0000 0.0160 0.6891 0
1708772967.0780 2 1 0.0000 0.0152 0.6409 0
1708772967.0862 2 1 0.0000 0.0147 0.6114 0
1708772967.0951 2 1 0.0000 0.0132 0.5340 0
1708772967.1020 2 1 0.0000 0.0132 0.5290 0
1708772967.1105 2 1 0.0000 0.0134 0.5363 0
1708772967.1187 2 1 0.0000 0.0130 0.5150 0
1708772967.1254 2 1 0.0000 0.0135 0.5395 0
1708772967.1335 2 1 0.0000 0.0134 0.5308 0
1708772967.1424 2 1 0.0000 0.0147 0.5956 0
1708772967.1503 2 1 0.0000 0.0141 0.5610 0
1708772967.1583 2 1 0.0000 0.0131 0.5132 0
1708772967.1671 2 1 0.0000 0.0130 0.5064 0
1708772967.1743 2 1 0.0000 0.0128 0.4935 0
1708772967.1815 2 1 0.0000 0.0141 0.5580 0
1708772967.1911 2 1 0.0000 0.0133 0.5205 0
1708772967.1977 2 1 0.0000 0.0136 0.5347 0
1708772967.2056 2 1 0.0000 0.0125 0.4779 0
1708772967.2144 2 1 0.0000 0.0129 0.5011 0
1708772967.2223 2 1 0.0000 0.0120 0.4576 0
1708772967.2303 2 1 0.0000 0.0112 0.4191 0
1708772967.2384 2 1 0.0000 0.0119 0.4557 0
1708772967.2459 2 1 0.0000 0.0111 0.4161 0
1708772967.2537 2 1 0.0000 0.0106 0.3915 0
1708772967.2628 2 1 0.0000 0.0119 0.4591 0
1708772967.2694 2 1 0.0000 0.0106 0.3996 0
1708772967.2777 2 1 0.0000 0.0093 0.3372 0
1708772967.2868 2 1 0.0000 0.0034 0.0488 0
1708772967.2940 2 1 0.0000 0.0091 0.3371 0
1708772967.3018 2 1 0.0000 0.0086 0.3189 0
1708772967.3108 2 1 0.0000 0.0052 0.1520 0
1708772967.3174 2 1 0.0000 0.0037 0.0851 0
1708772967.3263 2 1 0.0000 0.0034 0.0768 0
1708772967.3341 2 1 0.0000 0.0013 -0.0173 0
1708772967.3414 2 1 0.0000 0.0000 -0.0736 0
1708772967.3494 2 1 0.0000 -0.0001 -0.0662 0
1708772967.3585 2 1 0.0000 0.0009 -0.0099 0
1708772967.3662 2 1 0.0000 -0.0013 -0.1131 0
1708772967.3735 2 1 0.0000 -0.0015 -0.1120 0
1708772967.3832 2 1 0.0000 -0.0016 -0.1056 0
1708772967.3900 2 1 0.0000 -0.0023 -0.1318 0
1708772967.3978 2 1 0.0000 -0.0027 -0.1438 0
1708772967.4067 2 1 0.0000 -0.0039 -0.1921 0
1708772967.4144 2 1 0.0000 -0.0040 -0.1908 0
1708772967.4223 2 1 0.0000 -0.0040 -0.1818 0
1708772967.4302 2 1 0.0000 -0.0043 -0.1862 0
1708772967.4376 2 1 0.0000 -0.0053 -0.2299 0
1708772967.4463 2 1 0.0000 -0.0062 -0.2625 0
1708772967.4542 2 1 0.0000 -0.0065 -0.2702 0
1708772967.4618 2 1 0.0000 -0.0067 -0.2733 0
1708772967.4697 2 1 0.0000 -0.0075 -0.3016 0
1708772967.4787 2 1 0.0000 -0.0080 -0.3211 0
1708772967.4864 2 1 0.0000 -0.0100 -0.4122 0
1708772967.4940 2 1 0.0000 -0.0107 -0.4352 0
1708772967.5031 2 1 0.0000 -0.0115 -0.4660 0
1708772967.5099 2 1 0.0000 -0.0103 -0.3980 0
1708772967.5180 2 1 0.0000 -0.0130 -0.5214 0
1708772967.5263 2 1 0.0000 -0.0149 -0.6051 0
1708772967.5342 2 1 0.0000 -0.0130 -0.5021 0
1708772967.5421 2 1 0.0000 -0.0147 -0.5747 0
1708772967.5501 2 1 0.0000 -0.0150 -0.5824 0
1708772967.5578 2 1 0.0000 -0.0153 -0.5863 0
1708772967.5658 2 1 0.0000 -0.0159 -0.6102 0
1708772967.5747 2 1 0.0000 -0.0168 -0.6446 0
1708772967.5816 2 1 0.0000 -0.0170 -0.6448 0
1708772967.5895 2 1 0.0000 -0.0171 -0.6431 0
1708772967.5985 2 1 0.0000 -0.0174 -0.6478 0
1708772967.6063 2 1 0.0000 -0.0177 -0.6596 0
1708772967.6143 2 1 0.0000 -0.0177 -0.6505 0
1708772967.6225 2 1 0.0000 -0.0174 -0.6305 0
1708772967.6303 2 1 0.0000 -0.0177 -0.6399 0
1708772967.6383 2 1 0.0000 -0.0180 -0.6484 0
1708772967.6462 2 1 0.0000 -0.0183 -0.6546 0
1708772967.6539 2 1 0.0000 -0.0182 -0.6462 0
1708772967.6619 2 1 0.0000 -0.0182 -0.6415 0
1708772967.6710 2 1 0.0000 -0.0186 -0.6589 0
1708772967.6777 2 1 0.0000 -0.0183 -0.6364 0
1708772967.6858 2 1 0.0000 -0.0185 -0.6439 0
1708772967.6948 2 1 0.0000 -0.0180 -0.6181 0
1708772967.7015 2 1 0.0000 -0.0181 -0.6173 0
1708772967.7095 2 1 0.0000 -0.0175 -0.5859 0
1708772967.7192 2 1 0.0000 -0.0175 -0.5845 0
1708772967.7260 2 1 0.0000 -0.0177 -0.5966 0
1708772967.7342 2 1 0.0000 -0.0175 -0.5822 0
1708772967.7422 2 1 0.0000 -0.0168 -0.5475 0
1708772967.7500 2 1 0.0000 -0.0169 -0.5522 0
1708772967.7582 2 1 0.0000 -0.0170 -0.5569 0
1708772967.7663 2 1 0.0000 -0.0168 -0.5482 0
1708772967.7742 2 1 0.0000 -0.0157 -0.4945 0
1708772967.7824 2 1 0.0000 -0.0156 -0.4904 0
1708772967.7909 2 1 0.0000 -0.0157 -0.4982 0
1708772967.7981 2 1 0.0000 -0.0156 -0.4942 0
1708772967.8064 2 1 0.0000 -0.0148 -0.4578 0
1708772967.8145 2 1 0.0000 -0.0141 -0.4277 0
1708772967.8215 2 1 0.0000 -0.0132 -0.3849 0
1708772967.8296 2 1 0.0000 -0.0129 -0.3752 0
1708772967.8382 2 1 0.0000 -0.0109 -0.2773 0
1708772967.8459 2 1 0.0000 -0.0128 -0.3782 0
1708772967.8539 2 1 0.0000 -0.0092 -0.2075 0
1708772967.8630 2 1 0.0000 -0.0086 -0.1814 0
1708772967.8699 2 1 0.0000 -0.0078 -0.1496 0
1708772967.8780 2 1 0.0000 -0.0071 -0.1239 0
1708772967.8870 2 1 0.0000 -0.0070 -0.1277 0
1708772967.8944 2 1 0.0000 -0.0062 -0.0961 0
1708772967.9014 2 1 0.0000 -0.0057 -0.0773 0
1708772967.9105 2 1 0.0000 -0.0054 -0.0740 0
1708772967.9182 2 1 0.0000 -0.0051 -0.0645 0
1708772967.9262 2 1 0.0000 -0.0057 -0.1013 0
1708772967.9342 2 1 0.0000 -0.0044 -0.0453 0
1708772967.9415 2 1 0.0000 -0.0041 -0.0388 0
1708772967.9497 2 1 0.0000 -0.0037 -0.0253 0
1708772967.9589 2 1 0.0000 -0.0031 -0.0077 0
1708772967.9656 2 1 0.0000 -0.0032 -0.0199 0
1708772967.9735 2 1 0.0000 -0.0024 0.0149 0
1708772967.9825 2 1 0.0000 -0.0016 0.0439 0
1708772967.9903 2 1 0.0000 -0.0012 0.0585 0
1708772967.9980 2 1 0.0000 -0.0015 0.0333 0
1708772968.0061 2 1 0.0000 -0.0015 0.0245 0
1708772968.0138 2 1 0.0000 -0.0005 0.0685 0
1708772968.0218 2 1 0.0000 -0.0005 0.0631 0
1708772968.0310 2 1 0.0000 -0.0002 0.0662 0
1708772968.0377 2 1 0.0000 0.0030 0.2204 0
1708772968.0454 2 1 0.0000 0.0012 0.1225 0
1708772968.0557 2 1 0.0000 0.0086 0.4820 0
1708772968.0617 2 1 0.0000 0.0102 0.5475 0
1708772968.0696 2 1 0.0000 0.0113 0.5867 0
1708772968.0787 2 1 0.0000 0.0114 0.5791 0
1708772968.0864 2 1 0.0000 0.0116 0.5754 0
1708772968.0941 2 1 0.0000 0.0131 0.6373 0
1708772968.1022 2 1 0.0000 0.0142 0.6751 0
1708772968.1098 2 1 0.0000 0.0132 0.6114 0
1708772968.1177 2 1 0.0000 0.0136 0.6209 0
1708772968.1268 2 1 0.0000 0.0142 0.6387 0
1708772968.1336 2 1 0.0000 0.0153 0.6825 0
1708772968.1422 2 1 0.0000 0.0171 0.7627 0
1708772968.1503 2 1 0.0000 0.0168 0.7334 0
1708772968.1578 2 1 0.0000 0.0183 0.7942 0
1708772968.1660 2 1 0.0000 0.0156 0.6504 0
1708772968.1742 2 1 0.0000 0.0162 0.6719 0
1708772968.1819 2 1 0.0000 0.0174 0.7243 0
1708772968.1901 2 1 0.0000 0.0191 0.7979 0
1708772968.1987 2 1 0.0000 0.0159 0.6312 0
1708772968.2064 2 1 0.0000 0.0110 0.3823 0
1708772968.2134 2 1 0.0000 0.0188 0.7645 0
1708772968.2226 2 1 0.0000 0.0252 1.0734 0
1708772968.2304 2 1 0.0000 0.0260 1.1035 0
