                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0086,                 1.6312,                 1.1859,                0.77209,                0.71412,                0.73871,                0.53771,                 1.0622,                 1.7891,                 1.2146,             0.00066077,             0.00066077,             0.00066077
                      2,                0.99346,                 1.1545,                 1.1736,                 0.8424,                0.84041,                0.83347,                0.59648,                0.96462,                  1.298,                 1.1487,             0.00067035,             0.00067035,             0.00067035
