% Edge sensor logfile normalized 'log_20240224_114421.645/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708771461.7647 309 495 786 800 570 354 332 327  0.0000
1708771461.7717 335 543 873 871 589 358 353 352  0.0000
1708771461.7810 360 569 897 878 607 370 359 350  0.0000
1708771461.7887 348 561 892 892 611 373 366 362  0.0000
1708771461.7958 339 552 887 880 602 358 357 362  0.0000
1708771461.8051 329 549 876 866 589 354 351 337  0.0000
1708771461.8123 341 549 871 875 595 359 355 347  0.0000
1708771461.8203 339 552 885 885 602 363 359 352  0.0000
1708771461.8284 324 535 868 868 586 352 345 345  0.0000
1708771461.8368 329 545 866 875 587 350 347 337  0.0000
1708771461.8450 335 550 871 870 586 359 353 342  0.0000
1708771461.8530 337 552 883 880 591 365 353 342  0.0000
1708771461.8608 343 554 883 883 605 366 359 360  0.0000
1708771461.8684 348 571 892 882 602 366 359 362  0.0000
1708771461.8771 341 557 895 882 603 368 366 362  0.0000
1708771461.8846 329 540 869 870 591 356 351 347  0.0000
1708771461.8923 356 552 881 871 589 322 349 375  0.0000
1708771461.9011 333 559 871 892 600 372 351 305  0.0000
1708771461.9086 331 540 871 870 602 358 351 407  0.0000
1708771461.9167 322 538 847 844 563 347 343 342  0.0000
1708771461.9245 329 535 854 861 582 350 341 305  0.0000
1708771461.9321 309 511 845 845 575 354 337 310  0.0000
1708771461.9399 337 524 857 852 589 372 343 342  0.0000
1708771461.9489 324 530 843 824 561 352 347 365  0.0000
1708771461.9564 324 540 845 835 564 328 333 310  0.0000
1708771461.9642 314 531 836 816 550 347 332 347  0.0000
1708771461.9765 322 540 842 800 555 329 330 320  0.0000
1708771461.9808 329 542 843 824 559 370 341 335  0.0000
1708771461.9888 322 530 847 797 561 350 330 345  0.0000
1708771461.9969 307 535 843 837 566 335 335 315  0.0000
1708771462.0047 314 537 848 821 557 329 324 327  0.0000
1708771462.0118 318 549 862 852 552 336 332 372  0.0000
1708771462.0207 341 564 888 852 589 347 366 335  0.0000
1708771462.0286 346 576 899 875 570 347 355 365  0.0000
1708771462.0368 354 583 920 887 573 352 355 340  0.0114
1708771462.0449 356 604 946 876 568 377 361 352  0.0136
1708771462.0527 371 616 942 883 575 379 376 395  0.0144
1708771462.0608 373 633 953 861 559 365 370 385  0.0127
1708771462.0685 371 621 935 847 536 359 363 370  0.0087
1708771462.0762 371 628 937 826 529 336 357 367  0.0078
1708771462.0851 380 641 940 835 541 349 347 372  0.0088
1708771462.0940 358 636 939 814 520 343 341 347  0.0076
1708771462.1008 397 671 963 840 534 358 359 375  0.0125
1708771462.1088 390 671 975 835 527 366 376 390  0.0134
1708771462.1167 405 674 960 847 534 349 361 375  0.0127
1708771462.1246 399 674 965 811 511 359 380 380  0.0111
1708771462.1320 411 681 970 816 509 358 355 367  0.0119
1708771462.1408 416 690 970 812 527 366 380 385  0.0119
1708771462.1485 401 664 965 797 492 347 347 352  0.0103
1708771462.1564 392 666 951 793 492 370 343 357  0.0086
1708771462.1653 386 676 967 804 493 336 357 350  0.0110
1708771462.1727 380 660 967 816 497 343 347 357  0.0113
1708771462.1803 380 657 965 809 502 356 357 340  0.0108
1708771462.1884 369 640 947 812 502 358 347 307  0.0086
1708771462.1966 360 626 946 828 513 345 345 342  0.0091
1708771462.2045 348 611 939 831 522 340 349 337  0.0082
1708771462.2132 339 602 940 857 541 340 337 330  0.0103
1708771462.2198 346 588 939 883 579 354 345 377  0.0138
