% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708772581.7830 0 0 0 0
1708772581.7910 0 0 0 0
1708772581.7986 0 0 0 0
1708772581.8062 0 0 0 0
1708772581.8142 0 0 0 0
1708772581.8223 0 0 0 0
1708772581.8302 0 0 0 0
1708772581.8382 0 0 0 0
1708772581.8457 0 0 0 0
1708772581.8535 0 0 0 0
1708772581.8619 0 0 0 0
1708772581.8696 0 0 0 0
1708772581.8787 0 0 0 0
1708772581.8866 0 0 0 0
1708772581.8948 0 0 0 0
1708772581.9023 0 0 0 0
1708772581.9146 0 0 0 0
1708772581.9184 4 4 4 4
1708772581.9264 9 10 5 6
1708772581.9340 14 15 5 5
1708772581.9425 18 19 4 4
1708772581.9500 20 21 2 2
1708772581.9577 25 27 5 6
1708772581.9674 30 33 5 6
1708772581.9735 34 38 4 5
1708772581.9820 39 42 5 4
1708772581.9900 44 49 5 7
1708772581.9993 51 58 7 9
1708772582.0110 59 67 8 9
1708772582.0163 67 76 8 9
1708772582.0234 75 86 8 10
1708772582.0296 82 95 7 9
1708772582.0380 87 103 5 8
1708772582.0465 91 110 4 7
1708772582.0538 99 121 8 11
1708772582.0622 109 133 10 12
1708772582.0700 117 142 8 9
1708772582.0786 124 150 7 8
1708772582.0984 130 159 6 9
1708772582.1016 139 171 9 12
1708772582.1034 149 184 10 13
1708772582.1096 159 195 10 11
1708772582.1184 161 199 2 4
1708772582.1256 162 201 1 2
1708772582.1342 167 208 5 7
1708772582.1416 175 218 8 10
1708772582.1498 183 228 8 10
1708772582.1578 189 236 6 8
1708772582.1658 194 244 5 8
1708772582.1740 200 251 6 7
1708772582.1824 209 259 9 8
1708772582.1898 217 268 8 9
1708772582.1982 224 277 7 9
1708772582.2064 229 284 5 7
1708772582.2142 238 291 9 7
1708772582.2225 247 300 9 9
1708772582.2297 253 310 6 10
1708772582.2385 259 319 6 9
1708772582.2463 266 325 7 6
1708772582.2544 275 332 9 7
1708772582.2622 284 342 9 10
1708772582.2705 290 351 6 9
1708772582.2784 296 357 6 6
1708772582.2858 303 364 7 7
1708772582.2946 312 373 9 9
1708772582.3018 321 382 9 9
1708772582.3096 329 390 8 8
1708772582.3178 335 398 6 8
1708772582.3262 343 406 8 8
1708772582.3340 352 414 9 8
1708772582.3418 360 422 8 8
1708772582.3502 367 430 7 8
1708772582.3582 376 438 9 8
1708772582.3664 385 447 9 9
1708772582.3736 394 455 9 8
1708772582.3824 403 463 9 8
1708772582.3902 411 470 8 7
1708772582.3985 420 478 9 8
1708772582.4062 430 488 10 10
1708772582.4144 439 497 9 9
1708772582.4216 446 504 7 7
1708772582.4303 455 510 9 6
1708772582.4375 465 518 10 8
1708772582.4465 476 528 11 10
1708772582.4542 484 536 8 8
1708772582.4624 492 543 8 7
1708772582.4696 502 550 10 7
1708772582.4782 512 559 10 9
1708772582.4865 521 567 9 8
1708772582.4944 530 575 9 8
1708772582.5022 540 582 10 7
1708772582.5106 550 589 10 7
1708772582.5175 559 597 9 8
1708772582.5265 568 606 9 9
1708772582.5338 576 613 8 7
1708772582.5416 585 620 9 7
1708772582.5505 596 626 11 6
1708772582.5578 607 634 11 8
1708772582.5659 615 643 8 9
1708772582.5737 623 651 8 8
1708772582.5820 632 657 9 6
1708772582.5899 644 663 12 6
1708772582.5976 654 671 10 8
1708772582.6059 662 679 8 8
1708772582.6139 670 687 8 8
1708772582.6216 680 693 10 6
1708772582.6298 691 699 11 6
1708772582.6381 700 707 9 8
1708772582.6465 709 716 9 9
1708772582.6545 719 723 10 7
1708772582.6617 729 730 10 7
1708772582.6705 739 737 10 7
1708772582.6776 746 744 7 7
1708772582.6859 756 752 10 8
1708772582.6944 767 759 11 7
1708772582.7024 777 765 10 6
1708772582.7095 787 773 10 8
1708772582.7183 796 781 9 8
1708772582.7266 805 788 9 7
1708772582.7338 816 795 11 7
1708772582.7431 827 803 11 8
1708772582.7502 835 810 8 7
1708772582.7585 844 817 9 7
1708772582.7662 855 824 11 7
1708772582.7744 866 832 11 8
1708772582.7824 874 840 8 8
1708772582.7895 882 847 8 7
1708772582.7977 892 854 10 7
1708772582.8060 903 861 11 7
1708772582.8139 913 868 10 7
1708772582.8221 923 876 10 8
1708772582.8304 931 884 8 8
1708772582.8379 941 891 10 7
1708772582.8457 952 897 11 6
1708772582.8539 961 904 9 7
1708772582.8617 970 912 9 8
1708772582.8699 979 921 9 9
1708772582.8780 989 927 10 6
1708772582.8857 1000 933 11 6
1708772582.8935 1008 940 8 7
1708772582.9018 1016 949 8 9
1708772582.9105 1026 957 10 8
1708772582.9184 1037 963 11 6
1708772582.9260 1048 970 11 7
1708772582.9341 1055 978 7 8
1708772582.9423 1062 987 7 9
1708772582.9505 1071 994 9 7
1708772582.9586 1083 1001 12 7
1708772582.9667 1094 1009 11 8
1708772582.9744 1103 1018 9 9
1708772582.9825 1110 1026 7 8
1708772582.9908 1118 1032 8 6
1708772582.9977 1128 1040 10 8
1708772583.0059 1140 1049 12 9
1708772583.0142 1148 1056 8 7
1708772583.0225 1156 1064 8 8
1708772583.0303 1166 1073 10 9
1708772583.0385 1178 1082 12 9
1708772583.0464 1187 1090 9 8
1708772583.0541 1194 1096 7 6
1708772583.0621 1201 1105 7 9
1708772583.0704 1211 1115 10 10
1708772583.0783 1222 1123 11 8
1708772583.0855 1231 1129 9 6
1708772583.0944 1238 1137 7 8
1708772583.1031 1244 1146 6 9
1708772583.1102 1253 1156 9 10
1708772583.1185 1264 1163 11 7
1708772583.1262 1273 1169 9 6
1708772583.1345 1279 1177 6 8
1708772583.1423 1286 1188 7 11
1708772583.1498 1295 1197 9 9
1708772583.1579 1306 1204 11 7
1708772583.1663 1314 1211 8 7
1708772583.1740 1320 1220 6 9
1708772583.1822 1328 1230 8 10
1708772583.1900 1338 1238 10 8
1708772583.1976 1348 1246 10 8
1708772583.2058 1356 1254 8 8
1708772583.2140 1362 1264 6 10
1708772583.2218 1370 1273 8 9
1708772583.2300 1381 1280 11 7
1708772583.2381 1390 1288 9 8
1708772583.2464 1396 1298 6 10
1708772583.2536 1402 1308 6 10
1708772583.2618 1411 1317 9 9
1708772583.2696 1421 1324 10 7
1708772583.2778 1429 1332 8 8
1708772583.2865 1435 1343 6 11
1708772583.2938 1442 1354 7 11
1708772583.3020 1452 1363 10 9
1708772583.3103 1460 1369 8 6
1708772583.3180 1467 1378 7 9
1708772583.3262 1475 1389 8 11
1708772583.3344 1483 1399 8 10
1708772583.3420 1490 1407 7 8
1708772583.3502 1498 1415 8 8
1708772583.3584 1506 1425 8 10
1708772583.3661 1514 1436 8 11
1708772583.3742 1521 1445 7 9
1708772583.3825 1528 1453 7 8
1708772583.3899 1536 1462 8 9
1708772583.3981 1544 1473 8 11
1708772583.4065 1551 1482 7 9
1708772583.4143 1558 1490 7 8
1708772583.4224 1565 1500 7 10
1708772583.4296 1574 1511 9 11
1708772583.4386 1582 1519 8 8
1708772583.4463 1588 1527 6 8
1708772583.4536 1594 1537 6 10
1708772583.4633 1602 1548 8 11
1708772583.4698 1611 1557 9 9
1708772583.4782 1620 1566 9 9
1708772583.4860 1626 1576 6 10
1708772583.4938 1631 1586 5 10
1708772583.5021 1639 1595 8 9
1708772583.5096 1648 1604 9 9
1708772583.5179 1656 1614 8 10
1708772583.5261 1661 1624 5 10
1708772583.5340 1667 1634 6 10
1708772583.5418 1676 1643 9 9
1708772583.5500 1685 1652 9 9
1708772583.5575 1692 1662 7 10
1708772583.5657 1698 1673 6 11
1708772583.5740 1704 1681 6 8
1708772583.5817 1712 1689 8 8
1708772583.5906 1721 1700 9 11
1708772583.5976 1728 1711 7 11
1708772583.6064 1735 1721 7 10
1708772583.6135 1741 1729 6 8
1708772583.6218 1749 1738 8 9
1708772583.6295 1758 1748 9 10
1708772583.6377 1766 1759 8 11
1708772583.6465 1771 1768 5 9
1708772583.6542 1777 1777 6 9
1708772583.6626 1786 1786 9 9
1708772583.6698 1796 1797 10 11
1708772583.6775 1803 1808 7 11
1708772583.6858 1808 1816 5 8
1708772583.6945 1815 1823 7 7
1708772583.7022 1823 1833 8 10
1708772583.7104 1833 1845 10 12
1708772583.7176 1840 1855 7 10
1708772583.7265 1845 1863 5 8
1708772583.7346 1852 1870 7 7
1708772583.7424 1860 1880 8 10
1708772583.7502 1870 1891 10 11
1708772583.7584 1877 1901 7 10
1708772583.7656 1882 1909 5 8
1708772583.7744 1889 1918 7 9
1708772583.7821 1899 1927 10 9
1708772583.7899 1908 1938 9 11
1708772583.7977 1914 1947 6 9
1708772583.8060 1920 1955 6 8
1708772583.8142 1927 1964 7 9
1708772583.8229 1937 1974 10 10
1708772583.8300 1946 1984 9 10
1708772583.8384 1953 1993 7 9
1708772583.8457 1958 1999 5 6
1708772583.8540 1966 2007 8 8
1708772583.8623 1975 2018 9 11
1708772583.8698 1984 2029 9 11
1708772583.8781 1992 2037 8 8
1708772583.8863 1998 2044 6 7
1708772583.8937 2006 2053 8 9
1708772583.9019 2015 2063 9 10
1708772583.9103 2023 2073 8 10
1708772583.9180 2031 2081 8 8
1708772583.9262 2039 2088 8 7
1708772583.9345 2048 2098 9 10
1708772583.9419 2056 2108 8 10
1708772583.9502 2065 2117 9 9
1708772583.9584 2074 2125 9 8
1708772583.9662 2082 2133 8 8
1708772583.9745 2091 2142 9 9
1708772583.9817 2100 2151 9 9
1708772583.9905 2108 2159 8 8
1708772583.9988 2115 2167 7 8
1708772584.0059 2124 2175 9 8
1708772584.0137 2134 2185 10 10
1708772584.0231 2143 2193 9 8
1708772584.0302 2149 2200 6 7
1708772584.0380 2158 2209 9 9
1708772584.0469 2168 2218 10 9
1708772584.0539 2177 2226 9 8
1708772584.0616 2185 2233 8 7
1708772584.0709 2192 2240 7 7
1708772584.0780 2200 2250 8 10
1708772584.0860 2211 2259 11 9
1708772584.0948 2218 2267 7 8
1708772584.1020 2225 2273 7 6
1708772584.1098 2235 2279 10 6
1708772584.1181 2245 2289 10 10
1708772584.1264 2252 2299 7 10
1708772584.1341 2260 2306 8 7
1708772584.1429 2271 2312 11 6
1708772584.1500 2281 2320 10 8
1708772584.1578 2288 2329 7 9
1708772584.1670 2295 2338 7 9
1708772584.1742 2304 2345 9 7
1708772584.1829 2315 2353 11 8
1708772584.1907 2325 2362 10 9
1708772584.1978 2333 2371 8 9
1708772584.2055 2340 2379 7 8
1708772584.2148 2348 2385 8 6
1708772584.2220 2359 2392 11 7
1708772584.2296 2370 2402 11 10
1708772584.2388 2377 2410 7 8
1708772584.2456 2383 2417 6 7
1708772584.2535 2392 2425 9 8
1708772584.2630 2403 2433 11 8
1708772584.2702 2413 2441 10 8
1708772584.2777 2421 2450 8 9
1708772584.2866 2429 2458 8 8
1708772584.2944 2438 2464 9 6
1708772584.3022 2449 2473 11 9
1708772584.3105 2458 2482 9 9
1708772584.3185 2465 2490 7 8
1708772584.3264 2473 2497 8 7
1708772584.3346 2483 2505 10 8
1708772584.3425 2494 2513 11 8
1708772584.3503 2502 2522 8 9
1708772584.3586 2509 2530 7 8
1708772584.3655 2518 2537 9 7
1708772584.3745 2529 2545 11 8
1708772584.3827 2538 2553 9 8
1708772584.3905 2546 2563 8 10
1708772584.3983 2555 2571 9 8
1708772584.4071 2565 2578 10 7
1708772584.4141 2574 2584 9 6
1708772584.4219 2583 2592 9 8
1708772584.4302 2591 2602 8 10
1708772584.4384 2599 2610 8 8
1708772584.4457 2610 2617 11 7
1708772584.4549 2620 2624 10 7
1708772584.4620 2628 2633 8 9
1708772584.4698 2637 2643 9 10
1708772584.4790 2646 2651 9 8
1708772584.4863 2655 2657 9 6
1708772584.4936 2666 2665 11 8
1708772584.5027 2674 2673 8 8
1708772584.5098 2680 2681 6 8
1708772584.5177 2689 2689 9 8
1708772584.5270 2699 2696 10 7
1708772584.5342 2709 2703 10 7
1708772584.5425 2717 2712 8 9
1708772584.5507 2725 2721 8 9
1708772584.5579 2733 2728 8 7
1708772584.5656 2743 2735 10 7
1708772584.5749 2753 2743 10 8
1708772584.6010 2781 2772 28 29
1708772584.6065 2791 2780 10 8
1708772584.6143 2799 2787 8 7
1708772584.6242 2804 2792 5 5
1708772584.6308 2811 2799 7 7
1708772584.6387 2822 2809 11 10
1708772584.6474 2833 2818 11 9
1708772584.6546 2841 2825 8 7
1708772584.6624 2847 2832 6 7
1708772584.6723 2856 2840 9 8
1708772584.6789 2867 2850 11 10
1708772584.6866 2878 2859 11 9
1708772584.6963 2886 2866 8 7
1708772584.7035 2891 2871 5 5
1708772584.7113 2900 2879 9 8
1708772584.7202 2910 2888 10 9
1708772584.7267 2920 2896 10 8
1708772584.7354 2928 2904 8 8
1708772584.7442 2935 2910 7 6
1708772584.7514 2944 2918 9 8
1708772584.7592 2955 2927 11 9
1708772584.7682 2964 2935 9 8
1708772584.7748 2971 2942 7 7
1708772584.7831 2980 2949 9 7
1708772584.7920 2990 2956 10 7
1708772584.7992 2999 2964 9 8
1708772584.8070 3008 2974 9 10
1708772584.8158 3017 2982 9 8
1708772584.8235 3026 2988 9 6
1708772584.8310 3036 2995 10 7
1708772584.8398 3044 3004 8 9
1708772584.8474 3052 3013 8 9
1708772584.8548 3061 3021 9 8
1708772584.8647 3071 3027 10 6
1708772584.8711 3080 3033 9 6
1708772584.8788 3089 3042 9 9
1708772584.8888 3097 3051 8 9
1708772584.8953 3105 3059 8 8
1708772584.9027 3114 3067 9 8
1708772584.9126 3123 3074 9 7
1708772584.9190 3131 3080 8 6
1708772584.9268 3140 3090 9 10
1708772584.9367 3148 3099 8 9
1708772584.9433 3156 3106 8 7
1708772584.9506 3166 3114 10 8
1708772584.9614 3175 3122 9 8
1708772584.9669 3183 3129 8 7
1708772584.9749 3191 3137 8 8
1708772584.9838 3198 3144 7 7
1708772584.9914 3208 3152 10 8
1708772584.9998 3218 3161 10 9
1708772585.0084 3228 3169 10 8
1708772585.0149 3236 3177 8 8
1708772585.0227 3243 3185 7 8
1708772585.0326 3252 3192 9 7
1708772585.0392 3262 3199 10 7
1708772585.0469 3271 3210 9 11
1708772585.0562 3278 3217 7 7
1708772585.0628 3285 3223 7 6
1708772585.0706 3295 3231 10 8
1708772585.0804 3304 3240 9 9
1708772585.0870 3312 3249 8 9
1708772585.0957 3321 3258 9 9
1708772585.1041 3330 3264 9 6
1708772585.1107 3339 3271 9 7
1708772585.1196 3348 3281 9 10
1708772585.1284 3355 3290 7 9
1708772585.1350 3363 3298 8 8
1708772585.1436 3372 3306 9 8
1708772585.1521 3381 3313 9 7
1708772585.1587 3390 3322 9 9
1708772585.1665 3399 3331 9 9
1708772585.1764 3406 3338 7 7
1708772585.1830 3414 3344 8 6
1708772585.1906 3423 3353 9 9
