% Edge sensor logfile log_20240308_171817.237/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 750 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709914697.9566 0 0.000 0.000 0.0000
1709914697.9653 1 -0.008 -0.027 0.0186
1709914697.9716 1 -0.008 -0.027 0.0195
1709914697.9795 1 -0.007 -0.027 0.0203
1709914697.9875 1 -0.007 -0.027 0.0200
1709914697.9962 1 -0.007 -0.028 0.0207
1709914698.0057 1 -0.008 -0.027 0.0197
1709914698.0114 1 -0.008 -0.027 0.0194
1709914698.0200 1 -0.008 -0.027 0.0195
1709914698.0278 1 -0.007 -0.027 0.0203
1709914698.0358 1 -0.008 -0.027 0.0194
1709914698.0442 1 -0.007 -0.027 0.0195
1709914698.0517 1 -0.007 -0.028 0.0208
1709914698.0604 1 -0.007 -0.027 0.0197
1709914698.0676 1 -0.007 -0.027 0.0200
1709914698.0771 1 -0.007 -0.028 0.0204
1709914698.0842 1 -0.010 -0.026 0.0167
1709914698.0920 1 -0.008 -0.026 0.0185
1709914698.0995 1 -0.007 -0.028 0.0206
1709914698.1079 1 -0.008 -0.027 0.0188
1709914698.1156 1 -0.008 -0.027 0.0188
1709914698.1235 1 -0.007 -0.023 0.0154
1709914698.1314 1 -0.008 -0.026 0.0178
1709914698.1414 1 -0.008 -0.027 0.0189
1709914698.1477 1 -0.008 -0.027 0.0195
1709914698.1559 0 0.000 0.000 0.0000
1709914698.1641 1 -0.007 -0.026 0.0188
1709914698.1717 1 -0.006 -0.027 0.0205
1709914698.1800 1 -0.007 -0.025 0.0184
1709914698.1876 1 -0.006 -0.026 0.0208
1709914698.1958 1 -0.006 -0.022 0.0158
1709914698.2041 1 -0.005 -0.023 0.0182
1709914698.2114 1 -0.005 -0.023 0.0184
1709914698.2202 1 -0.004 -0.021 0.0161
1709914698.2275 1 -0.004 -0.019 0.0152
1709914698.2360 1 -0.004 -0.019 0.0155
1709914698.2434 1 -0.003 -0.019 0.0164
1709914698.2516 1 -0.002 -0.019 0.0165
1709914698.2599 1 -0.002 -0.017 0.0151
1709914698.2675 1 -0.002 -0.016 0.0135
1709914698.2760 1 -0.001 -0.017 0.0159
1709914698.2836 1 0.000 -0.016 0.0160
1709914698.2921 1 0.001 -0.015 0.0153
1709914698.3002 1 0.002 -0.015 0.0167
1709914698.3084 1 0.002 -0.014 0.0158
1709914698.3160 1 0.006 -0.013 0.0192
1709914698.3242 1 0.009 -0.013 0.0217
1709914698.3316 1 0.009 -0.012 0.0209
1709914698.3402 1 0.010 -0.011 0.0208
1709914698.3473 1 0.011 -0.010 0.0215
1709914698.3562 1 0.012 -0.009 0.0214
1709914698.3634 1 0.012 -0.005 0.0171
1709914698.3719 1 0.014 -0.005 0.0188
1709914698.3803 1 0.015 -0.003 0.0181
1709914698.3880 1 0.016 -0.002 0.0184
1709914698.3953 1 0.018 -0.003 0.0212
1709914698.4038 1 0.018 -0.001 0.0186
1709914698.4121 1 0.018 0.001 0.0170
1709914698.4203 1 0.020 0.001 0.0190
1709914698.4277 1 0.021 0.001 0.0194
1709914698.4354 1 0.019 0.003 0.0163
1709914698.4435 1 0.021 0.003 0.0186
1709914698.4521 1 0.025 0.003 0.0212
1709914698.4594 1 0.026 0.004 0.0217
1709914698.4677 1 0.027 0.004 0.0232
1709914698.4754 1 0.027 0.004 0.0226
1709914698.4840 1 0.027 0.006 0.0215
1709914698.4928 1 0.029 0.005 0.0233
1709914698.5001 1 0.029 0.006 0.0229
1709914698.5080 1 0.029 0.006 0.0224
1709914698.5156 1 0.029 0.007 0.0222
1709914698.5238 1 0.030 0.008 0.0222
1709914698.5314 1 0.030 0.008 0.0221
1709914698.5395 1 0.031 0.008 0.0227
1709914698.5475 1 0.031 0.010 0.0209
1709914698.5559 1 0.031 0.013 0.0180
1709914698.5636 1 0.031 0.012 0.0188
1709914698.5719 1 0.032 0.014 0.0179
1709914698.5800 1 0.032 0.013 0.0190
1709914698.5875 1 0.032 0.012 0.0200
1709914698.5958 1 0.032 0.014 0.0184
1709914698.6037 1 0.033 0.013 0.0203
1709914698.6122 1 0.033 0.014 0.0194
1709914698.6203 1 0.033 0.015 0.0181
1709914698.6275 1 0.033 0.015 0.0179
1709914698.6354 1 0.032 0.016 0.0159
1709914698.6439 1 0.032 0.017 0.0149
1709914698.6520 1 0.034 0.016 0.0179
1709914698.6594 1 0.033 0.017 0.0166
1709914698.6678 1 0.033 0.017 0.0161
1709914698.6761 1 0.035 0.015 0.0193
1709914698.6844 1 0.034 0.016 0.0174
1709914698.6915 1 0.034 0.016 0.0175
1709914698.6998 1 0.034 0.015 0.0191
1709914698.7081 1 0.034 0.016 0.0178
1709914698.7158 1 0.034 0.015 0.0190
1709914698.7237 1 0.035 0.013 0.0219
1709914698.7315 1 0.034 0.014 0.0198
1709914698.7398 1 0.034 0.015 0.0195
1709914698.7480 1 0.035 0.014 0.0211
1709914698.7560 1 0.034 0.014 0.0197
1709914698.7637 1 0.034 0.014 0.0206
1709914698.7717 1 0.034 0.014 0.0206
1709914698.7806 1 0.033 0.015 0.0186
1709914698.7878 1 0.034 0.014 0.0196
1709914698.7958 1 0.034 0.014 0.0205
1709914698.8036 1 0.034 0.014 0.0197
1709914698.8116 1 0.033 0.015 0.0183
1709914698.8196 1 0.033 0.014 0.0195
1709914698.8278 1 0.033 0.014 0.0193
1709914698.8391 1 0.032 0.015 0.0164
1709914698.8439 1 0.032 0.015 0.0168
