% Edge sensor logfile log_20240304_150541.604/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709561142.4114 0 0.000 0.000 0.0000
1709561142.4202 1 0.060 -0.060 0.1200
1709561142.4272 1 0.060 -0.060 0.1200
1709561142.4346 1 0.060 -0.060 0.1200
1709561142.4432 1 0.060 -0.060 0.1200
1709561142.4509 1 0.060 -0.060 0.1200
1709561142.4594 1 0.060 -0.060 0.1200
1709561142.4666 1 0.060 -0.060 0.1200
1709561142.4754 1 0.060 -0.060 0.1200
1709561142.4828 1 0.060 -0.060 0.1200
1709561142.4915 1 0.060 -0.060 0.1200
1709561142.4999 1 0.060 -0.060 0.1200
1709561142.5069 1 0.060 -0.060 0.1200
1709561142.5156 1 0.060 -0.060 0.1200
1709561142.5242 1 0.060 -0.060 0.1200
1709561142.5308 1 0.060 -0.060 0.1200
1709561142.5388 1 0.060 -0.060 0.1200
1709561142.5471 1 0.060 -0.060 0.1200
1709561142.5545 1 0.060 -0.060 0.1200
1709561142.5630 1 0.060 -0.060 0.1200
1709561142.5719 1 0.060 -0.060 0.1200
1709561142.5794 1 0.060 -0.060 0.1200
1709561142.5892 1 0.060 -0.060 0.1200
1709561142.5949 1 0.060 -0.060 0.1200
1709561142.6025 1 0.060 -0.060 0.1200
1709561142.6106 1 0.060 -0.060 0.1200
1709561142.6193 1 0.060 -0.060 0.1200
1709561142.6269 1 0.060 -0.060 0.1200
1709561142.6348 1 0.060 -0.060 0.1200
1709561142.6440 1 0.060 -0.060 0.1200
1709561142.6505 1 0.060 -0.060 0.1200
1709561142.6587 1 0.060 -0.060 0.1200
1709561142.6685 1 0.060 -0.060 0.1200
1709561142.6793 1 0.060 -0.060 0.1200
1709561142.6831 1 0.060 -0.060 0.1200
1709561142.6925 1 0.060 -0.060 0.1200
1709561142.6993 1 0.060 -0.060 0.1200
1709561142.7070 1 0.060 -0.060 0.1200
