% Edge sensor logfile log_20240308_171315.517/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 750 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709914395.9525 0 0.000 0.000 0.0000
1709914395.9593 0 0.000 0.000 0.0000
1709914395.9671 0 0.000 0.000 0.0000
1709914395.9753 0 0.000 0.000 0.0000
1709914395.9830 0 0.000 0.000 0.0000
1709914395.9926 0 0.000 0.000 0.0000
1709914395.9997 0 0.000 0.000 0.0000
1709914396.0081 0 0.000 0.000 0.0000
1709914396.0153 0 0.000 0.000 0.0000
1709914396.0238 0 0.000 0.000 0.0000
1709914396.0315 0 0.000 0.000 0.0000
1709914396.0402 0 0.000 0.000 0.0000
1709914396.0475 0 0.000 0.000 0.0000
1709914396.0558 0 0.000 0.000 0.0000
1709914396.0634 0 0.000 0.000 0.0000
1709914396.0715 0 0.000 0.000 0.0000
1709914396.0792 0 0.000 0.000 0.0000
1709914396.0881 0 0.000 0.000 0.0000
1709914396.0967 0 0.000 0.000 0.0000
1709914396.1038 0 0.000 0.000 0.0000
1709914396.1121 0 0.000 0.000 0.0000
1709914396.1207 0 0.000 0.000 0.0000
1709914396.1273 0 0.000 0.000 0.0000
1709914396.1355 0 0.000 0.000 0.0000
1709914396.1439 0 0.000 0.000 0.0000
1709914396.1517 0 0.000 0.000 0.0000
1709914396.1595 0 0.000 0.000 0.0000
1709914396.1677 0 0.000 0.000 0.0000
1709914396.1755 0 0.000 0.000 0.0000
1709914396.1856 0 0.000 0.000 0.0000
1709914396.1918 0 0.000 0.000 0.0000
1709914396.1995 0 0.000 0.000 0.0000
1709914396.2073 0 0.000 0.000 0.0000
1709914396.2156 0 0.000 0.000 0.0000
1709914396.2234 0 0.000 0.000 0.0000
1709914396.2316 0 0.000 0.000 0.0000
1709914396.2397 0 0.000 0.000 0.0000
1709914396.2478 0 0.000 0.000 0.0000
1709914396.2554 0 0.000 0.000 0.0000
1709914396.2636 0 0.000 0.000 0.0000
1709914396.2731 0 0.000 0.000 0.0000
1709914396.2800 0 0.000 0.000 0.0000
1709914396.2872 0 0.000 0.000 0.0000
1709914396.2961 0 0.000 0.000 0.0000
1709914396.3049 0 0.000 0.000 0.0000
1709914396.3131 0 0.000 0.000 0.0000
1709914396.3197 0 0.000 0.000 0.0000
1709914396.3278 0 0.000 0.000 0.0000
1709914396.3360 0 0.000 0.000 0.0000
1709914396.3438 0 0.000 0.000 0.0000
1709914396.3522 0 0.000 0.000 0.0000
1709914396.3645 0 0.000 0.000 0.0000
1709914396.3678 0 0.000 0.000 0.0000
1709914396.3760 0 0.000 0.000 0.0000
1709914396.3832 0 0.000 0.000 0.0000
1709914396.3912 0 0.000 0.000 0.0000
1709914396.3994 0 0.000 0.000 0.0000
1709914396.4072 0 0.000 0.000 0.0000
1709914396.4161 0 0.000 0.000 0.0000
1709914396.4234 0 0.000 0.000 0.0000
1709914396.4316 0 0.000 0.000 0.0000
1709914396.4407 0 0.000 0.000 0.0000
1709914396.4477 0 0.000 0.000 0.0000
1709914396.4555 0 0.000 0.000 0.0000
1709914396.4650 0 0.000 0.000 0.0000
1709914396.4720 0 0.000 0.000 0.0000
1709914396.4792 0 0.000 0.000 0.0000
1709914396.4885 0 0.000 0.000 0.0000
1709914396.4958 0 0.000 0.000 0.0000
1709914396.5040 0 0.000 0.000 0.0000
1709914396.5119 0 0.000 0.000 0.0000
1709914396.5228 0 0.000 0.000 0.0000
1709914396.5277 0 0.000 0.000 0.0000
1709914396.5355 0 0.000 0.000 0.0000
1709914396.5443 0 0.000 0.000 0.0000
1709914396.5522 0 0.000 0.000 0.0000
1709914396.5596 0 0.000 0.000 0.0000
1709914396.5682 0 0.000 0.000 0.0000
1709914396.5767 0 0.000 0.000 0.0000
1709914396.5832 0 0.000 0.000 0.0000
1709914396.5914 0 0.000 0.000 0.0000
1709914396.5995 0 0.000 0.000 0.0000
1709914396.6081 0 0.000 0.000 0.0000
1709914396.6154 0 0.000 0.000 0.0000
