% Edge sensor logfile normalized 'log_20240216_160342.820/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708095823.7659 552 652 821 866 754 663 658 682  0.0567
1708095823.7744 503 664 923 980 843 730 745 767  0.1005
1708095823.7808 600 784 1000 1000 1000 978 1000 1000  0.1107
1708095823.7890 641 745 958 1000 866 777 821 935  0.1103
1708095823.7966 912 989 1000 1000 1000 1000 1000 1000  0.1200
1708095823.8046 628 753 991 1000 896 784 788 855  0.1101
1708095823.8126 227 466 734 812 692 606 631 660  0.0353
1708095823.8213 475 590 772 771 559 402 339 197  0.0297
1708095823.8294 811 876 1000 1000 928 772 768 727  0.1200
1708095823.8368 747 872 1000 1000 1000 964 1000 1000  0.1200
1708095823.8448 622 750 973 1000 872 751 745 805  0.1096
1708095823.8529 346 507 704 769 614 500 500 462  0.0251
1708095823.8612 651 764 1000 1000 955 857 916 1000  0.1126
1708095823.8696 861 951 1000 1000 1000 932 951 1000  0.1200
1708095823.8776 645 786 1000 1000 973 878 914 1000  0.1133
1708095823.8846 341 590 864 949 820 707 726 760  0.0960
1708095823.8927 114 344 600 677 534 442 419 367  0.0000
1708095823.9010 556 714 953 1000 845 723 710 660  0.0907
1708095823.9094 577 738 986 1000 925 843 881 917  0.1069
1708095823.9168 619 748 991 1000 875 763 786 790  0.1092
1708095823.9255 433 574 774 831 683 567 592 590  0.0387
1708095823.9327 794 865 1000 1000 879 701 646 550  0.0860
1708095823.9408 624 741 965 1000 873 756 790 827  0.1089
1708095823.9492 535 676 920 948 825 716 737 735  0.1012
1708095823.9575 566 719 954 1000 904 777 811 832  0.1050
1708095823.9655 0 158 446 582 436 343 365 315  0.0000
1708095823.9735 269 423 637 719 579 467 493 437  0.0063
1708095823.9810 800 860 1000 1000 966 802 796 800  0.1200
1708095823.9893 566 693 932 1000 877 746 732 712  0.1024
1708095823.9967 388 567 798 918 776 686 683 687  0.0560
1708095824.0050 836 808 1000 1000 820 661 551 440  0.0815
1708095824.0128 825 910 1000 1000 1000 1000 1000 1000  0.1200
1708095824.0208 919 962 1000 1000 1000 1000 1000 1000  0.1200
1708095824.0292 607 693 911 1000 916 797 757 785  0.1023
1708095824.0370 154 344 600 757 667 560 524 497  0.0171
1708095824.0464 33 220 453 630 523 442 353 335  0.0000
1708095824.0537 571 588 737 844 671 488 392 300  0.0357
1708095824.0610 760 810 1000 1000 1000 1000 1000 1000  0.1200
1708095824.0694 594 629 871 1000 928 791 706 757  0.0978
1708095824.0768 566 543 729 852 722 544 425 385  0.0391
1708095824.0855 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095824.0927 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095824.1008 628 635 888 1000 1000 929 854 965  0.0985
1708095824.1095 569 604 829 1000 959 798 712 737  0.0955
1708095824.1173 303 407 652 904 886 728 600 632  0.0519
1708095824.1255 188 228 414 558 520 388 244 162  0.0000
1708095824.1332 940 876 1000 1000 1000 989 819 822  0.1200
1708095824.1413 617 629 829 1000 1000 897 718 740  0.0968
1708095824.1494 579 598 798 970 1000 851 693 725  0.0941
1708095824.1572 1000 962 1000 1000 1000 1000 846 872  0.1200
1708095824.1654 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095824.1732 779 762 944 1000 1000 1000 1000 1000  0.1200
1708095824.1810 605 621 786 958 1000 885 724 722  0.0946
1708095824.1894 199 335 484 710 859 724 574 510  0.0378
1708095824.1967 97 230 401 665 799 710 570 560  0.0310
1708095824.2047 749 700 760 887 960 791 543 352  0.0920
1708095824.2129 634 643 750 960 1000 1000 858 785  0.0937
1708095824.2207 456 518 597 814 1000 932 755 702  0.0776
1708095824.2297 569 537 560 703 841 746 518 312  0.0381
1708095824.2369 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095824.2452 1000 998 1000 1000 1000 1000 1000 1000  0.1200
1708095824.2527 643 648 692 835 1000 1000 885 765  0.0848
1708095824.2610 284 370 402 561 804 862 677 502  0.0395
1708095824.2687 397 473 517 675 900 962 766 522  0.0542
1708095824.2814 212 273 267 410 626 738 535 270  0.0090
1708095824.2850 662 676 697 793 989 1000 900 667  0.0828
1708095824.2945 632 633 642 797 989 1000 972 790  0.0793
1708095824.3013 322 387 388 473 674 827 675 412  0.0286
1708095824.3107 1000 889 838 880 1000 1000 1000 850  0.1200
1708095824.3199 944 924 987 1000 1000 1000 1000 1000  0.1200
1708095824.3255 670 667 685 753 984 1000 1000 1000  0.0819
1708095824.3331 460 528 543 620 804 1000 1000 892  0.0611
1708095824.3409 507 538 510 516 650 841 809 560  0.0373
1708095824.3491 284 359 375 424 619 862 900 762  0.0457
1708095824.3578 443 442 392 350 461 615 584 322  0.0000
1708095824.3661 611 636 647 655 813 1000 1000 870  0.0637
1708095824.3740 286 378 411 422 575 814 897 757  0.0425
1708095824.3855 590 640 625 608 726 924 1000 827  0.0552
1708095824.3893 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708095824.3971 889 898 914 977 1000 1000 1000 1000  0.1200
1708095824.4061 577 621 644 639 761 996 1000 1000  0.0600
1708095824.4135 307 395 383 381 481 719 833 635  0.0300
1708095824.4206 607 654 637 615 763 973 1000 1000  0.0587
1708095824.4287 707 691 673 639 735 925 1000 980  0.1200
1708095824.4369 600 616 581 568 666 865 998 820  0.0485
