% Edge sensor logfile normalized 'log_20240304_151447.935/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709561688.7350 0 0 0 0 0 0 0 0  0.0000
1709561688.7421 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7502 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7639 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7663 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7731 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7810 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7887 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.7968 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8047 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8128 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8216 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8299 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8375 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8461 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8528 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8610 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8689 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8774 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8856 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.8927 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9011 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9091 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9174 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9248 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9340 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9414 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9492 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9572 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9646 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9757 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9823 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9895 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561688.9978 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0048 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0208 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0230 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0387 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0504 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0636 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0657 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0666 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0809 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0842 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0852 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.0939 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1007 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1094 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1198 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1262 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1334 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1408 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1487 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1577 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1661 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1729 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1814 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1895 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.1972 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2082 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2146 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2208 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2290 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2373 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2488 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2536 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2619 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2777 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2859 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.2942 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.3037 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.3117 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.3176 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.3255 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561689.3357 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
