% Edge sensor logfile normalized 'log_20240216_152707.963/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708093628.5681 0 0 0 0 0 0 0 0  0.0000
1708093628.5761 0 0 0 0 0 0 0 0  0.0000
1708093628.5835 0 0 0 0 0 0 0 0  0.0000
1708093628.5915 0 0 0 0 0 0 0 0  0.0000
1708093628.6005 2 0 0 0 0 0 0 0  0.0000
1708093628.6088 0 0 0 0 0 0 0 0  0.0000
1708093628.6163 0 0 0 0 0 0 0 0  0.0000
1708093628.6242 0 0 0 0 0 0 0 0  0.0000
1708093628.6323 0 0 0 0 0 0 0 0  0.0000
1708093628.6395 8 10 10 3 3 5 7 7  0.0000
1708093628.6493 0 0 1 1 0 0 0 0  0.0000
1708093628.6564 0 0 0 0 0 0 0 0  0.0000
1708093628.6637 6 0 1 0 0 0 0 0  0.0000
1708093628.6724 0 0 0 0 0 0 0 15  0.0000
1708093628.6795 0 0 0 0 0 1 7 12  0.0000
1708093628.6881 0 0 0 0 0 0 0 0  0.0000
1708093628.6959 0 0 0 0 0 0 0 0  0.0000
1708093628.7040 12 0 0 0 0 0 0 0  0.0000
1708093628.7124 8 1 0 0 0 0 1 2  0.0000
1708093628.7201 0 0 0 3 0 0 0 5  0.0000
1708093628.7275 23 3 3 0 0 0 0 0  0.0000
1708093628.7361 0 0 0 0 0 0 0 0  0.0000
1708093628.7436 0 0 0 10 0 0 0 0  0.0000
1708093628.7517 4 0 1 0 0 0 15 10  0.0000
1708093628.7596 4 5 5 1 0 0 3 7  0.0000
1708093628.7684 8 1 0 1 0 0 9 2  0.0000
1708093628.7764 2 0 0 0 0 0 0 5  0.0000
1708093628.7840 10 0 0 0 0 0 0 0  0.0000
1708093628.7915 19 0 0 0 0 0 0 17  0.0000
1708093628.7997 19 8 6 5 1 0 11 2  0.0000
1708093628.8079 6 3 0 8 0 0 5 15  0.0000
1708093628.8155 19 8 0 1 0 0 1 7  0.0000
1708093628.8238 12 5 15 6 12 7 11 17  0.0000
1708093628.8322 16 8 5 0 0 1 9 10  0.0000
1708093628.8395 14 10 8 8 1 1 15 17  0.0000
1708093628.8478 12 17 10 1 5 3 0 5  0.0000
1708093628.8562 10 0 1 5 0 0 3 5  0.0000
1708093628.8641 0 0 0 0 0 0 3 10  0.0000
1708093628.8729 10 3 0 0 0 0 0 0  0.0000
1708093628.8800 27 12 12 1 14 21 13 0  0.0000
1708093628.8875 19 5 6 0 3 3 9 15  0.0000
1708093628.8958 19 3 6 1 0 7 1 10  0.0000
1708093628.9042 16 8 8 3 0 1 5 5  0.0000
1708093628.9119 42 25 13 13 17 19 27 25  0.0000
1708093628.9195 19 20 20 31 33 17 33 50  0.0000
1708093628.9276 23 15 5 1 8 10 15 10  0.0000
1708093628.9358 19 17 15 3 0 10 13 22  0.0000
1708093628.9436 21 15 10 3 10 14 15 15  0.0000
1708093628.9517 16 8 8 3 7 1 23 12  0.0000
1708093628.9595 8 0 3 0 7 7 0 25  0.0000
1708093628.9682 23 8 20 3 0 8 9 0  0.0000
1708093628.9764 23 17 20 10 5 12 17 17  0.0000
1708093628.9836 19 15 15 19 8 19 31 32  0.0000
1708093628.9915 25 17 17 8 15 12 17 22  0.0000
1708093628.9997 36 32 24 17 17 22 23 22  0.0000
1708093629.0099 44 27 36 29 21 24 36 45  0.0000
1708093629.0156 31 17 22 15 15 17 27 25  0.0000
1708093629.0237 27 24 17 25 15 21 25 40  0.0000
1708093629.0322 40 30 19 22 17 8 23 35  0.0000
1708093629.0395 29 27 29 20 28 24 36 30  0.0000
1708093629.0481 19 17 5 17 17 26 27 37  0.0000
1708093629.0557 16 17 15 25 17 15 33 35  0.0000
1708093629.0637 36 27 29 10 12 31 31 40  0.0000
1708093629.0721 40 29 31 32 24 29 31 25  0.0000
1708093629.0795 38 24 27 25 17 24 40 45  0.0000
1708093629.0876 46 30 31 22 19 31 34 30  0.0000
1708093629.0961 33 32 39 38 39 22 33 37  0.0000
1708093629.1042 44 41 36 19 35 38 42 47  0.0000
1708093629.1117 57 43 46 32 37 37 31 47  0.0000
1708093629.1199 46 32 32 34 26 35 50 47  0.0000
1708093629.1283 48 41 38 34 28 33 48 47  0.0000
1708093629.1361 42 25 36 41 31 31 48 50  0.0000
1708093629.1443 38 43 38 41 30 17 29 50  0.0000
1708093629.1514 61 37 46 51 42 44 44 45  0.0000
1708093629.1629 61 41 31 39 47 38 54 62  0.0000
1708093629.1678 70 53 48 39 42 49 50 65  0.0000
1708093629.1762 48 37 36 46 40 37 52 47  0.0000
1708093629.1842 70 51 59 62 56 51 54 75  0.0000
1708093629.1923 76 56 57 60 60 68 73 87  0.0000
1708093629.1995 65 58 46 48 49 51 66 42  0.0000
1708093629.2080 63 60 57 58 49 49 69 72  0.0000
1708093629.2163 63 46 53 55 53 42 58 67  0.0000
