% Edge sensor logfile normalized 'log_20240304_151556.992/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709561758.6306 0 0 0 0 0 0 0 0  0.0000
1709561758.6449 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6573 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6618 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6739 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6788 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6856 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6884 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.6977 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7064 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7150 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7253 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7277 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7385 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7486 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7531 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7586 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7675 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7834 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.7924 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8017 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8127 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8206 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8337 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8352 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8511 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8752 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8767 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8783 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8804 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.8980 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9002 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9032 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9137 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9202 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9254 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9272 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9405 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9589 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9728 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9749 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561758.9764 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0002 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0023 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0074 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0120 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0319 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0343 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0429 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0466 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0591 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0665 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0729 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0838 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0868 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.0968 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1033 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1109 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1186 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1269 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1359 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1435 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1511 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1596 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1671 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1748 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1840 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1918 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.1996 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2085 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2148 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2233 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2321 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2388 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2467 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2554 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2632 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2714 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2788 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2873 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.2949 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3029 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3120 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3192 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3273 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3346 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3431 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3513 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3590 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3693 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3758 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3846 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.3914 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4055 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4094 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4155 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4235 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4322 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4464 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4491 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4558 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4631 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4719 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709561759.4790 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
