% Edge logfile: log_20240224_120650.048/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708772810.8862 2 1 0.0000 0.0000 0.0000 0
1708772810.8942 2 1 0.0000 0.0094 0.4620 0
1708772810.9024 2 1 0.0000 0.0000 0.0000 0
1708772810.9102 2 1 0.0000 0.0000 0.0000 0
1708772810.9184 2 1 0.0000 0.0000 0.0000 0
1708772810.9255 2 1 0.0000 0.0086 0.4141 0
1708772810.9339 2 1 0.0000 0.0000 0.0000 0
1708772810.9423 2 1 0.0000 0.0000 0.0000 0
1708772810.9498 2 1 0.0000 0.0091 0.4261 0
1708772810.9582 2 1 0.0000 0.0000 0.0000 0
1708772810.9660 2 1 0.0000 0.0087 0.3961 0
1708772810.9745 2 1 0.0000 0.0000 0.0000 0
1708772810.9817 2 1 0.0000 0.0000 0.0000 0
1708772810.9900 2 1 0.0000 0.0000 0.0000 0
1708772810.9977 2 1 0.0000 0.0000 0.0000 0
1708772811.0058 2 1 0.0000 0.0000 0.0000 0
1708772811.0145 2 1 0.0000 0.0000 0.0000 0
1708772811.0220 2 1 0.0000 0.0000 0.0000 0
1708772811.0303 2 1 0.0000 0.0000 0.0000 0
1708772811.0377 2 1 0.0000 0.0000 0.0000 0
1708772811.0464 2 1 0.0000 -0.0034 -0.2073 0
1708772811.0538 2 1 0.0000 -0.0035 -0.2089 0
1708772811.0626 2 1 0.0000 -0.0037 -0.2138 0
1708772811.0700 2 1 0.0000 -0.0045 -0.2455 0
1708772811.0780 2 1 0.0000 -0.0031 -0.1698 0
1708772811.0860 2 1 0.0000 -0.0050 -0.2565 0
1708772811.0943 2 1 0.0000 -0.0044 -0.2200 0
1708772811.1023 2 1 0.0000 -0.0061 -0.3007 0
1708772811.1094 2 1 0.0000 -0.0037 -0.1731 0
1708772811.1178 2 1 0.0000 -0.0071 -0.3381 0
1708772811.1258 2 1 0.0000 -0.0060 -0.2760 0
1708772811.1337 2 1 0.0000 -0.0036 -0.1505 0
1708772811.1421 2 1 0.0000 -0.0042 -0.1744 0
1708772811.1500 2 1 0.0000 -0.0046 -0.1912 0
1708772811.1583 2 1 0.0000 -0.0041 -0.1618 0
1708772811.1656 2 1 0.0000 -0.0041 -0.1587 0
1708772811.1737 2 1 0.0000 -0.0032 -0.1143 0
1708772811.1890 2 1 0.0000 -0.0041 -0.1547 0
1708772811.1917 2 1 0.0000 -0.0048 -0.1856 0
1708772811.1986 2 1 0.0000 -0.0041 -0.1497 0
1708772811.2060 2 1 0.0000 -0.0046 -0.1708 0
1708772811.2142 2 1 0.0000 -0.0033 -0.1036 0
1708772811.2223 2 1 0.0000 -0.0042 -0.1472 0
1708772811.2298 2 1 0.0000 -0.0039 -0.1307 0
1708772811.2376 2 1 0.0000 -0.0041 -0.1379 0
1708772811.2463 2 1 0.0000 -0.0036 -0.1104 0
1708772811.2534 2 1 0.0000 -0.0029 -0.0778 0
1708772811.2619 2 1 0.0000 -0.0031 -0.0859 0
1708772811.2699 2 1 0.0000 -0.0032 -0.0933 0
1708772811.2784 2 1 0.0000 -0.0022 -0.0410 0
1708772811.2854 2 1 0.0000 -0.0023 -0.0451 0
1708772811.2938 2 1 0.0000 -0.0027 -0.0669 0
1708772811.3019 2 1 0.0000 -0.0034 -0.1039 0
1708772811.3096 2 1 0.0000 -0.0019 -0.0254 0
1708772811.3179 2 1 0.0000 -0.0027 -0.0669 0
1708772811.3261 2 1 0.0000 -0.0011 0.0098 0
1708772811.3340 2 1 0.0000 -0.0011 0.0109 0
1708772811.3418 2 1 0.0000 -0.0009 0.0165 0
1708772811.3512 2 1 0.0000 -0.0017 -0.0229 0
1708772811.3578 2 1 0.0000 -0.0008 0.0185 0
1708772811.3663 2 1 0.0000 -0.0008 0.0186 0
1708772811.3744 2 1 0.0000 0.0004 0.0738 0
1708772811.3826 2 1 0.0000 -0.0015 -0.0219 0
1708772811.3898 2 1 0.0000 -0.0016 -0.0291 0
1708772811.3981 2 1 0.0000 -0.0006 0.0209 0
1708772811.4057 2 1 0.0000 -0.0008 0.0096 0
1708772811.4139 2 1 0.0000 0.0001 0.0539 0
1708772811.4218 2 1 0.0000 0.0001 0.0512 0
1708772811.4299 2 1 0.0000 0.0004 0.0591 0
1708772811.4381 2 1 0.0000 -0.0007 0.0043 0
1708772811.4464 2 1 0.0000 -0.0004 0.0166 0
1708772811.4538 2 1 0.0000 0.0004 0.0559 0
1708772811.4615 2 1 0.0000 0.0001 0.0389 0
1708772811.4704 2 1 0.0000 -0.0002 0.0228 0
1708772811.4777 2 1 0.0000 -0.0010 -0.0161 0
1708772811.4864 2 1 0.0000 0.0000 0.0330 0
1708772811.4936 2 1 0.0000 0.0005 0.0526 0
1708772811.5020 2 1 0.0000 0.0003 0.0419 0
1708772811.5100 2 1 0.0000 0.0004 0.0423 0
1708772811.5184 2 1 0.0000 0.0017 0.1068 0
1708772811.5257 2 1 0.0000 0.0008 0.0617 0
1708772811.5341 2 1 0.0000 0.0010 0.0674 0
1708772811.5424 2 1 0.0000 0.0013 0.0818 0
1708772811.5497 2 1 0.0000 0.0003 0.0256 0
1708772811.5584 2 1 0.0000 0.0005 0.0389 0
1708772811.5658 2 1 0.0000 -0.0004 -0.0094 0
1708772811.5741 2 1 0.0000 0.0010 0.0600 0
1708772811.5820 2 1 0.0000 0.0001 0.0162 0
1708772811.5898 2 1 0.0000 0.0000 0.0083 0
1708772811.5981 2 1 0.0000 -0.0005 -0.0177 0
1708772811.6059 2 1 0.0000 0.0009 0.0517 0
1708772811.6136 2 1 0.0000 0.0005 0.0302 0
1708772811.6220 2 1 0.0000 -0.0003 -0.0097 0
1708772811.6301 2 1 0.0000 -0.0006 -0.0222 0
1708772811.6380 2 1 0.0000 -0.0009 -0.0364 0
1708772811.6463 2 1 0.0000 -0.0010 -0.0443 0
1708772811.6536 2 1 0.0000 0.0000 0.0078 0
1708772811.6618 2 1 0.0000 -0.0014 -0.0594 0
1708772811.6701 2 1 0.0000 -0.0009 -0.0344 0
1708772811.6780 2 1 0.0000 -0.0013 -0.0563 0
1708772811.6860 2 1 0.0000 -0.0016 -0.0696 0
1708772811.6943 2 1 0.0000 -0.0008 -0.0283 0
1708772811.7021 2 1 0.0000 -0.0017 -0.0691 0
1708772811.7104 2 1 0.0000 -0.0013 -0.0487 0
1708772811.7179 2 1 0.0000 -0.0016 -0.0633 0
1708772811.7258 2 1 0.0000 -0.0013 -0.0477 0
1708772811.7337 2 1 0.0000 0.0009 0.0595 0
1708772811.7419 2 1 0.0000 -0.0019 -0.0806 0
1708772811.7499 2 1 0.0000 -0.0010 -0.0344 0
1708772811.7582 2 1 0.0000 -0.0012 -0.0441 0
1708772811.7654 2 1 0.0000 -0.0016 -0.0632 0
1708772811.7743 2 1 0.0000 -0.0001 0.0159 0
1708772811.7824 2 1 0.0000 0.0004 0.0372 0
1708772811.7908 2 1 0.0000 0.0003 0.0306 0
1708772811.7983 2 1 0.0000 -0.0003 -0.0006 0
1708772811.8061 2 1 0.0000 0.0001 0.0183 0
1708772811.8142 2 1 0.0000 0.0009 0.0581 0
1708772811.8228 2 1 0.0000 -0.0013 -0.0501 0
