% Edge sensor logfile normalized 'log_20240219_144856.122/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708350536.5248 0 0 0 0 0 0 0 0  0.0000
1708350536.5315 318 308 321 334 339 349 353 352  0.1200
1708350536.5407 337 327 324 348 339 365 365 372  0.1200
1708350536.5481 326 327 333 346 357 363 368 362  0.1200
1708350536.5557 341 340 333 363 349 372 374 367  0.1200
1708350536.5643 356 345 343 357 353 372 382 370  0.1200
1708350536.5718 324 330 326 357 357 373 388 377  0.1200
1708350536.5798 326 328 328 350 357 365 372 370  0.1200
1708350536.5884 339 337 326 350 353 361 365 365  0.1200
1708350536.5959 343 339 340 355 367 379 378 380  0.1200
1708350536.6037 324 316 315 350 357 366 372 385  0.1200
1708350536.6127 314 318 310 325 339 352 353 347  0.1200
1708350536.6202 329 330 324 348 348 361 361 352  0.1200
1708350536.6286 337 333 331 344 364 370 368 362  0.1200
1708350536.6370 337 330 335 350 367 382 376 382  0.1200
1708350536.6435 339 337 328 348 355 368 370 365  0.1200
1708350536.6514 346 337 328 358 355 370 365 372  0.1200
1708350536.6604 343 337 335 351 365 361 386 362  0.1200
1708350536.6681 346 339 328 376 360 359 370 360  0.1200
1708350536.6769 318 325 333 355 364 370 370 387  0.1200
1708350536.6847 333 321 331 353 357 366 366 350  0.1200
1708350536.6916 316 311 321 341 353 388 374 380  0.1200
1708350536.7035 312 335 329 346 351 361 363 352  0.1200
1708350536.7126 356 339 326 357 376 354 380 375  0.1200
1708350536.7159 335 337 350 350 362 368 390 370  0.1200
1708350536.7242 322 333 338 348 355 377 370 377  0.1200
1708350536.7368 316 323 321 344 357 368 357 377  0.1200
1708350536.7401 339 332 333 357 364 368 361 362  0.1200
1708350536.7497 326 344 333 362 364 363 372 395  0.1200
1708350536.7564 329 325 336 355 371 358 382 397  0.1200
1708350536.7655 333 327 335 369 364 372 384 395  0.1200
1708350536.7715 322 327 324 348 360 370 368 395  0.1200
1708350536.7804 337 342 333 367 362 379 370 395  0.1200
1708350536.7883 348 327 326 350 369 405 368 392  0.1200
1708350536.7956 324 325 336 353 374 380 380 392  0.1200
1708350536.8047 335 328 331 348 365 377 374 397  0.1200
1708350536.8127 312 320 321 363 371 372 384 372  0.1200
1708350536.8204 329 323 350 348 367 377 372 405  0.1200
1708350536.8288 335 335 340 350 364 380 380 412  0.1200
1708350536.8361 337 344 352 360 385 388 382 392  0.1200
1708350536.8446 335 339 348 365 371 382 382 402  0.1200
1708350536.8531 337 321 333 351 362 363 363 372  0.1200
1708350536.8602 354 339 340 360 373 368 378 362  0.1200
1708350536.8683 329 337 335 365 365 361 361 370  0.1200
1708350536.8770 320 318 331 337 355 356 359 362  0.1200
1708350536.8838 335 342 355 360 367 370 363 367  0.1200
1708350536.8923 324 345 345 350 362 372 361 387  0.1200
1708350536.9006 331 342 338 353 373 373 368 397  0.1200
1708350536.9084 331 340 350 351 367 370 378 382  0.1200
1708350536.9158 358 352 355 370 374 366 378 377  0.1200
1708350536.9250 346 342 355 363 374 372 384 412  0.1200
1708350536.9317 333 328 340 350 355 368 366 370  0.1200
1708350536.9405 348 347 352 358 358 375 378 400  0.1200
1708350536.9485 339 345 352 351 365 370 370 392  0.1200
1708350536.9562 333 344 340 363 365 370 374 387  0.1200
1708350536.9637 326 325 340 344 357 366 363 375  0.1200
1708350536.9729 333 342 342 346 348 363 361 382  0.1200
1708350536.9804 331 345 347 358 360 365 363 377  0.1200
1708350536.9885 339 344 350 353 358 370 378 387  0.1200
1708350536.9966 335 354 350 357 362 368 372 375  0.1200
1708350537.0043 360 356 354 376 373 379 372 397  0.1200
1708350537.0123 343 344 350 353 362 380 386 392  0.1200
1708350537.0204 339 337 354 362 365 380 382 400  0.1200
1708350537.0278 341 345 352 357 362 372 384 417  0.1200
1708350537.0358 348 337 348 353 357 370 374 397  0.1200
1708350537.0450 324 332 350 360 360 373 376 407  0.1200
1708350537.0520 322 323 331 348 348 359 349 365  0.1200
1708350537.0603 339 337 354 350 358 370 370 397  0.1200
1708350537.0691 339 352 357 363 369 377 386 430  0.1200
1708350537.0791 329 332 352 357 369 377 380 405  0.1200
1708350537.0848 337 340 343 343 362 380 380 407  0.1200
1708350537.0941 352 345 347 348 362 373 382 390  0.1200
1708350537.1004 352 347 350 362 376 389 403 417  0.1200
1708350537.1081 346 349 361 370 371 386 384 400  0.1200
1708350537.1183 335 337 359 362 369 375 382 395  0.1200
1708350537.1240 339 342 345 353 360 375 396 420  0.1200
1708350537.1324 333 335 350 358 367 379 386 402  0.1200
1708350537.1421 335 337 342 346 355 373 386 405  0.1200
1708350537.1483 354 347 357 367 362 370 382 397  0.1200
1708350537.1562 341 342 352 350 357 379 380 417  0.1200
1708350537.1663 343 349 347 344 355 372 382 385  0.1200
1708350537.1720 333 340 340 350 351 365 382 387  0.1200
1708350537.1805 356 349 362 360 362 366 374 402  0.1200
1708350537.1886 346 347 359 363 367 379 386 402  0.1200
1708350537.1963 339 344 348 351 360 356 372 402  0.1200
1708350537.2036 348 342 348 348 358 372 365 387  0.1200
