% Edge sensor logfile normalized 'log_20240216_161218.645/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708096338.7663 0 0 0 0 0 0 0 0  0.0000
1708096338.7759 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096338.7817 755 771 848 1000 1000 1000 1000 1000  0.1200
1708096338.7897 273 314 331 533 753 772 623 567  0.0296
1708096338.7973 594 593 609 811 1000 1000 819 677  0.0752
1708096338.8053 866 786 782 970 1000 1000 941 860  0.1200
1708096338.8134 441 509 586 833 1000 1000 1000 1000  0.0778
1708096338.8210 227 232 220 402 630 596 411 222  0.0000
1708096338.8299 239 292 281 429 628 548 281 0  0.0000
1708096338.8379 581 566 585 795 1000 991 827 727  0.0763
1708096338.8459 921 827 836 1000 1000 1000 959 857  0.1200
1708096338.8548 830 755 767 979 1000 1000 1000 1000  0.1200
1708096338.8615 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096338.8695 464 518 541 785 1000 1000 908 910  0.0745
1708096338.8786 600 597 609 828 1000 1000 848 780  0.0786
1708096338.8860 963 874 873 1000 1000 1000 1000 1000  0.1200
1708096338.8935 535 552 586 826 1000 1000 930 927  0.0776
1708096338.9026 108 220 255 538 777 818 675 592  0.0368
1708096338.9095 307 287 232 363 522 456 176 0  0.0000
1708096338.9179 562 561 578 762 973 917 695 522  0.0568
1708096338.9276 972 912 928 1000 1000 1000 1000 1000  0.1200
1708096338.9342 666 628 623 840 1000 1000 930 852  0.0796
1708096338.9418 1000 881 835 1000 1000 1000 920 805  0.1200
1708096338.9513 980 938 984 1000 1000 1000 1000 1000  0.1200
1708096338.9587 639 648 678 894 1000 1000 1000 1000  0.0840
1708096338.9658 953 901 930 1000 1000 1000 1000 1000  0.1200
1708096338.9748 577 590 607 798 1000 1000 867 780  0.0774
1708096338.9822 316 421 486 715 944 980 807 700  0.0697
1708096338.9904 93 172 168 360 623 668 512 387  0.0000
1708096338.9983 639 569 503 636 774 761 510 227  0.0305
1708096339.0057 870 848 862 1000 1000 1000 1000 1000  0.1200
1708096339.0135 622 607 602 774 996 1000 869 767  0.0759
1708096339.0220 622 612 609 750 980 1000 891 757  0.0747
1708096339.0295 1000 953 937 1000 1000 1000 1000 965  0.1200
1708096339.0382 1000 951 965 1000 1000 1000 1000 1000  0.1200
1708096339.0458 832 820 842 980 1000 1000 1000 1000  0.1200
1708096339.0542 662 647 621 769 978 1000 961 832  0.0766
1708096339.0618 316 416 409 551 799 992 842 742  0.0583
1708096339.0700 178 321 364 521 774 985 883 727  0.0564
1708096339.0775 452 419 352 381 545 701 561 297  0.0002
1708096339.0857 711 722 725 771 968 1000 1000 852  0.1200
1708096339.0942 611 617 616 668 873 1000 1000 905  0.0659
1708096339.1017 229 316 333 363 564 788 770 610  0.0314
1708096339.1104 849 764 718 698 859 1000 1000 930  0.1200
1708096339.1196 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096339.1262 709 746 814 887 1000 1000 1000 1000  0.1200
1708096339.1341 581 605 628 611 760 991 1000 1000  0.0583
1708096339.1440 269 354 345 306 422 643 743 577  0.0118
1708096339.1496 475 540 560 558 680 920 1000 1000  0.0500
1708096339.1580 452 507 538 535 651 922 1000 1000  0.0483
1708096339.1662 337 378 347 287 321 539 669 537  0.0000
1708096339.1774 486 571 590 573 673 878 1000 1000  0.0492
1708096339.1820 307 370 361 332 355 566 743 585  0.0088
1708096339.1901 651 669 664 606 666 910 1000 1000  0.0490
1708096339.1978 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096339.2058 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096339.2148 386 481 531 530 607 841 1000 1000  0.0446
1708096339.2222 486 511 470 455 483 668 833 712  0.0310
1708096339.2299 660 671 663 660 740 966 1000 1000  0.0600
1708096339.2380 571 650 706 762 889 1000 1000 1000  0.0876
1708096339.2457 104 199 218 225 317 560 761 687  0.0193
1708096339.2536 278 359 399 421 531 770 959 870  0.0393
1708096339.2627 524 533 538 492 579 744 885 717  0.0389
1708096339.2702 615 628 644 642 733 938 1000 1000  0.0576
1708096339.2781 832 793 789 814 905 1000 1000 1000  0.1200
1708096339.2864 1000 1000 1000 974 1000 1000 1000 1000  0.1200
1708096339.2944 363 430 458 467 614 827 998 870  0.0445
1708096339.3024 598 602 609 599 701 890 986 792  0.0516
1708096339.3103 651 676 699 703 833 1000 1000 1000  0.0814
1708096339.3188 583 616 654 677 806 1000 1000 1000  0.0655
1708096339.3258 227 390 444 512 673 911 1000 980  0.0495
1708096339.3348 95 223 255 263 390 627 780 627  0.0179
1708096339.3415 596 617 623 632 737 920 1000 810  0.0575
1708096339.3495 622 631 642 655 747 948 1000 975  0.0602
1708096339.3585 634 660 671 662 765 989 1000 1000  0.0622
1708096339.3663 864 776 767 717 815 1000 1000 1000  0.1200
1708096339.3740 409 461 473 445 527 747 864 720  0.0379
1708096339.3818 609 611 637 629 763 996 1000 1000  0.0595
1708096339.3895 760 726 727 696 808 1000 1000 1000  0.1200
1708096339.3976 643 666 684 663 765 994 1000 1000  0.0624
1708096339.4060 445 526 588 620 730 966 1000 1000  0.0561
1708096339.4136 159 271 302 299 387 604 755 607  0.0126
1708096339.4222 605 624 626 608 651 834 968 787  0.0468
1708096339.4302 910 831 840 847 877 1000 1000 1000  0.1200
1708096339.4391 634 623 654 679 705 918 1000 1000  0.0547
1708096339.4463 496 542 588 589 662 858 1000 1000  0.0481
1708096339.4541 488 502 487 455 502 664 840 705  0.0308
