% Edge sensor logfile normalized 'log_20240224_142048.952/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708780849.6873 17 34 321 592 530 246 34 27  0.0000
1708780849.6947 60 38 242 688 918 549 120 54  0.0264
1708780849.7026 6 14 197 621 841 498 113 22  0.0180
1708780849.7111 24 27 220 644 873 523 109 11  0.0214
1708780849.7180 78 36 235 693 914 564 141 69  0.0271
1708780849.7263 24 7 206 611 853 530 137 67  0.0190
1708780849.7346 35 42 227 613 846 517 120 0  0.0183
1708780849.7421 60 33 229 642 876 547 126 0  0.0221
1708780849.7502 20 25 224 588 791 488 137 0  0.0128
1708780849.7584 0 40 222 567 761 477 130 22  0.0091
1708780849.7676 26 12 233 564 753 450 115 56  0.0078
1708780849.7738 53 31 240 597 780 465 126 51  0.0118
1708780849.7821 0 16 198 538 695 387 98 31  0.0000
1708780849.7904 20 42 254 571 692 397 113 33  0.0000
1708780849.7987 37 36 271 611 721 443 128 69  0.0046
1708780849.8059 0 5 213 501 608 362 87 38  0.0000
1708780849.8138 26 18 251 552 603 346 93 9  0.0000
1708780849.8221 37 25 276 578 629 372 111 47  0.0000
1708780849.8304 0 18 236 479 520 297 67 2  0.0000
1708780849.8389 22 49 280 527 520 294 69 18  0.0000
1708780849.8550 60 91 361 594 561 307 67 33  0.0000
1708780849.8568 0 71 301 480 453 224 32 4  0.0000
1708780849.8625 26 102 350 545 488 238 36 27  0.0000
1708780849.8700 58 143 437 616 514 253 47 67  0.0000
1708780849.8781 0 113 372 487 396 175 16 9  0.0000
1708780849.8861 15 159 437 540 410 154 27 45  0.0000
1708780849.8941 33 190 508 625 440 163 18 27  0.0000
1708780849.9023 0 177 448 548 360 105 18 11  0.0000
1708780849.9102 15 236 542 621 366 107 27 18  0.0000
1708780849.9185 55 297 647 681 393 86 29 36  0.0000
1708780849.9267 15 253 587 614 326 49 29 6  0.0000
1708780849.9345 53 324 687 675 347 62 31 4  0.0000
1708780849.9424 104 414 815 777 370 69 56 49  0.0253
1708780849.9499 69 434 846 719 320 39 34 31  0.0240
1708780849.9588 66 466 880 714 276 28 27 29  0.0251
1708780849.9660 100 533 965 703 264 35 27 18  0.0278
1708780849.9743 180 618 1000 721 274 44 29 54  0.0314
1708780849.9838 174 594 925 620 208 40 38 40  0.0243
1708780849.9904 254 644 913 557 168 37 32 29  0.0238
1708780849.9980 359 710 905 522 133 32 32 54  0.0268
1708780850.0067 334 664 766 416 86 30 27 51  0.0143
1708780850.0156 459 779 777 367 59 15 25 42  0.0246
1708780850.0220 591 889 784 367 57 37 40 56  0.0315
1708780850.0303 493 807 685 297 34 17 38 33  0.0209
1708780850.0384 593 902 698 280 26 11 18 29  0.0282
1708780850.0458 772 1000 725 282 38 22 31 47  0.0353
1708780850.0540 683 926 609 205 36 54 38 33  0.0282
1708780850.0622 796 966 564 170 29 25 31 40  0.0285
1708780850.0704 946 1000 558 158 40 20 23 31  0.0288
1708780850.0783 729 816 426 102 27 25 32 22  0.0222
