% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708347611.4572 0 0 0 0
1708347611.4653 0 0 0 0
1708347611.4727 4294967295 4294967295 -1 -1
1708347611.4803 4294967295 0 0 1
1708347611.4883 4294967295 0 0 0
1708347611.4963 4294967295 0 0 0
1708347611.5050 4294967295 0 0 0
1708347611.5120 4294967295 0 0 0
1708347611.5207 4294967295 0 0 0
1708347611.5283 4294967295 0 0 0
1708347611.5368 4294967295 0 0 0
1708347611.5454 4294967295 0 0 0
1708347611.5529 4294967295 0 0 0
1708347611.5606 4294967295 0 0 0
1708347611.5687 4294967295 0 0 0
1708347611.5775 4294967295 0 0 0
1708347611.5851 4294967295 0 0 0
1708347611.5957 4294967295 0 0 0
1708347611.6031 3 3 4 3
1708347611.6098 7 7 4 4
1708347611.6164 10 10 3 3
1708347611.6249 12 10 2 0
1708347611.6360 14 12 2 2
1708347611.6404 17 15 3 3
1708347611.6513 23 19 6 4
1708347611.6570 26 21 3 2
1708347611.6666 30 25 4 4
1708347611.6735 36 31 6 6
1708347611.6815 41 37 5 6
1708347611.6893 47 41 6 4
1708347611.6990 52 46 5 5
1708347611.7044 59 52 7 6
1708347611.7125 65 58 6 6
1708347611.7205 69 62 4 4
1708347611.7289 76 68 7 6
1708347611.7362 85 75 9 7
1708347611.7472 93 81 8 6
1708347611.7521 98 85 5 4
1708347611.7615 105 90 7 5
1708347611.7716 113 95 8 5
1708347611.7768 123 100 10 5
1708347611.7861 131 106 8 6
1708347611.7964 135 110 4 4
1708347611.8003 141 114 6 4
1708347611.8091 150 118 9 4
1708347611.8163 158 122 8 4
1708347611.8253 166 127 8 5
1708347611.8327 174 132 8 5
1708347611.8401 183 136 9 4
1708347611.8486 191 139 8 3
1708347611.8591 198 143 7 4
1708347611.8650 205 149 7 6
1708347611.8724 214 155 9 6
1708347611.8849 221 159 7 4
1708347611.8889 227 160 6 1
1708347611.8967 232 163 5 3
1708347611.9049 237 170 5 7
1708347611.9151 245 177 8 7
1708347611.9209 255 181 10 4
1708347611.9289 264 185 9 4
1708347611.9367 268 191 4 6
1708347611.9440 271 197 3 6
1708347611.9551 279 201 8 4
1708347611.9616 290 205 11 4
