% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708778734.9256 0 0 0 0
1708778734.9332 0 0 0 0
1708778734.9404 0 0 0 0
1708778734.9490 0 0 0 0
1708778734.9570 0 0 0 0
1708778734.9650 0 0 0 0
1708778734.9725 0 0 0 0
1708778734.9811 0 0 0 0
1708778734.9889 0 0 0 0
1708778734.9964 0 0 0 0
1708778735.0051 0 0 0 0
1708778735.0124 0 0 0 0
1708778735.0211 0 0 0 0
1708778735.0285 0 0 0 0
1708778735.0365 0 0 0 0
1708778735.0448 0 0 0 0
1708778735.0528 0 0 0 0
1708778735.0609 7 7 7 7
1708778735.0686 18 17 11 10
1708778735.0767 26 22 8 5
1708778735.0847 29 26 3 4
1708778735.0971 36 35 7 9
1708778735.1011 46 46 10 11
1708778735.1094 58 60 12 14
1708778735.1177 68 69 10 9
1708778735.1252 79 78 11 9
1708778735.1330 92 92 13 14
1708778735.1409 107 107 15 15
1708778735.1494 122 120 15 13
1708778735.1586 134 131 12 11
1708778735.1649 148 144 14 13
1708778735.1735 162 157 14 13
1708778735.1811 175 170 13 13
1708778735.1896 190 184 15 14
1708778735.1977 205 198 15 14
1708778735.2050 220 211 15 13
1708778735.2126 234 225 14 14
1708778735.2206 248 239 14 14
1708778735.2292 264 254 16 15
1708778735.2369 279 270 15 16
1708778735.2456 294 285 15 15
1708778735.2529 309 301 15 16
1708778735.2612 326 319 17 18
1708778735.2694 341 336 15 17
1708778735.2766 356 352 15 16
1708778735.2850 372 368 16 16
1708778735.2934 388 385 16 17
1708778735.3007 405 402 17 17
1708778735.3095 420 417 15 15
1708778735.3179 434 431 14 14
1708778735.3245 450 447 16 16
1708778735.3329 466 463 16 16
1708778735.3411 481 478 15 15
1708778735.3489 498 494 17 16
1708778735.3599 513 510 15 16
1708778735.3658 527 525 14 15
1708778735.3734 542 541 15 16
1708778735.3813 556 556 14 15
1708778735.3887 568 569 12 13
1708778735.3973 583 583 15 14
1708778735.4053 600 598 17 15
1708778735.4125 615 617 15 19
1708778735.4208 628 632 13 15
1708778735.4296 640 645 12 13
1708778735.4375 655 659 15 14
1708778735.4448 672 675 17 16
1708778735.4529 686 691 14 16
1708778735.4615 697 705 11 14
1708778735.4687 710 718 13 13
1708778735.4766 726 733 16 15
1708778735.4854 741 749 15 16
1708778735.4930 754 764 13 15
1708778735.5008 768 779 14 15
1708778735.5091 784 793 16 14
1708778735.5175 797 807 13 14
1708778735.5260 809 820 12 13
1708778735.5331 824 836 15 16
1708778735.5409 840 854 16 18
1708778735.5491 854 868 14 14
1708778735.5574 867 883 13 15
1708778735.5647 880 897 13 14
1708778735.5727 895 914 15 17
1708778735.5816 909 929 14 15
1708778735.5888 922 943 13 14
1708778735.5967 936 960 14 17
1708778735.6050 951 976 15 16
1708778735.6133 965 992 14 16
1708778735.6205 979 1008 14 16
1708778735.6287 994 1025 15 17
1708778735.6370 1007 1040 13 15
1708778735.6449 1020 1054 13 14
1708778735.6532 1035 1070 15 16
1708778735.6614 1050 1087 15 17
1708778735.6693 1064 1103 14 16
1708778735.6775 1076 1118 12 15
1708778735.6848 1090 1133 14 15
1708778735.6939 1105 1149 15 16
1708778735.7012 1119 1166 14 17
1708778735.7094 1132 1184 13 18
1708778735.7172 1145 1198 13 14
1708778735.7255 1160 1212 15 14
1708778735.7327 1175 1229 15 17
1708778735.7406 1187 1246 12 17
1708778735.7490 1199 1262 12 16
1708778735.7568 1214 1277 15 15
1708778735.7647 1229 1294 15 17
1708778735.7729 1243 1310 14 16
1708778735.7809 1255 1325 12 15
1708778735.7888 1267 1342 12 17
1708778735.7967 1282 1358 15 16
1708778735.8056 1297 1374 15 16
1708778735.8134 1311 1389 14 15
1708778735.8207 1324 1405 13 16
1708778735.8294 1337 1420 13 15
1708778735.8366 1350 1434 13 14
1708778735.8452 1365 1452 15 18
1708778735.8529 1379 1468 14 16
1708778735.8616 1392 1484 13 16
1708778735.8698 1406 1498 14 14
1708778735.8772 1422 1515 16 17
1708778735.8851 1436 1533 14 18
1708778735.8935 1449 1549 13 16
1708778735.9009 1461 1566 12 17
1708778735.9095 1476 1581 15 15
1708778735.9168 1492 1594 16 13
1708778735.9253 1506 1610 14 16
1708778735.9339 1519 1626 13 16
1708778735.9411 1532 1642 13 16
1708778735.9486 1548 1657 16 15
1708778735.9591 1563 1672 15 15
1708778735.9651 1576 1685 13 13
