% Edge sensor logfile normalized 'log_20240224_142436.974/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708781077.8438 0 0 0 0 0 0 0 0  0.0000
1708781077.8508 0 0 0 0 0 0 0 0  0.0000
1708781077.8593 0 0 0 0 0 0 0 0  0.0000
1708781077.8660 0 0 0 0 0 0 0 0  0.0000
1708781077.8747 0 0 0 0 0 0 0 0  0.0000
1708781077.8820 0 0 0 0 0 0 0 0  0.0000
1708781077.8900 0 0 0 0 0 0 0 0  0.0000
1708781077.8988 0 0 0 0 0 0 0 0  0.0000
1708781077.9060 0 0 0 0 0 0 0 0  0.0000
1708781077.9148 0 0 0 0 0 0 0 0  0.0000
1708781077.9259 0 0 0 0 0 0 0 0  0.0000
1708781077.9303 0 0 0 0 0 0 0 0  0.0000
1708781077.9382 0 0 0 0 0 0 0 0  0.0000
1708781077.9478 0 0 0 0 0 0 0 0  0.0000
1708781077.9541 0 0 0 0 0 0 0 0  0.0000
1708781077.9629 0 0 0 0 0 0 0 0  0.0000
1708781077.9731 0 0 0 0 0 0 0 0  0.0000
1708781077.9789 0 0 0 0 0 0 0 0  0.0000
1708781077.9867 0 0 0 0 0 0 0 0  0.0000
1708781077.9943 0 0 0 0 0 0 0 0  0.0000
1708781078.0024 0 0 0 0 0 0 0 0  0.0000
1708781078.0102 0 0 0 0 0 0 0 0  0.0000
1708781078.0180 0 0 0 0 0 0 0 0  0.0000
1708781078.0316 0 0 0 0 0 0 0 0  0.0000
1708781078.0339 0 0 0 0 0 0 0 0  0.0000
1708781078.0428 0 0 0 0 0 0 0 0  0.0000
1708781078.0499 0 0 0 0 0 0 0 0  0.0000
1708781078.0587 0 0 0 0 0 0 0 0  0.0000
1708781078.0667 0 0 0 0 0 0 0 0  0.0000
1708781078.0744 0 0 0 0 0 0 0 0  0.0000
1708781078.0825 0 0 0 0 0 0 0 0  0.0000
1708781078.0906 0 0 0 0 0 0 0 0  0.0000
1708781078.0982 0 0 0 0 0 0 0 0  0.0000
1708781078.1066 0 0 0 0 0 0 0 0  0.0000
1708781078.1145 0 0 0 0 0 0 0 0  0.0000
1708781078.1225 0 0 0 0 0 0 0 0  0.0000
1708781078.1299 0 0 0 0 0 0 0 0  0.0000
1708781078.1381 0 0 0 0 0 0 0 0  0.0000
1708781078.1465 0 0 0 0 0 0 0 0  0.0000
1708781078.1545 0 0 0 0 0 0 0 0  0.0000
1708781078.1627 0 0 0 0 0 0 0 0  0.0000
1708781078.1706 0 0 0 0 0 0 0 0  0.0000
1708781078.1784 0 0 0 0 0 0 0 0  0.0000
1708781078.1867 0 0 0 0 0 0 0 0  0.0000
1708781078.1944 0 0 0 0 0 0 0 0  0.0000
1708781078.2030 0 0 0 0 0 0 0 0  0.0000
1708781078.2107 0 0 0 0 0 0 0 0  0.0000
1708781078.2181 0 0 0 0 0 0 0 0  0.0000
1708781078.2262 0 0 0 0 0 0 0 0  0.0000
1708781078.2340 0 0 0 0 0 0 0 0  0.0000
1708781078.2426 0 0 0 0 0 0 0 0  0.0000
1708781078.2502 0 0 0 0 0 0 0 0  0.0000
1708781078.2581 0 0 0 0 0 0 0 0  0.0000
1708781078.2662 0 0 0 0 0 0 0 0  0.0000
1708781078.2745 0 0 0 0 0 0 0 0  0.0000
1708781078.2825 0 0 0 0 0 0 0 0  0.0000
1708781078.2900 0 0 0 0 0 0 0 0  0.0000
1708781078.2980 0 0 0 0 0 0 0 0  0.0000
1708781078.3070 0 0 0 0 0 0 0 0  0.0000
1708781078.3147 0 0 0 0 0 0 0 0  0.0000
1708781078.3224 0 0 0 0 0 0 0 0  0.0000
1708781078.3301 0 0 0 0 0 0 0 0  0.0000
1708781078.3388 0 0 0 0 0 0 0 0  0.0000
1708781078.3464 2 0 0 0 0 0 0 0  0.0000
1708781078.3541 0 0 0 0 0 0 0 0  0.0000
1708781078.3628 0 0 0 0 0 0 0 0  0.0000
1708781078.3706 0 0 0 0 0 0 0 0  0.0000
1708781078.3786 0 0 0 0 0 0 0 0  0.0000
1708781078.3862 0 0 0 0 0 0 0 0  0.0000
1708781078.3941 0 0 0 0 0 0 0 0  0.0000
1708781078.4027 0 0 0 0 0 0 0 0  0.0000
1708781078.4103 0 0 0 0 0 0 0 0  0.0000
1708781078.4181 0 0 0 0 0 0 0 0  0.0000
1708781078.4261 0 0 0 0 0 0 0 0  0.0000
1708781078.4348 0 0 0 0 0 0 0 0  0.0000
1708781078.4425 0 0 0 0 0 0 0 0  0.0000
1708781078.4499 0 0 0 0 0 0 0 0  0.0000
1708781078.4587 0 0 0 0 0 0 0 0  0.0000
1708781078.4665 0 0 0 0 0 0 0 0  0.0000
1708781078.4743 0 0 0 0 0 0 0 0  0.0000
1708781078.4819 0 0 0 0 0 0 0 0  0.0000
1708781078.4906 0 0 0 0 0 0 0 0  0.0000
1708781078.4981 0 0 0 0 0 0 0 0  0.0000
1708781078.5067 0 0 0 0 0 0 0 0  0.0000
1708781078.5147 0 0 0 0 0 0 0 0  0.0000
1708781078.5228 0 0 0 0 0 0 0 0  0.0000
1708781078.5304 0 0 0 0 0 0 0 0  0.0000
1708781078.5379 0 0 0 0 0 0 0 0  0.0000
1708781078.5466 0 0 0 0 0 0 0 0  0.0000
1708781078.5542 0 0 0 0 0 0 0 0  0.0000
1708781078.5620 0 0 0 0 0 0 0 0  0.0000
1708781078.5709 0 0 0 0 0 0 0 0  0.0000
1708781078.5785 0 0 0 0 0 0 0 0  0.0000
1708781078.5862 0 0 0 0 0 0 0 0  0.0000
1708781078.5940 0 0 0 0 0 0 0 0  0.0000
1708781078.6023 0 0 0 0 0 0 0 0  0.0000
1708781078.6102 0 0 0 0 0 0 0 0  0.0000
1708781078.6180 0 0 0 0 0 0 0 0  0.0000
1708781078.6268 0 0 0 0 0 0 0 0  0.0000
1708781078.6343 0 0 0 0 0 0 0 0  0.0000
1708781078.6421 0 0 0 0 0 0 0 0  0.0000
1708781078.6519 0 0 0 0 0 0 0 0  0.0000
1708781078.6586 0 0 0 0 0 0 0 0  0.0000
1708781078.6663 0 0 0 0 0 0 0 0  0.0000
1708781078.6741 0 0 0 0 0 0 0 0  0.0000
1708781078.6837 0 0 0 0 0 0 0 0  0.0000
1708781078.6904 0 0 0 0 0 0 0 0  0.0000
1708781078.6989 0 0 0 0 0 0 0 0  0.0000
1708781078.7067 0 0 0 0 0 0 0 0  0.0000
1708781078.7140 0 0 0 0 0 0 0 0  0.0000
1708781078.7226 0 0 0 0 0 0 0 2  0.0000
1708781078.7318 0 0 0 0 0 0 0 0  0.0000
1708781078.7386 0 0 0 0 0 0 0 0  0.0000
1708781078.7462 0 0 0 0 0 0 0 0  0.0000
